X,Y,Z
0.789,267,8.961
313.191,167.835,5.592
308.706,122.581,6.042
282.454,126.886,5.873
333.417,128.383,6
348.644,128.676,5.831
294.343,131.487,5.998
320.911,134.344,5.741
307.285,135.16,5.561
379.556,135.379,5.875
355.62,137.559,5.739
391.518,136.266,5.929
258.969,138.435,5.764
275.026,139.196,5.733
369.197,140.011,5.945
245.493,138.15,6.27
341.752,139.318,5.742
330.241,142.109,5.504
286.002,144.166,5.613
298.194,144.866,5.584
316.043,144.642,5.371
401.233,144.684,6.209
266.092,148.228,5.608
381.52,147.705,5.853
348.782,147.611,5.698
360.485,149.404,5.64
751.192,149.431,6.341
236.091,149.811,6.059
251.252,151.517,5.915
392.952,153.33,5.755
413.889,151.84,5.931
276.954,153.772,5.466
324.992,153.109,5.475
337.363,153.928,5.581
371.075,154.788,5.549
689.96,152.195,6.584
304.056,156.409,5.535
314.702,155.695,5.656
403.704,157.484,5.93
293.395,158.755,5.249
348.805,159.411,5.621
383.277,159.766,5.691
770.091,157.068,6.228
261.846,160.322,5.586
745.501,160.249,6.265
360.797,162.381,5.627
284.259,163.441,5.537
421.452,161.198,6.452
758.636,161.571,6.253
326.834,164.638,5.561
235.06,164.297,6.302
247.874,166.044,5.885
272.142,167.513,5.473
338.109,167.646,5.526
373.654,168.137,5.672
410.574,166.64,5.814
396.83,168.838,6.021
721.189,167.558,6.439
733.048,165.429,6.429
350.919,170.802,5.79
385.523,171.473,5.841
298.569,173.868,5.624
259.859,173.333,5.736
742.583,171.752,6.463
754.499,173.268,6.369
363.275,175.048,6.069
420.399,173.559,6.425
689.978,172.618,6.489
283.312,176.11,5.629
326.432,176.422,5.977
310.039,178.822,5.948
729.763,177.933,6.554
339.094,179.709,5.855
270.178,181.158,5.913
351.694,182.513,5.717
375.538,181.317,6.104
249.575,181.542,6.428
290.881,185.315,5.922
364.175,186.928,6.195
321.967,187.02,5.85
334.84,191.307,6.14
260.417,190.525,6.579
311.211,191.11,6.301
307.993,108.784,6.729
277.445,108.835,7.034
319.084,112.969,6.373
287.132,114.303,6.616
331.129,115.121,6.129
265.923,116.379,6.706
355.712,117.512,6.188
297.812,118.236,6.502
343.074,118.766,6.211
370.539,118.972,6.705
393.188,121.507,6.534
321.573,123.577,6.013
240.146,125.331,6.672
255.705,125.783,6.448
381.446,124.978,6.169
411.976,124.597,6.68
269.594,128,6.462
363.515,128.154,5.951
682.978,127.687,6.903
742.108,128.141,6.968
401.771,130.408,6.567
695.49,130.268,6.868
772.467,129.577,6.77
433.512,131.993,6.674
797.462,130.229,7.125
639.788,131.166,7.267
707.93,132.701,6.792
722.984,131.204,6.563
215.08,133.082,7.111
230.956,133.938,6.521
420.123,132.955,6.643
451.279,130.702,6.981
785.546,133.985,6.926
663.331,132.9,6.925
734.794,136.216,6.683
674.625,136.202,6.744
750.458,136.904,6.566
410.44,138.678,6.517
762.285,137.541,6.561
488.318,138.39,6.997
444.339,139.593,6.737
685.57,140.322,6.399
774.832,140.117,6.422
476.625,141.81,6.719
634.267,141.543,6.86
698.971,141.787,6.545
802.672,141.793,6.787
712.969,143.944,6.526
222.872,144.51,6.812
498.976,142.75,6.91
653.568,143.667,6.647
724.965,143.837,6.528
422.605,144.612,6.14
433.892,145.46,6.144
666.143,145.207,6.634
791.827,145.275,6.779
737.887,147.798,6.465
454.312,148.515,6.617
465.806,148.097,6.573
642.735,148.008,6.747
763.265,147.937,6.277
780.888,149.357,6.411
676.889,151.264,6.528
811.627,150.071,6.903
443.483,152.047,6.312
207.192,151.88,6.875
507.197,151.575,6.891
703.545,153.231,6.282
475.284,153.938,6.761
629.619,153.017,6.787
660.336,154.457,6.612
727.034,155.335,6.439
800.667,155.171,6.912
823.907,153.779,7.312
222.564,156.844,6.631
583.639,155.973,7.287
713.839,157.594,5.944
432.115,157.704,6.312
496.012,155.105,6.857
648.938,157.286,6.586
786.05,158.399,6.118
453.846,161.112,6.543
637.786,160.732,6.843
669.784,162.125,6.49
682.467,162.018,6.32
466.293,162.311,6.625
696.857,162.386,6.119
816.571,162.178,6.943
209.745,163.252,6.767
441.743,163.378,6.618
624.798,163.543,7.069
657.037,166.6,6.583
479.917,164.704,6.901
573.663,164.959,7.299
775.164,167.209,6.201
793.42,166.458,6.6
805.907,166.913,6.67
222.67,170.354,6.529
706.307,168.701,6.16
432.986,171.075,6.517
645.336,169.954,6.779
677.348,171.714,6.589
459.247,173.508,6.724
447.665,173.377,6.444
