X,Y,Z
760.544,168.328,6.305
363.246,171.438,6.639
558.209,171.717,7.058
699.834,169.972,6.571
749.279,173.126,6.335
422.868,172.704,6.633
766.88,176.736,6.497
739.567,178.521,6.653
776.211,180.424,6.443
331.044,182.156,6.752
696.318,181.685,6.45
757.042,181.916,6.193
730.09,184.39,6.026
684.952,186.061,6.665
747.872,187.217,5.894
765.844,189.591,5.903
701.993,190.921,5.946
775.955,192.755,5.557
644.803,192.497,6.417
366.024,192.925,6.896
755.524,196.357,6.398
786.178,199.169,6.36
665.372,201.11,6.122
765.65,202.026,6.508
675.982,204.703,6.696
776.285,205.384,5.933
743.907,211.198,6.429
378.563,151.854,7.092
391.51,152.556,6.669
298.362,155.212,7.35
760.649,157.102,6.738
666.236,158.694,7.14
504.159,158.834,7.347
331.789,161.31,7.058
642.929,161.464,6.795
694.581,160.453,6.601
716.755,160.669,6.632
728.27,161.567,6.79
319.571,161.467,6.706
356.694,162.148,6.976
343.7,163.397,7.319
371.193,162.532,7.133
383.762,164.126,6.838
395.363,162.538,6.631
683.307,163.381,7.101
811.7,164.258,7.305
739.794,166.298,6.663
412.288,164.162,6.358
550.396,165.743,6.917
471.382,164.013,7.252
482.461,165.978,7.232
527.646,167.024,6.891
605.938,166.08,7.014
672.42,167.286,6.514
624.298,168.144,6.5
774.327,167.876,6.559
799.259,169.699,6.941
327.059,171.132,6.577
661.651,170.394,6.409
709.333,170.915,6.556
401.187,171.039,6.787
491.536,170.662,7.471
595.983,170.474,6.343
690.335,171.768,6.735
315.686,172.528,6.83
435.337,172.077,6.507
447.418,170.976,7.233
462.396,171.945,7.338
635.555,172.421,6.949
648.253,172.512,6.725
729.928,172.079,6.226
826.842,172.724,7.12
339.309,174.096,6.533
375.608,174.181,6.593
615.892,174.316,7.165
351.013,174.266,6.612
474.39,174.707,7.14
567.905,173.991,7.204
679.95,174.953,6.924
812.631,174.767,6.888
282.655,173.737,7.254
294.49,174.842,7.037
520.28,174.014,6.923
787.824,175.813,6.402
388.803,176.024,6.779
306.186,177.755,6.702
605.892,177.406,6.445
546.543,178.013,6.835
455.82,180.876,7.035
574.237,182.596,6.756
626.517,181.082,6.61
659.274,180.597,6.715
708.898,181.546,6.095
800.182,181.513,6.827
363.621,182.065,6.841
431.2,182.112,7.042
510.94,181.575,6.981
670.894,181.836,6.929
834.722,182.054,7.196
398.976,182.417,6.897
419.91,182.89,7.28
467.845,183.303,7.314
532.95,180.668,6.926
563.123,183.334,7.155
649.783,183.358,6.515
720.348,183.67,6.239
822.208,183.172,6.839
442.333,182.653,7.389
638.887,182.856,7.086
282.551,184.613,6.931
319.077,184.392,6.829
614.574,185.139,6.445
376.061,186.078,6.887
479.484,186.231,7.049
785.956,186.531,6.457
340.446,187.115,6.976
353.318,186.914,6.464
552.664,186.876,7.005
810.176,186.751,6.565
295.326,187.28,7.092
522.117,185.527,7.085
307.845,189.469,7.056
408.857,188.991,6.228
451.112,189.503,7.087
580.78,190.924,6.359
386.789,190.356,6.982
542.326,189.966,6.713
602.444,190.043,6.33
795.924,192.56,6.336
853.188,190.473,7.407
490.532,190.873,7.137
503.355,189.34,7.214
660.31,191.216,6.832
463.396,192.851,7.067
713.076,194.187,6.467
737.151,191.845,6.189
841.898,191.442,7.33
420.172,192.861,6.836
432.962,193.465,7.073
561.239,193.918,6.637
633.315,192.861,6.231
692.284,194.972,6.78
830.342,193.688,7.045
327.967,194.078,6.859
531.836,192.515,6.839
675.455,193.694,6.675
724.29,195.368,6.173
397.434,195.544,7.213
570.856,195.464,6.713
816.824,194.831,6.698
611.617,196.102,6.989
347.483,196.582,6.743
550.775,198.676,6.767
591.943,197.859,6.652
744.68,199.852,6.264
375.662,199.594,7.252
652.38,200.062,6.662
298.966,198.973,7.35
410.907,200.474,6.667
454.862,200.425,7.061
805.279,199.995,5.968
685.667,202.583,6.651
703.614,201.88,6.538
359.894,201.873,7.091
487.621,201.976,7.055
336.992,202.044,6.658
581.467,202.626,6.79
389.815,205.499,6.781
540.184,203.469,6.154
628.997,203.066,7.014
423.164,203.904,7.251
468.145,204.145,7.304
713.748,207.061,6.112
734.444,204.278,5.915
794.202,206.759,6.695
402.093,206.705,7.077
529.571,205.677,7.124
435.415,207.335,7.131
616.192,205.984,7.013
724.339,207.596,6.693
348.373,207.704,7.062
658.391,208.476,6.888
695.207,209.162,6.796
755.044,209.863,7.221
668.978,212.682,6.489
367.062,211.536,7.168
380.194,211.777,6.678
805.304,212.814,7.082
412.842,212.763,6.811
648.469,212.516,6.78
768.347,213.955,6.491
637.38,213.502,6.609
682.313,214.496,7.196
706.196,216.096,6.724
733.667,215.342,6.347
819.857,215.833,6.955
659.074,218.326,7.074
759.058,222.169,6.422
672.386,223.48,6.805
372.512,141.223,8.311
573.611,140.829,7.775
386.837,142.002,7.972
398.487,143.623,7.59
423.648,143.902,7.565
642.065,141.764,7.844
719.351,142.498,7.486
679.926,144.505,7.644
737.798,144.53,7.227
776.606,144.639,7.426
485.4,147.007,8.239
666.864,145.909,7.25
763.908,145.424,7.712
537.616,147.335,7.402
550.41,147.063,7.658
443.041,149.753,7.504
518.823,148.57,7.771
508.608,150.355,7.734
647.227,151.318,7.245
700.584,150.028,7.228
337.836,152.038,7.718
569.471,151.599,7.354
323.736,151.517,7.664
351.124,151.892,7.425
430.933,152.016,7.687
636.123,151.917,7.673
688.013,152.092,7.344
712.473,151.23,7.137
787.828,151.643,7.271
310.64,153.174,7.752
363.98,152.431,7.529
416.684,153.096,7.499
590.198,152.85,8.009
603.651,153.876,7.49
812.61,152.128,7.643
404.627,154.854,7.33
624.173,154.538,7.316
657.265,153.201,7.278
770.815,153.861,7.151
675.929,154.781,7.393
737.92,155.862,7.251
535.435,158.282,6.679
545.243,156.448,7.18
557.841,156.795,7.517
491.031,158.07,7.593
577.537,158.016,6.593
779.617,158.485,7.015
800.57,158.477,6.752
453.792,160.464,7.276
705.948,159.578,6.648
848.622,160.092,8.501
289.998,162.378,7.515
595.787,160.937,7.151
749.944,160.876,6.845
277.123,162.742,7.491
426.745,162.074,7.45
440.156,161.281,7.82
517.427,161.006,7.622
614.708,161.625,7.116
632.248,161.913,7.469
254.69,162.97,7.968
266.309,163.613,7.68
653.903,162.546,6.866
825.401,162.87,7.64
787.865,164.378,7.144
586.964,165.109,7.036
305.363,165.32,7.359
500.108,167.839,7.265
510.05,169.413,6.983
539.619,169.332,6.974
838.668,169.423,7.803
576.538,169.322,6.678
852.452,169.561,7.926
720.051,171.631,6.843
255.763,174.642,7.635
410.926,176.157,6.843
874.755,175,8.419
270.675,178.014,7.442
485.696,178.314,7.041
585.477,178.537,7.089
241.44,178.418,7.978
497.678,179.735,6.912
846.906,179.964,7.5
861.485,180.087,7.738
596.586,181.02,6.98
884.44,181.945,8.502
873.391,186.213,8.102
258.552,186.399,7.724
590.115,187.56,7.098
270.658,191.716,7.742
245.639,190.7,8.027
864.94,193.615,7.732
621.862,193.976,6.957
476.691,196.285,7.689
443.753,197.24,6.816
284.724,197.955,7.466
878.746,197.119,8.04
511.01,197.713,7.091
316.038,199.078,6.835
257.799,199.693,8.08
499.083,199,7.078
522.274,197.913,6.749
849.563,201.259,7.042
602.734,201.986,6.86
640.686,201.992,6.576
271,203.85,7.35
561.38,203.662,5.937
836.88,203.671,7.264
813.824,205.515,6.573
826.365,204.898,6.809
866.13,204.365,8.38
326.92,212.255,7.041
592.823,207.716,6.872
306.147,208.211,7.151
478.03,209.573,7.424
495.764,207.963,7.136
571.334,208.109,7.006
282.102,210.535,7.767
