X,Y,Z
355.797,196.029,5.201
364.503,171.652,6.245
480.285,172.985,5.578
439.874,180.374,5.62
347.547,184.238,5.662
421.336,183.275,4.886
359.03,182.573,6.215
377.875,190.559,5.071
431.056,189.775,6.015
449.327,189.341,6.208
324.661,191.552,5.827
440.773,195.085,5.532
459.866,194.814,5.263
345.4,197.842,5.811
481.374,196.09,6.194
512.832,197.448,5.781
387.964,199.862,5.947
398.919,202.649,5.56
411.455,203.922,5.637
335.17,202.208,6.108
323.793,204.844,5.69
374.479,203.303,5.596
473.237,204.115,5.735
422.519,208.178,5.073
484.08,208.088,5.499
363.85,206.325,5.987
382.524,210.989,6.122
443.538,212.596,6.093
393.638,213.594,5.704
314.972,213,5.439
433.504,216.392,5.869
330.745,216.208,6.51
413.963,218.434,6.502
485.167,219.578,6.328
307.712,222.697,5.769
352.056,223.959,5.739
451.8,224.51,5.96
320.166,224.866,6.212
385.619,223.585,5.595
440.971,225.867,5.761
465.089,225.181,5.667
396.47,226.322,5.57
341.547,227.306,5.936
408.11,228.693,5.724
458.689,234.208,5.786
447.792,235.86,5.896
470.246,237.211,5.714
412.265,242.054,5.095
482.729,242.224,5.942
456.429,245.444,5.579
444.535,247.772,5.962
412.897,161.703,6.179
478.53,160.975,6.343
423.629,164.661,6.572
402.452,165.583,5.705
458.024,168.612,6.591
321.051,169.062,6.386
445.957,167.382,6.389
350.909,171.318,5.475
307.627,170.398,6.706
337.716,173.395,5.749
378.867,170.566,6.574
391.749,171.592,6.249
413.3,173.41,5.661
427.657,175.492,5.941
450.393,177.505,5.96
298.687,179.059,6.162
371.769,180.988,6.131
270.655,180.852,7.062
326.459,179.804,6.439
384.178,180.45,6.052
461.942,182.286,6.042
312.444,182.767,6.579
412.385,186.919,6.481
504.556,186.419,6.496
392.811,187.784,5.635
484.878,184.706,6.65
336.343,187.58,6.661
288.962,189.147,5.652
260.213,188.799,6.698
301.968,192.175,6.099
273.782,191.772,6.509
366.506,193.201,6.343
470.885,191.877,5.361
537.943,193.673,6.509
403.915,192.482,5.362
492.107,194.48,5.979
313.586,197.309,6.158
421.414,196.61,6.466
500.814,197.834,5.864
450.799,202.415,6.206
292.575,203.242,5.605
255.337,201.962,7.067
432.61,203.698,5.9
535.834,205.043,6.478
303.418,207.862,5.735
494.103,208.405,5.684
504.842,207.589,6.338
462.535,206.886,5.83
353.061,210.351,5.371
516.919,210.081,6.701
343.036,213.453,5.874
403.313,215.589,6.043
528.03,214.087,6.614
456.956,214.933,6.027
471.902,215.894,5.98
280.723,216.031,6.712
372.979,218.035,5.488
362.801,218.252,6.196
507.039,218.698,5.868
539.795,216.46,7.474
424.007,220.833,5.435
267.426,219.568,6.574
517.898,222.731,6.809
550.539,222.046,6.885
497.236,224.018,5.743
529.8,226.028,6.667
476.38,227.874,6.173
331.427,229.123,6.624
506.378,230.886,6.855
283.125,229.83,5.842
364.606,231.19,5.343
377.342,229.765,5.502
419.333,231.626,5.475
430.366,229.5,6.197
488.494,231.624,5.469
297.869,230.646,5.723
520.381,233.889,6.561
312.32,235.475,6.094
350.916,238.506,6.15
387.411,236.371,6.444
401,238.464,6
326.85,240.385,5.605
436.833,239.118,5.679
512.277,241.404,5.587
338.662,241.373,6.052
374.06,239.887,5.738
496.703,238.455,5.991
423.919,242.193,6.074
362.154,241.556,6.397
393.466,246.131,5.967
310.443,247.255,6.601
382.289,249.442,6.384
432.541,248.665,6.096
471.902,248.462,6.483
415.716,252.287,5.665
322.362,250.109,6.515
356.338,253.181,5.827
369.063,252.213,6.318
345.31,253.781,6.01
404.584,251.915,6.295
492.684,251.674,6.184
333.715,254.219,6.614
482.674,256.4,6.732
393.447,257.593,6.088
426.402,258.469,6.651
449.997,258.496,6.961
423.357,270.183,6.501
411.637,275.833,6.069
376.457,137.57,7.619
439.841,140.706,7.113
399.079,142.216,7.952
365.032,146.269,7.021
452.065,142.681,8.027
324.553,147.103,7.316
387.392,145.831,6.524
461.896,149.255,7.758
337.637,151.469,7.391
473.981,149.664,7.526
419.493,151.964,7.394
406.163,152.921,7.489
442.896,152.65,6.984
431.985,153.15,7.378
453.714,156.587,7.004
315.924,156.257,7.083
395.234,156.202,6.575
507.633,154.778,7.344
302.716,158.168,6.848
370.547,159.178,6.5
466.631,158.879,6.682
384.842,158.774,6.416
330.415,161.593,7.093
357.718,160.56,6.231
344.561,162.084,6.355
497.915,162.019,7.313
292.245,166.973,6.788
435.125,167,6.977
488.321,166.382,6.755
275.023,168.434,7.316
468.935,170.116,6.264
260.574,171.83,7.753
502.472,173.055,6.104
527.159,174.981,7.938
282.794,177.763,6.237
514.532,177.291,7.558
248.614,178.82,7.254
493.37,178.901,7.086
402.115,179.974,5.963
539.304,181.113,7.925
519.026,186.964,6.316
549.198,188.96,6.96
247.43,191.997,7.061
566.62,194.82,7.459
525.068,199.071,6.511
281.69,201.354,6.727
546.356,202.608,6.944
268.448,205.308,6.868
241.834,204.344,7.309
553.708,210.299,6.96
257.021,214.024,7.333
294.021,216.468,6.35
244.224,217.079,7.134
563.221,219.197,7.71
539.851,230.083,6.848
257.705,228.196,7.157
559.873,230.62,7.315
269.763,232.52,6.449
549.763,234.673,7.16
288.415,240.269,6.751
276.969,242.565,7.196
531.849,240.176,6.68
250.959,240.635,7.112
300.181,241.673,6.161
542.247,243.671,7.086
554.861,243.684,7.696
503.681,247.038,6.361
522.869,246.312,7.19
289.072,253.557,7.312
512.867,253.524,6.764
300.432,256.456,6.599
462.801,255.756,5.981
264.102,259.127,7.692
313.472,259.266,6.509
439.075,259.69,6.64
502.325,260.068,7.036
375.582,261.729,6.548
322.284,263.397,7.127
386.039,265.468,5.98
399.784,265.425,6.407
341.092,265.156,6.82
351.66,265.947,6.56
472.465,263.845,6.374
513.634,265.625,6.71
364.762,266.476,6.314
492.105,267.518,6.85
435.909,270.876,6.856
446.704,272.163,7.34
470.642,276.229,6.335
458.874,277.245,6.763
419.041,283.432,7.083
410.088,288.52,7.318
445.742,128.871,7.644
387.756,131.489,7.111
481.631,132.39,8.561
490.268,136.955,8.619
358.447,135.564,8.117
466.872,138.696,7.701
345.78,140.436,7.604
411.795,140.238,7.124
427.523,141.827,7.599
299.93,145.074,7.757
497.13,147.441,8.026
376.597,150.636,7.278
485.981,151.768,8.078
530.811,151.31,8.659
353.229,150.821,7.385
291.13,153.701,8.483
279.648,157.497,8.425
509.537,166.195,7.671
520.244,164.256,7.207
539.875,168.954,8.265
549.92,175.654,7.997
473.804,184.15,6.421
529.101,186.63,7.297
555.956,198.351,8.028
577.666,201.584,8.259
565.584,207.708,7.652
230.925,209.725,7.935
574.812,216.69,8.162
224.268,219.524,8.297
234.457,223.141,8.079
586.096,224.59,9.299
572.866,229.073,8.566
244.165,230.513,7.216
225.43,233.244,8.556
584.776,237.547,8.09
565.53,240.951,7.585
264.005,244.133,7.149
241.377,250.935,8.098
534.818,251.942,7.533
549.99,253.18,7.689
254.491,252.293,7.641
563.189,253.6,7.724
278.622,259.101,7.865
523.212,258.28,7.652
543.006,261.311,7.582
410.753,263.4,6.488
533.857,265.123,7.913
293.11,266.759,7.887
461.263,265.868,6.711
271.252,270.221,8.446
306.874,268.841,7.79
480.484,271.076,6.949
523.407,270.365,8.294
258.331,273.338,7.6
328.515,272.279,7.317
503.777,272.44,7.25
390.833,274.982,7.369
281.888,273.905,8.1
358.85,275.18,7.331
316.355,277.079,7.532
401.915,277.223,7.781
379.664,275.284,7.147
367.508,280.367,7.412
303.645,280.496,7.683
338.272,279.029,7.527
348.849,280.428,7.891
495.211,279.052,7.667
485.801,280.068,7.753
430.473,283.418,6.923
289.723,284.936,6.957
390.34,288.123,7.947
440.357,285.681,7.464
452.278,284.403,8.141
476.441,286.992,7
466.895,288.217,7.552
328.027,288.857,7.054
380.668,288.144,7.642
349.129,293.571,8.784
448.381,296.688,8.028
427.179,118.549,9.318
395.337,125.725,8.455
369.434,127.334,8.634
309.039,127.267,9.965
474.641,126.801,8.404
345.089,129.138,8.404
459.769,131.033,8.66
405.171,130.19,8.229
433.441,130.919,8.637
420.531,131.538,8.477
321.802,134.64,9.042
333.526,137.252,8.291
285.232,140.033,9.431
312.217,142.339,8.335
508.328,144.328,9.297
272.309,146.688,8.887
249.456,152.315,8.781
519.072,151.76,8.579
264.154,158.389,8.83
541.401,156.056,8.578
550.476,163.379,8.822
529.812,162.363,8.031
249.86,167.427,9.408
236.129,170.391,8.748
560.476,170.788,9.057
570.223,176.609,8.274
226.901,180.545,9.229
559.405,184.33,8.692
237.653,185.315,8.432
574.389,188.238,8.493
585.635,190.7,8.858
229.045,196.328,8.155
216.782,195.21,8.672
590.68,202.224,8.626
206.287,202.164,9.547
218.677,208.576,9.215
585.971,212.349,8.328
204.736,215.99,8.98
213.855,226.591,9.12
595.596,234.886,9.298
237.645,239.482,8.305
575.781,244.298,8.004
227.779,246.949,8.926
574.525,256.712,8.813
232.798,258.386,9.293
248.732,263.649,9.016
237.952,270.626,9.023
556.254,265.38,8.359
543.937,272.592,8.646
512.974,276.769,8.288
534.045,278.097,8.653
269.935,282.606,9.749
503.842,285.565,8.89
359.972,290.646,7.972
370.545,290.604,8.716
307.662,291.209,8.55
514.617,290.473,9.032
400.831,292.422,7.301
493.448,290.735,9
316.842,292.446,8.277
338.503,292.838,8.885
428.946,293.667,8.14
460.398,294.94,8.896
418.986,296.169,8.183
357.292,302.217,9.434
369.145,302.78,9.655
344.364,305.996,9.061
456.214,306.601,9.098
416.716,110.23,9.852
377.016,112.48,9.791
389.526,115.011,9.985
403.321,114.862,10.358
343.401,117.519,9.634
453.872,119.365,8.986
466.459,118.742,10.477
414.201,122.011,8.845
356.838,122.865,9.378
381.683,124.256,8.573
494.507,123.476,10.585
279.379,126.433,10.615
332.864,124.636,9.701
269.504,134.444,10.277
298.401,133.807,9.042
501.915,132.256,9.103
514.836,133.424,9.339
257.44,142.087,10.077
527.068,139.459,9.189
538.789,142.989,9.126
571.848,152.765,9.934
238.328,156.351,9.224
227.636,161.558,9.664
218.663,168.008,10.766
573.503,166.812,9.273
580.881,177.19,9.369
215.902,181.396,9.736
591.946,181.19,10.321
204.537,187.779,9.49
597.431,192.096,9.488
607.465,194.022,10.422
602.677,204.616,9.97
195.941,206.927,9.92
596.592,214.42,9.268
602.274,225.686,8.989
192.23,224.667,9.425
607.276,238.984,9.535
216.382,241.784,9.117
593.861,245.205,9.254
585.504,251.929,8.522
218.868,257.124,9.879
567.217,264.84,9.057
583.256,264.004,9.464
563.905,276.055,9.53
247.254,277.692,9.312
553.79,279.275,9.227
523.542,284.449,8.745
543.145,285.39,9.126
257.441,286.213,8.968
532.03,291.47,9.63
295.783,292.422,8.735
485.317,296,8.883
274.968,296.079,9.913
382.916,300,8.393
470.897,297.483,8.638
325.772,298.52,8.862
288.395,300.13,9.93
438.467,301.656,8.922
523.394,299.231,9.701
313.286,301.545,9.201
405.039,302.145,8.461
393.371,301.361,9.289
426.306,306.146,9.368
415.45,307.8,9.014
332.975,308.788,10.031
476.557,309.343,9.071
446.715,309.803,9.358
377.552,312.186,9.519
467.842,312.439,9.588
436.636,312.773,8.943
398.785,313.313,10.234
436.616,106.875,11
459.306,109.162,10.468
364.832,111.95,9.916
320.281,114.753,9.416
477.91,116.306,10
439.808,119.841,9.563
292.443,124.064,10.146
524.365,129.511,10.082
555.621,137.96,10.657
241.776,142.396,10.767
549.993,149.189,10.149
561.123,156.815,9.062
581.529,156.736,10.58
586.021,168.095,10.132
598.567,170.526,10.403
193.374,191.191,10.737
615.611,204.818,10.342
607.532,216.005,10.392
619.599,217.452,9.96
613.461,227.469,9.734
626.044,228.519,10.593
203.687,234.636,9.843
618.099,238.873,11.014
629.72,240.686,10.763
208.224,248.48,10.324
196.348,247.356,11.056
604.679,251.921,9.907
592.613,258.04,10.298
202.764,260.418,10.209
212.771,269.505,10.457
225.698,270.71,9.627
575.25,271.336,9.842
592.814,271.246,10.809
584.564,278.973,10.482
233.946,281.592,10.027
573.21,284.151,9.941
561.547,288.08,10.347
283.605,288.947,8.974
246.47,291.851,10.262
553.06,294.993,10.739
541.738,296.497,9.786
507.598,297.969,9.918
300.564,303.564,10.313
497.905,303.632,10.005
488.561,305.39,8.976
319.854,309.554,10.3
388.429,312.33,9.773
361.479,314.333,9.812
309.269,315.003,11.231
494.198,317.393,11.099
420.853,317.545,10.474
351.935,318.474,11.415
409.458,320.702,10.038
455.329,318.847,10.035
443.776,320.306,10.541
338.585,321.19,10.231
404.969,94.715,11.852
365.87,99.406,11.043
425.348,100.355,11.032
412.673,100.77,11.467
394.678,103.229,11.216
341.673,103.816,11.4
380.078,101.322,11.333
472.617,104.577,11.306
354,108.464,10.701
486.788,108.562,10.856
331.567,110.921,10.64
297.257,111.025,11.84
310.139,114.335,11.481
447.96,111.88,11.06
283.64,114.833,12
530.258,117.02,11.483
268.278,118.294,12.081
540.94,119.507,11.5
515.618,123.015,11.084
507.074,123.728,10.556
257.783,128.476,11.227
534.586,132.357,10.4
544.356,133.99,10.594
562.633,146.656,10.633
229.478,147.929,10.743
215.786,154.435,11.251
594.59,156.752,10.819
607.79,155.323,12.506
202.25,161.22,12.187
207.314,172.767,10.791
610.745,172.66,10.926
195.062,175.84,10.866
179.919,177.512,12.33
605.531,181.946,10.631
618.11,190.902,10.799
625.824,199.092,11.151
185.163,200.829,11.268
173.782,209.802,10.931
627.783,211.708,11.398
186.199,215.526,11.006
647.302,224.966,12.811
178.446,226.88,10.699
637.171,231.536,11.486
189.872,238.513,10.84
620.521,250.314,10.907
603.812,263.691,10.6
610.528,272.533,11.744
220.652,280.54,10.938
604.233,281.571,11.54
227.835,290.863,11.058
571.75,295.125,11.104
260.744,296.6,10.556
235.781,298.932,10.918
565.2,302.353,11.329
534.371,306.515,10.811
270.177,305.97,11.455
546.786,307.223,10.679
249.214,305.945,11.524
515.143,307.54,10.381
258.874,310.188,11.7
280.269,309.871,11.032
483.843,314.774,10.557
505.202,319.674,11.851
525.696,313.652,11.261
295.955,314.325,11.416
371.565,319.511,10.826
329.05,319.76,11.421
473.314,320.847,11.051
431.818,321.291,10.418
382.064,323.404,11.282
363.085,327.746,10.676
391.351,326.702,11.359
461.511,327.161,11.453
401.045,329.573,10.909
352.258,329.902,12.276
425.656,329.552,11.552
438.893,329.78,11.52
396.507,87.83,13.229
435.439,91.446,12.209
329.698,97.923,12.183
461.587,98.667,11.787
309.694,101.656,13.085
318.488,104.634,10.976
500.867,111.42,12.032
513.302,113.132,12.263
230.823,119.081,13.849
552.866,125.785,11.899
576.175,128.599,13.125
244.153,130.887,12.194
565.7,131.8,12.6
229.782,135.764,12.352
214.033,137.518,12.775
575.872,138.974,10.974
204.36,146.629,12.648
590.043,147.761,11.707
600.98,147.052,12.745
616.422,162.422,12.43
617.824,176.679,12.088
631.6,178.224,12.324
625.68,187.031,11.773
177.892,190.561,12.419
637.718,191.176,12.466
169.894,199.2,13.29
645.401,198.847,12.555
635.568,205.045,12.27
634.948,219.703,11.748
647.597,235.779,12.396
176.364,238.055,12.227
640.219,247.689,12.713
184.432,250.263,12.25
191.219,261.581,12.438
627.966,263.801,12.37
617.375,263.679,11.714
200.473,273.25,11.795
190.551,278.111,12.47
207.413,284.8,11.427
593.595,285.784,11.699
580.771,290.167,11.646
217.239,294.228,12.293
576.486,303.593,12.955
555.321,306.81,12.333
550.148,316.13,11.87
514.75,318.161,12.267
317.357,325.681,12.198
486.105,326.465,11.988
524.797,326.36,12.595
450.558,329.658,11.625
414.757,330.919,11.351
342.035,330.558,12.416
405.686,338.65,12.709
350.196,339.342,13.562
394.175,340.14,12.86
411.424,83.264,13.885
360.969,88.719,12.885
470.503,89.956,12.923
423.413,90.11,12.972
341.781,90.949,13.365
374.18,92.54,12.677
386.212,93.019,13.317
351.987,95.278,12.013
446.988,95.612,12.776
296.098,97.019,13.619
481.341,99.471,13.024
494.17,101.314,12.654
284.644,101.801,13.808
505.049,102.844,13.016
526.086,107.551,13.111
538.943,109.843,13.157
242.058,115.167,14.138
253.306,115.01,12.874
548.891,114.391,12.663
559.963,116.12,13.009
583.967,136.934,12.18
594.481,137.481,12.924
192,149.305,13.282
186.671,166.108,13.353
625.838,166.669,13.208
637.748,167.603,13.275
641.808,179.856,13.164
163.856,186.503,13.62
654.612,204.69,13.031
165.098,210.217,12.946
646.701,213.414,12.414
158.089,222.398,13.079
169.639,223.75,12
663.251,227.289,13.787
657.941,233.559,12.912
164.136,235.099,13.37
653.545,246.294,13.321
171.441,248.017,13.237
634.873,255.841,12.095
177.434,262.358,13.126
622.901,274.506,12.953
612.783,285.194,12.938
603.346,293.4,13.077
592.191,298.241,12.652
227.593,304.212,12.398
587.924,308.384,13.52
239.328,312.902,12.631
567.868,311.651,12.792
266.847,319.34,13.087
535.194,319.112,12.571
281.815,319.807,12.489
303.724,330.528,13.618
293.971,327.919,12.412
495.613,329.933,13.311
331.296,331.577,12.493
373.275,333.088,13.069
475.192,331.615,12.679
466.556,334.844,13.5
384.485,336.604,13.619
432.606,338.021,13.423
361.803,338.89,13.126
486.385,336.795,13.09
419.311,338.824,13.581
412.306,347.284,14.273
387.959,78.432,13.838
363.374,78.759,15.021
375.704,81.136,14.016
329.509,83.627,14.822
350.537,79.95,15.399
444.958,85.065,14.429
456.529,86.074,13.926
318.351,88.896,13.662
490.633,92.286,14.524
319.979,96.125,14
517.278,98.974,14.111
531.874,97.585,15.038
262.194,104.178,14.168
273.896,104.739,14
571.057,117.181,14.048
589.542,124.584,14.108
221.924,126.595,14.076
198.935,135.914,14.115
605.375,136.281,14.042
614.706,140.306,13.671
630.094,149.02,14.282
178.853,151.574,14.564
620.297,152.352,13.484
633.686,158.204,14.838
172.039,162,14.561
159.764,173.205,14.268
653.181,176.076,14.632
651.925,187.015,13.866
143.118,190.257,15.382
157.414,196.431,14.516
658.257,195.667,14.153
664.759,205.384,14.08
154.069,209.15,13.85
669.315,215.465,14.51
654.651,216.349,13.802
157.954,245.581,14.419
662.374,251,13.869
653.307,257.329,14.462
165.235,256.705,14.311
643.725,261.392,13.039
165.237,270.412,14.281
634.878,270.098,13.573
652.867,269.171,14.968
642.726,274.326,14.589
176.867,275.969,14.378
634.549,283.324,14.183
623.815,287.774,14.601
180.626,289.906,14.897
198.395,289.698,13.07
207.081,296.511,13.581
615.609,297.5,13.565
217.091,304.439,14.03
599.036,304.775,14.36
610.44,304.26,15.175
577.702,313.628,13.983
227.52,315.688,14.384
557.079,318.368,12.921
252.984,319.22,14.171
547.011,325.315,13.75
242.217,323.337,14.402
203.893,323.906,17.762
514.532,329.405,14.278
275.24,330.144,13.663
536.553,329.447,13.842
556.015,328.36,14.956
286.233,335.128,14.782
314.362,335.314,13.676
456.582,336.284,13.06
504.269,335.589,14.657
441.867,340.429,14.592
495.331,340.7,14.662
334.82,345.348,15.092
372,343.379,13.779
431.89,348.949,14.64
401.486,77.036,15.239
339.818,78.257,15.628
469.104,78.671,15.937
423.692,79.274,15.452
433.921,80.618,14.978
306.103,85.949,15.287
479,88.125,14.902
506.692,91.363,14.879
249.706,103.528,15.206
550,102.226,15.113
560.364,107,14.805
594.161,113.523,16.005
215.209,115.477,15.536
580.833,117.077,14.833
206.047,126.748,15.262
616.479,128.613,16.261
185.328,137.924,14.908
623.694,137,15.135
163.457,146.811,16.753
643.285,146.771,16.401
646.462,162.312,14.785
667.286,176.589,15.071
151.911,182.424,14.981
659.382,182.853,14.588
670.551,191.623,15.5
134.5,198.545,15.727
144.184,201.737,14.605
676.415,203.971,15.333
136.195,212.27,15.349
147.949,216.734,14.443
679.266,217.55,15.394
139.204,226.078,14.94
673.556,227.504,15.133
152.786,233.232,14.857
665.921,239.905,14.651
145.984,241.681,15.304
673.366,249.17,15.124
154.25,261.08,14.67
663.277,262.269,15.471
652.858,283.171,16.217
167.538,281.667,15.455
640.479,289.213,14.585
631.485,295.333,15.53
195.057,301.254,14.738
205.966,309.469,15.551
604.527,312.978,16.398
590.583,318.945,15.213
567.727,322.545,14.25
577.446,324.924,15.625
264.43,329.646,15.025
253.021,329.614,15.331
544.763,334.733,15.4
525.398,337.205,15.148
324.65,337.5,14.825
476.817,339.467,14.517
327.49,342.961,14.255
514.653,341.534,15.483
296.15,343.787,15.995
464.714,344.631,15.131
451.681,344.791,15.341
487.921,345,14.605
361.034,348.475,14.525
400.879,349.603,14.655
350.699,350.338,15.868
388.179,351.631,14.952
328.235,71.319,17.826
412.011,72.815,15.913
456.859,78.109,15.938
317.118,79.306,15.471
498.989,82.824,17.226
511.039,82.161,17.378
285.781,88.579,16.116
519.158,89.337,16.158
259.933,93.791,16.399
274.245,94.382,15.936
540.347,95.178,15.822
237.481,102.709,16.16
572.523,107.28,16.205
195.325,125.602,16.084
601.045,126.439,15.606
635.586,138.162,16.667
173.039,143.403,15.909
651.503,154.452,16.198
157.783,162,15.45
658.922,164.333,15.816
150.938,168.134,16.371
139.126,177.495,15.883
130.77,186.239,16.737
693.418,198.295,17.353
686.579,208.105,16.763
127.75,218.742,15.798
691.838,220.212,16.944
122.64,227.831,16.456
685.755,229.465,16.045
132.213,237.934,16.066
693.158,237.848,16.897
680.64,241.32,16.22
684.325,252.414,16.959
145.417,255.933,15.567
675.913,261.687,16.513
662.731,277.076,16.395
648.264,293.167,15.986
621.744,299.949,15.026
217.458,318.076,15.588
231.881,324.706,16.599
565.797,336.484,16.5
576.37,335.393,16.809
275.866,338.103,16.392
554.703,338.564,16.698
532.737,340.7,16.375
309.321,344.204,15.901
504.48,344.067,16.013
378.973,348.986,15.651
318.711,345.675,16.024
420.746,347.048,15.619
478.141,346.953,15.672
340.444,350.333,16.457
492.955,354.201,17.424
369.277,352.106,15.426
440.181,355.886,16.689
469.678,355.087,17.174
458.791,354.947,17.053
429.496,357.276,16.228
409.823,356.769,16.485
359.182,359.422,17.56
395.532,359.745,16.234
448.923,359.71,16.732
421.048,65.873,16.476
369.339,67.913,17.148
391.847,64.419,17.597
381.5,68.02,16.26
434.62,71.18,16.42
446.504,72.593,17.398
293.4,75.438,17.45
489.142,76.044,17.717
531.267,86.978,16.622
548.333,88.366,17.941
244.97,92.208,17.436
232.274,93.022,18.414
556.512,95.756,16.146
212.081,102.483,17.356
584.588,107.922,16.392
199.886,109.318,16.75
602.939,113.953,17.007
612.447,119.423,17.293
182.622,125.677,16.976
631.158,130.105,16.281
656.92,144.761,17.469
151.283,154.805,17.025
664.405,155.777,17.421
137.8,163.106,17.024
685.681,165.803,18.684
671.233,167.567,16.822
686.99,176.626,17.806
674.443,178,16.962
681.06,190.28,16.46
118.069,197.04,17.787
119.732,212.783,17.181
134.02,252.653,16.041
136.741,263.778,16.716
147.951,270.617,16.407
671.467,272.678,17.27
157.116,275.698,16.326
149.049,282.604,17.564
160.776,290.217,17.322
181.549,304.163,17.136
634.784,302.892,16.378
627.46,308.36,16.87
616.636,310.352,16.966
195.425,313.377,16.708
611.646,320.785,17.638
599.011,323.299,16.931
588.616,328.434,17.374
218.703,329.805,17.703
241.308,332.827,16.731
263.467,337.6,16.267
250.506,341.6,17.271
542.703,344.095,17.439
522.912,345.421,16.702
285.288,349.331,17.814
513.026,351.052,17.19
531.676,352.176,18.858
302.791,355.861,19.073
382.626,360.635,16.904
419,358.545,17.691
481.96,359.147,17.293
348.559,360.096,18.064
360.755,62.824,18.225
404.182,65.97,17.535
338.445,65.28,18.991
