X,Y,Z
510.756,218.952,6.265
481.11,237.807,5.459
538.902,237.179,5.904
468.516,239.119,5.263
494.885,238.824,6.271
424.433,247.317,5.6
476.623,250.611,6.04
557.215,253.574,5.834
510.365,257.729,6.154
484.788,264.498,6.206
458.344,280.688,5.633
456.1,194.297,7.167
484.529,197.691,6.619
508.753,204.572,6.243
493.773,204.584,7.033
449.199,208.037,6.731
520.274,210.85,6.422
484.27,213.349,7.126
543.544,215.532,6.674
497.448,216.321,6.871
534.82,224.443,6.26
473.043,225.255,6.504
487.261,225.949,6.511
522.731,222.965,6.83
459.629,229.424,6.426
500.684,228.113,7.049
547.701,228.071,6.701
561.954,230.426,6.421
421.683,230.081,7.01
434.587,235.004,6.59
526.044,236.163,5.626
446.599,237.12,6.553
456.719,243.21,6.383
552.736,240.478,7.139
504.027,247.192,6.232
518.694,245.32,5.986
579.79,248.648,6.672
533.177,248.654,6.432
490.109,250.827,5.677
398.173,251.52,6.971
523.878,255.737,6.757
448.417,256.39,6.629
568.967,257.611,7.01
433.901,261.539,6.784
580.069,262.175,6.293
418.231,261.495,6.33
496.883,262.091,6.263
592.875,262.619,6.989
471.951,263.998,6.649
518.773,265.99,7.266
459.175,268.028,6.882
559.68,267.213,6.402
446.525,269.97,6.051
423.315,272.058,7.136
507.11,271.984,6.513
490.891,275.326,6.296
391.092,273.97,6.834
473.943,276.764,6.197
434.159,277.15,7.146
533.124,281.047,6.311
502.901,281.858,6.942
554.163,283.192,6.364
467.671,289.306,6.712
494.529,290.532,6.264
442.786,194.187,7.132
499.992,193.548,7.621
535.214,195.945,7.368
472.114,195.22,7.702
522.998,199.043,7.629
424.019,201.69,7.727
548.002,205.09,7.654
462.379,205.699,7.588
532.373,210.201,7.438
435,208.436,7.752
472.977,211.848,7.774
556.227,217.38,7.607
580.658,213.501,7.948
418.802,215.106,7.497
459.673,217.808,7.032
432.339,221.2,7.235
445.766,222.342,7.644
377.419,222.297,7.833
570.039,221.897,7.726
364.337,224.419,7.65
582.351,227.525,7.697
512.777,234.002,6.975
574.434,235.763,7.665
401.314,237.786,7.535
376.163,235.232,7.689
414.268,239.127,7.431
565.712,244.673,7.434
386.144,242.609,7.764
437.058,248.436,7.172
545.198,248.788,6.877
411.104,251.133,7.853
375.684,251.107,7.613
592.107,251.57,7.955
462.557,254.553,7.313
387.137,259.104,6.882
545.132,260.795,7.469
606.584,260.471,6.804
618.793,261.264,7.884
401.378,264.491,7.3
533.985,267.762,6.641
375.636,265.081,7.801
636.833,266.391,8.147
599.954,272.951,7.401
545.144,274.683,6.914
575.27,274.181,7.555
587.263,274.182,7.714
408.027,275.18,7.473
521.88,276.482,7.675
611.809,276.101,7.916
563.764,277.818,8.03
444.638,283.873,7.646
517.483,286.975,7.163
542.541,289.697,6.989
481.755,288.247,7.266
429.253,290.434,7.063
453.701,294.408,7.223
529.367,295.187,6.935
440.114,296.156,7.378
552.284,294.779,7.591
578.145,298.043,7.704
476.469,300.985,6.384
463.352,301.883,7.362
515.993,302.446,6.748
489.594,303.198,7.146
540.74,302.621,7.525
443.299,309.143,7.675
528.364,308.842,7.394
527.538,172.707,8.852
438.27,180.316,8.297
515.548,178.374,8.97
492.166,182.677,7.807
425.718,179.227,9.058
450.759,182.765,8.356
465.882,182.766,8.046
539.576,181.215,8.668
479.355,183.605,8.358
527.287,186.169,8.388
415.768,188.27,8.272
580.323,190.543,8.913
430.096,191.705,8.339
513.774,191.511,7.626
545.896,192.879,8.426
403.156,195.296,8.558
559.029,196.603,7.992
613.207,198.24,7.876
586.453,200.782,8.228
391.31,202.856,9.125
412.499,204.071,8.583
377.74,208.556,8.688
564.553,209.606,8.324
606.533,209.346,8.031
402.382,212.462,7.695
594.87,211.595,8.16
618.289,211.663,9.073
389.871,215.992,8.768
353.452,217.613,8.685
593.31,223.018,8.678
341.598,224.864,8.389
408.827,224.553,8.272
392.592,227.885,8.524
353.3,233.19,8.873
615.175,236.354,8.297
630.547,239.182,8.875
339.905,238.483,8.907
588.7,238.99,8.421
363.858,241.802,7.969
622.46,247.024,8.655
352.187,247.948,9.199
611.81,251.442,7.684
363.613,256.575,8.316
349.751,262.082,8.422
363.436,271.132,8.262
624.058,271.044,8.386
350.357,275.577,9.481
375.52,277.957,8.565
418.419,284.361,8.259
599.492,283.798,7.721
623.553,284.382,8.018
