X,Y,Z
427.339,203.796,6.466
581,161.7,8.292
548.696,164.592,7.679
514.27,169.387,7.112
583.428,172.895,7.167
486.453,174.772,7.272
501.302,175.506,7.355
559.523,170.414,7.802
595.766,172.904,8.263
473.749,173.608,8.376
545.854,176.825,7.92
522.894,178.623,6.608
606.586,180.147,6.871
557.962,181.975,7.462
453.864,185.712,7.672
578.026,186.771,6.897
538.284,186.816,7.359
385.718,187.948,7.113
431.676,190.699,7.395
419.349,192.116,7.099
451.934,200.057,6.833
531.661,197.682,8.392
471.592,199.583,7.336
439.677,202.493,8.103
497.914,201.118,7.835
542.84,200.715,7.256
508.935,202.879,8.058
460.607,205.224,7.738
534.294,210.317,7.348
418.523,215.844,6.055
449.618,213.377,7.727
524.278,215.278,6.957
434.757,214.725,7.152
544.944,215.461,6.761
442.664,225.193,7.734
474.36,225.881,8.166
507.434,226.193,7.227
429.513,225.493,7.994
498.681,234.857,7.907
447.414,237.359,7.632
494.117,245.905,7.133
427.196,249.207,7.356
453.306,249.458,8.078
476.004,259.585,7.697
630.567,265.026,7.375
610.021,267.239,7.571
560.497,271.828,7.56
468.026,271.818,7.602
479.97,274.193,8.213
537.566,274.973,8.157
448.83,279.374,7.681
550.067,278.707,8.372
539.031,286.841,8.097
556.64,155.29,8.65
567.189,160.604,7.601
594.219,159.663,8.38
524.204,163.17,7.704
463.425,162.437,8.352
494.594,164.357,8.13
505.514,163.293,8.489
537.602,164.5,8.221
453.178,164.418,7.729
626.142,164.352,7.489
483.308,165.592,8.108
606.808,166.247,8.705
570.837,172.117,8.663
616.241,172.625,8.965
447.834,175.219,7.704
462.174,175.513,8.815
534.5,175.53,8.383
390.765,177.304,8.381
679.281,176.406,9.315
628.908,179.156,7.641
646.23,178.855,9.268
511.096,182.466,7.13
492.383,184.509,8.172
567.994,184.728,8.225
587.589,183.232,7.817
618.565,184.883,7.917
480.006,187.273,8.453
443.296,189.894,8.406
637.825,187.167,7.812
502.069,188.327,8.944
524.5,188.342,7.918
461.917,191.892,8.509
597.467,188.423,7.663
549.651,189.886,8.496
395.941,193.434,8.455
608.86,192.719,8.394
627.962,192.429,8.728
559.896,195.779,7.552
486.888,197.517,7.36
368.169,196.388,7.788
382.057,199.498,8.712
572.825,196.773,8.048
520.644,202.144,6.928
413.088,202.612,7.518
553.525,205.382,8.099
579.95,207.995,8.348
386.83,210.504,8.509
399.771,206.676,8.221
374.575,210.226,8.296
608.162,207.158,7.842
490.021,210.952,8.624
512.685,214.094,7.803
679.987,216.917,8.322
571.609,217.155,8.527
601.736,217.344,8.74
586.227,218.788,8.568
461.342,219.447,6
380.526,222.387,8.846
493.808,223.899,8.275
465.055,231.005,6.879
576.298,228.72,8.876
595.756,227.925,8.871
637.318,227.394,8.389
555.888,230.704,8.975
396.517,233.061,9.273
486.141,232.59,9.223
370.839,232.796,8.818
511.866,235.613,8.702
420.665,237.434,7.245
435.509,237.153,9.079
575.533,240.455,7.452
618.88,237.072,8.859
460.015,239.542,7.852
608.292,244.202,7.352
390.251,243.448,8.521
518.544,245.842,7.729
441.588,248.925,8.197
414.87,249.423,7.176
374.778,247.673,7.898
403.04,248.337,7.936
584.443,249.345,8.099
466.805,251.113,7.541
511.749,255.533,8.496
593.017,255.788,8.233
559.287,257.331,8.172
581.24,260.254,8.416
619.285,259.636,8.115
434.234,260.475,8.305
449.42,260.898,7.624
499.501,260.467,9.41
598.512,263.672,7.772
569.136,263.937,7.236
535.689,263.584,8.352
652.641,264.757,8.446
490.549,267.848,7.194
549.038,266.49,7.664
510.757,266.808,8.532
524.762,270.389,8.186
641.952,272.289,7.782
588.838,273.077,8.581
620.739,273.148,8.458
502.639,275.3,8.661
653.635,277.261,8.12
569.623,279.511,8.768
492.262,282.322,8.973
527.355,282.62,8.527
630.972,280.138,7.044
610.456,280.286,9.102
435.837,282.837,8.403
581.602,284.275,8.23
561.916,285.974,8.01
480.272,287.63,7.679
503.347,287.863,8.943
515.945,290.253,9.161
550.712,290.87,8.535
572.089,294.227,7.97
531.274,293.997,9.103
461.332,296.508,7.976
448.203,293.443,8.295
496.43,298.672,8.043
522.031,301.364,7.536
560.384,297.814,9.644
477.509,146.621,8.903
587.698,147.953,7.736
523.336,147.407,8.704
514.068,153.276,8.6
575.48,151.655,8.507
489.195,152.024,8.331
532.277,154.693,8.941
396.553,153.184,8.526
605.964,154.389,9.32
544.041,153.888,8.02
617.405,157.899,8.848
634.774,158.323,8.091
428.037,162.933,9.116
395.073,164.835,9.611
417.906,168.826,9.541
649.802,168.819,9.494
669.042,169.926,9.203
438.264,177.617,8.839
700.246,175.255,9.139
658.691,179.44,9.269
689.292,182.111,10.035
669.159,184.976,8.588
470.661,184.738,9.143
364.676,186.178,9.134
703.581,187.571,9.807
649.642,190.656,8.912
514.404,191.722,9
681.086,191.431,9.058
408.642,191.728,9.196
660.585,195.807,9.077
585.585,195.41,8.897
671.795,195.971,9.841
691.663,196.645,8.307
596.78,200.042,8.64
650.49,202.864,8.708
712.686,205.319,9.045
637.922,202.539,8.557
725.634,204.746,8.573
565.956,206.963,9.424
670.07,206.585,9.705
359.733,207.934,9.442
641.797,213.243,8.894
702.961,212.602,9.327
409.554,213.601,9.587
502.069,214.594,8.975
469.559,213.765,7.324
616.747,215.028,9.138
690.319,216.146,9.782
557.038,216.426,10.01
482.684,218.986,9.707
364.102,220.398,8.591
649.815,222.668,9.07
406.023,225.78,9.688
519.585,224.387,8.218
564.788,226.707,9.044
612.221,225.955,9.913
417.618,226.41,8.167
544.336,224.282,8.423
344.551,228.375,8.846
659.226,232.65,7.942
726.466,228.019,9.18
586.631,234.21,9.183
673.451,230.204,10.362
384.926,233.112,9.6
644.96,233.329,9.027
535.175,234.289,7.897
629.864,239.092,9.152
352.677,237.968,9.537
473.337,238.569,8.899
484.05,244.925,8.45
362.639,244.464,9.334
504.09,245.961,9.617
541.406,245.271,9.826
640.87,246.801,9.792
618.601,248.433,9.491
570.088,252,8.15
629.836,253.161,9.151
606.021,253.514,8.338
651.24,254.173,7.966
488.616,255.296,8.623
706.552,254.427,9.141
547.416,256.087,8.885
685.335,254.872,10.214
522.685,258.338,9.638
640.443,259.99,9.447
717.798,261.137,9.904
421.56,260.612,8.907
696.946,261.809,8.735
673.569,264.069,9.508
388.296,265.574,9.606
376.533,266.093,10.059
442.21,268.88,9.845
685.516,268.092,9.946
663.326,270.217,9.883
456.136,270.203,9.658
423.239,272.944,7.282
599.586,275.678,9.934
673.163,276.865,9.507
514.283,278.157,8.925
459.235,283.322,9.202
421.793,284.324,8.021
641.555,284.509,8.289
620.254,286.708,9.298
593.574,286.602,9.409
470.379,287.093,9
606.912,291.905,8.907
433.115,292.89,9.033
583.61,297.008,9.322
641.609,296.827,9.162
474.437,299.347,9.21
508.94,300.974,8.537
543.549,301.189,9.195
617.59,299.521,9.49
485.477,306.77,8.645
630.409,303.715,9.104
499.732,311.461,8.886
545.794,141.856,9.404
456.961,142.309,10.029
534.347,144.371,9.571
432.706,144.893,10.374
566.655,147.211,9.251
625.534,149.433,9.82
501.363,150.781,9.502
466.676,150.438,9.476
421.75,151.382,8.908
646.957,155.399,9.253
473.587,158.486,8.606
409.024,161.877,9.83
658.94,161.164,9.892
372.298,159.043,10.022
441.265,162.997,10.01
679.819,162.951,9.724
381.402,168.828,10.306
637.179,170.828,9.37
426.958,178.214,9.736
711.358,176.513,9.802
402.62,177.798,9.773
413.942,179.504,9.483
377.553,183.497,9.591
343.394,187.182,9.745
729.834,191.191,10.134
351.656,196.066,8.23
716.048,195.214,10.781
617.762,196.246,9.685
701.548,200.582,9.733
479.754,202.612,9.291
685.065,203.901,10.61
590.396,208.571,10.224
349.364,214.814,9.558
630.159,214.662,10.425
669.675,217.424,10.146
715.925,217.247,10.542
393.951,219.335,10.529
700.618,223.8,10.701
453.214,226.587,10.349
711.111,230.212,9.259
523.409,232.796,9.219
696.642,235.803,9.205
545.485,235.881,9.276
605.976,235.278,9.603
409.763,237.309,8.959
682.971,239.623,10.312
565.454,239.984,9.627
595.892,241.608,9.62
667.314,241.763,9.87
728.697,240.938,10.737
653.642,242.689,10.323
528.992,243.646,9.85
694.102,247.268,10.394
554.808,246.233,10.029
345.013,246.996,10.07
674.664,251.092,10.046
384.67,252.855,9.743
534.027,254.462,9.853
354.315,255.9,9.895
396.91,256.348,9.662
728.774,253.35,11.119
367.944,256.676,10.245
408.577,262.799,8.966
358.238,267.184,11.048
399.927,271.402,8.854
577.559,271.996,10.087
365.997,273.99,9.324
411.891,275.328,9.109
389.075,277.427,11.049
400.564,279.638,10.696
377.434,281.013,10.152
662.677,289.639,10.262
404.877,289.877,9.782
651.762,290.576,9.688
418.698,293.564,9.827
486.72,295.324,10.459
599.049,299.585,8.268
