X,Y,Z
479.285,177.095,7.175
528.065,179.695,7.203
543.461,181.323,7.218
590.783,183.067,7.171
422.16,187.164,7.096
471.917,187.765,7.081
503.192,189.4,6.799
534.902,191.273,7.16
485.452,192.527,6.48
554.934,191.002,7.048
658.641,192.361,7.18
522.392,193.299,7.063
623.996,193.379,6.986
596.009,195.109,7.083
463.108,197.323,7.054
511.346,199.538,6.697
546.074,198.864,7.072
611.296,198.761,7.057
438.33,200.848,7.24
497.648,201.277,7.343
650.545,202.142,7.12
477.235,202.548,7.117
534.799,205.165,7.07
391.661,204.299,6.921
406.214,205.978,7.067
559.433,205.662,6.931
522.258,208.114,6.541
600.868,206.51,7.094
586.834,209.174,6.947
459.942,209.428,6.866
445.953,211.115,7.156
547.123,211.272,6.834
431.109,211.456,6.966
490.57,210.953,7.019
509.084,212.066,6.649
659.703,211.718,7.349
474.138,213.428,6.979
640.641,211.38,7.353
379.079,212.309,7.259
613.033,212.836,7.176
416.068,215.267,6.981
392.463,216.853,7.058
595.836,217.082,6.864
531.031,218.969,7.012
652.15,220.637,7.138
670.35,221.262,7.229
581.48,221.872,7.044
455.267,221.794,6.646
556.713,220.39,7.086
363.977,222.183,7.044
440.266,222.996,7.231
487.31,221.701,7.155
502.045,221.694,6.902
518.157,223.24,7.091
426.506,224.438,6.78
468.914,223.547,7.079
377.344,224.945,7.108
604.738,224.609,7.183
616.553,226.781,7.449
698.348,228.332,7.206
390.889,230.035,6.936
663.989,230.769,7.068
482.131,231.727,6.996
496.751,232.075,7.077
550.451,231.839,7.232
566.853,231.029,7.077
592.998,230.008,7.245
531.612,232.48,7.078
363.435,234.773,6.932
512.515,232.639,7.074
444.88,234.772,7.11
458.634,234.709,6.963
581.053,235.708,7.087
653.127,234.975,7.078
675.736,235.158,6.957
640.553,235.951,7.246
338.674,238.006,6.95
429.28,236.508,6.936
402.069,238.996,6.659
606.938,237.308,7.131
471.335,237.542,7.297
725.934,239.169,7.353
414.789,241.979,6.848
555.171,242.192,6.911
595.103,242.56,7.145
619.838,241.104,6.764
351.388,243.054,7.139
389.675,242.961,7.002
483.706,244.421,7.176
498.649,243.94,7.011
511.529,244.127,7.184
525.02,244.91,6.902
665.918,244.598,7.002
438.74,247.086,6.702
453.12,247.381,6.994
648.508,246.932,7.764
365.735,248.677,6.759
583.872,247.815,7.304
424.365,249.927,6.631
467.752,248.482,7.078
609.859,250.197,7.174
380.661,253.537,7.022
396.169,254.965,6.606
559.245,254.508,6.837
626.692,254.653,6.927
342.031,254.006,7.013
409.777,254.656,6.729
532.889,254.777,6.994
572.39,254.268,6.992
658.785,254.346,7.168
491.53,255.428,7.164
505.173,256.434,6.97
596.311,255.444,7.142
354.121,258.706,6.677
642.765,257.831,6.821
478.652,258,7.115
519.219,258.068,7.185
447.664,259.988,6.859
461.076,259.373,7.063
684.54,258.805,7.037
434.161,259.753,7.14
616.994,261.519,7.127
369.361,261.455,7.032
419.06,263.576,7.06
568.894,266.052,6.954
387.636,265.09,6.952
494.414,266.834,6.846
538.359,267.889,6.714
552.695,266.255,6.827
402.987,268.455,6.733
471.46,267.591,7.037
513.735,268.617,7.4
593.367,269.217,7.139
629.691,267.529,7.137
441.492,271.543,7.128
676.136,272.669,6.996
455.507,272.613,7.141
375.724,272.709,7.036
616.955,275.182,6.944
415.623,275.592,6.885
428.93,275.105,7.049
504.736,275.661,6.769
664.965,276.753,7.141
481.618,274.956,7.164
603.425,278.018,7.194
388.637,278.514,7.149
570.945,280.042,7.059
518.046,283.287,6.981
629.622,280.309,7.443
642.299,283.319,7.194
492.092,282.2,6.905
589.957,283.154,7.154
534.322,283.399,7.195
440.055,284.678,7.024
691.362,284.097,7.248
455.09,285.39,7.226
423.143,287.019,6.781
504.717,287.933,7.023
612.97,287.936,7.124
394.198,288.93,7.221
480.342,290.616,7.196
578.535,290.548,7.357
599.983,291.722,7.118
526.338,292.784,6.79
546.819,293.277,7.079
447.343,296.911,6.778
432.041,298.254,7.103
589.025,298.871,7.161
401.958,300.228,6.546
510.535,300.561,6.942
611.623,300.702,7.287
442.438,309.808,6.808
559.221,162.877,8.03
544.263,164.824,7.714
519.383,166.636,7.698
533.403,168.848,7.877
610.336,169.567,7.931
491.169,168.458,7.37
582.657,171.511,7.494
596.551,170.79,7.723
466.887,172.177,7.432
568.987,172.61,7.901
553.692,174.711,7.264
427.635,175.472,8.009
503.783,175.796,7.319
645.808,175.095,7.765
624.036,177.956,7.99
410.202,179.519,7.708
445.041,180.099,7.478
515.583,180.448,7.401
658.534,177.418,7.633
491.876,181.924,7.344
458.742,183.887,7.435
563.57,182.936,7.289
603.101,185.122,7.324
613.998,183.686,7.3
577.27,184.632,7.137
634.635,185.825,7.411
669.372,186.986,7.864
382.97,188.657,7.534
435.179,188.359,7.422
646.298,188.808,7.484
689.423,190.313,8.085
397.617,192.281,7.23
410.801,193.695,7.441
449.753,195.226,7.089
679.113,194.765,7.637
701.866,194.462,7.738
569.65,195.436,7.018
583.421,196.886,7.261
714.24,199.329,7.61
375.602,199.573,7.261
636.75,199.798,7.35
349.893,201.027,7.695
422.507,201.859,7.324
668.244,202.298,7.474
689.912,203.756,7.568
624.673,206.296,7.582
573.217,207.548,7.196
364.638,207.334,7.069
703.263,207.311,7.843
678.188,211.814,7.302
742.863,212.532,8.024
340.356,212.582,7.749
353.226,214.756,7.4
717.363,213.257,7.519
692.421,216.012,7.438
731.813,216.96,7.44
568.418,218.712,7.262
626.72,218.299,7.636
707.205,220.076,7.524
404.224,222.326,7.301
639.552,223.298,7.192
752,223.759,7.44
542.919,222.849,7.346
684.66,226.291,7.119
724.21,225.582,7.166
334.647,224.947,7.801
348.85,227.818,7.19
764.542,226.347,7.861
739.362,229.209,7.62
414.657,230.047,7.303
628.302,231.535,7.434
713.641,230.776,7.488
324.632,235.027,7.406
754.167,236.767,8.016
376.786,238.363,6.838
691.769,239.798,6.821
706.506,239.112,7.024
540.6,241.469,7.261
739.954,242.09,7.144
568.856,242.608,7.255
633.429,245.676,7.227
681.234,246.173,6.956
330.408,247.982,7.394
753.27,248.794,7.279
765.915,248.014,7.422
717.516,250.359,7.374
316.721,249.952,7.906
705.202,250.642,7.267
545.917,253.923,7.025
731.488,253.067,7.185
695.446,256.771,7.288
744.648,257.331,7.501
671.287,259.087,7.309
582.863,260.332,7.379
329.525,260.64,7.849
772.787,261.019,7.823
709.689,262.367,7.42
757.506,262.278,7.385
605.711,264.877,7.511
723.922,264.022,7.463
656.754,265.906,7.096
736.758,268.144,7.105
344.603,269.713,7.167
527.057,271.742,7.217
642.979,270.021,7.038
687.413,270.052,7.99
700.739,271.365,7.191
360.407,271.95,6.996
581.403,274.037,7.099
748.304,274.061,7.501
765.198,272.637,7.699
714.074,274.876,7.328
558.987,277.411,7.237
728.198,277.254,7.445
468.454,280.463,7.124
653.565,279.708,7.199
546.537,280.546,7.158
353.955,282.688,7.286
738.476,285.15,7.438
406.561,285.559,7.025
706.127,285.735,7.4
759.102,283.089,7.973
373.46,286.855,6.837
678.812,286.885,7.075
720.331,286.519,7.5
773.777,285.5,8.061
561.887,289.711,7.273
667.596,291.268,7.282
637.005,293.514,7.638
652.877,292.877,7.267
750.531,291.363,8.081
345.485,292.261,7.781
464.824,294.749,6.761
624.225,293.231,7.523
698.29,295.521,7.367
495.246,296.6,7.172
361.737,294.252,7.62
416.198,298.914,7.086
727.8,297.166,7.792
685.616,298.896,7.549
385.603,299.015,7.432
713.534,299.774,7.468
558.808,300.967,7.345
572.955,302.298,7.3
473.631,302.437,7.092
536.379,303.046,7.114
374.332,301.87,7.515
664.526,302.631,7.359
650.578,304.933,7.081
522.362,305.049,7.016
636.695,304.648,7.693
486.577,306.507,7.575
600.482,306.906,7.376
624.017,307.99,7.141
459.146,307.761,6.782
549.097,309.439,7.299
703.708,307.179,7.898
499.475,310.376,7.148
676.961,309.091,7.73
691.284,310.826,7.804
409.422,312.137,7.242
425.772,310.977,7.503
563.42,312.215,7.732
586.132,311.609,7.562
476.151,315.2,7.032
512.188,315.235,7.538
612.28,313.691,8.196
664.197,314.849,7.895
526.109,317.097,7.427
540.112,318.399,7.501
634.635,317.239,7.763
573.975,319.256,7.574
489.359,320.891,7.517
600.37,319.919,7.791
464.313,320.087,7.04
434.398,321.998,7.476
449.782,322.15,7.333
623.345,323.615,7.992
500.939,326.247,7.653
530.697,329.466,7.617
515.177,328.038,7.475
474.94,329.856,7.623
562.523,149.105,8.152
504.901,150.934,8.883
474.761,151.1,8.809
517.961,152.592,8.348
548.644,153.673,8.227
532.307,154.601,8.082
491.528,157.127,8.515
588.419,158.83,8.221
601.435,159.069,8.095
461.677,159.531,9.072
573.987,161.121,7.889
621.729,162.451,8.393
505.618,163.502,7.966
477.592,164.332,8.105
680.425,164.65,8.932
437.923,167.349,7.942
452.498,168.949,8.204
403.622,168.724,8.305
672.588,175.513,8.557
686.278,176.418,8.259
393.547,178.611,7.92
699.019,181.473,8.44
370.213,184.496,8.451
711.686,184.06,8.348
724.057,191.712,8.47
362.384,195.499,7.853
736.412,198.599,8.374
334.297,201.1,8.449
749.64,201.689,8.424
726.41,205.705,8.679
758.034,212.233,8.257
326.947,213.973,8.216
770.974,214.609,8.421
315.849,223.309,8.039
794.251,224.432,8.961
780.16,225.513,8.7
301.186,230.498,9.424
311.586,236.605,8.008
789.565,236.574,8.613
773.474,236.575,8.509
300.686,244.105,8.843
778.701,248.187,8.135
791.378,248.247,8.338
305.058,256.996,8.447
786.839,260.941,8.614
315.902,265.827,8.249
299.694,269.234,8.682
328.228,272.588,7.654
778.84,272.807,8.279
793.336,272.393,8.653
310.331,279.3,8.5
338.222,281.333,7.85
322.034,284.115,8.538
786.902,284.419,8.626
331.499,292.779,8.553
764.331,296.38,8.417
740.936,300.785,8.002
352.323,303.582,7.855
725.629,309.558,8.691
362.527,311.398,7.987
393.72,312.183,7.215
377.102,315.766,7.835
648.96,317.089,7.227
714.678,318.318,8.242
699.105,321.135,8.302
557.632,323.693,7.566
419.366,324.297,7.846
586.381,324.871,7.53
684.404,322.417,8.5
729.791,322.281,8.832
671.769,327.042,8.212
404,325.363,7.865
658.31,326.846,8.45
388.772,325,8.059
613.053,329.854,7.991
643.527,326.158,8.018
546.309,331.123,7.862
572.953,332.096,7.829
460.336,332.694,8.014
597.444,331.867,8.231
442.483,333.046,7.981
560.34,337.006,8.179
427.517,336.315,8.257
486.923,336.161,7.918
693.796,333.927,9.143
680.743,336.434,9.28
504.718,339.903,7.726
521.411,339.193,8.289
585.742,338.904,8.05
537.014,341.196,8.604
606.975,341.3,8.857
549.374,345.605,9.015
523.845,139.989,9.419
496.817,139.213,9.139
511.725,139.62,9.533
537.814,141.855,9.074
485.441,143.819,8.93
463.35,146.056,9.553
450.501,147.263,9.466
595.202,147.135,8.871
578.77,148.707,8.418
628.619,149.541,9.472
612.67,152.493,8.699
657.881,152.209,9.141
443.438,156.305,8.738
428.467,157.084,8.489
636.136,158.912,8.584
388.255,163.491,8.858
416.372,163.031,8.387
650.476,164.532,9.109
664.653,164.066,8.474
632.955,170.129,7.729
703.024,168.5,8.735
362.548,172.768,9.285
378.126,174.672,8.653
347.881,174.968,9.559
720.984,176.088,8.779
733.365,182.964,9.074
354.745,186.025,8.671
341.569,188.484,8.84
744.853,188.185,8.552
326.431,189.364,8.979
756.613,190.8,9.594
769,188.177,9.993
320.579,199.9,8.838
764.795,200.941,8.813
314.29,211.974,8.684
785.194,213.138,8.949
289.882,223.641,9.196
805.502,232.998,9.364
283.253,241.273,9.688
805.643,245.362,8.486
290.757,251.522,9.126
800.335,257.215,8.992
287.515,263.536,9.422
806.104,268.236,9.319
285.166,275.976,9.63
297.247,281.875,9.22
802.772,282.249,9.54
311.853,292.569,9.055
795.391,294.549,9.448
778.27,298.202,8.788
336.987,304.668,8.653
753.545,305.799,8.613
783.442,309.477,9.388
768.017,310.279,9.426
740.595,314.543,8.813
346.312,316.126,8.785
358.679,324.581,8.97
374.202,328.336,8.824
707.805,331.379,8.786
633.077,334.052,8.339
720.428,331.185,9.478
411.293,336.784,8.776
649.326,337.508,8.71
663.945,339.325,9.04
622.224,341.535,8.859
454.857,343.806,8.765
471.168,344.558,8.396
572.62,345.844,8.764
494.278,346.018,8.668
637.768,345.414,9.099
439.834,346.599,9.364
526.51,351.13,8.972
596.933,348.343,9.356
513.633,350.299,8.811
584.649,351.299,8.976
561.926,353.56,9
503.294,356.465,9.474
544.682,127.564,10.508
518.434,126.735,10.402
531.652,128.956,9.897
557.135,132.021,9.725
454.625,133.88,10.501
593.847,133.86,10.03
473.914,136.732,9.745
631.77,135.871,10.236
569.879,138.474,9.105
582.788,135.159,9.434
605.788,138.411,9.534
550.42,140.068,8.604
618.904,140.977,9.98
683.073,148.198,10.826
642.98,150.575,9.337
389.213,151.495,10.03
402.254,156.373,9.674
672.663,155.123,9.645
705.807,157.529,9.594
691.522,158.638,9.314
373.283,161.343,10.009
356.159,161.293,10.271
718.819,163.723,9.651
731.802,168.619,9.492
746.677,176.619,9.447
332.548,176.13,9.554
759.94,177.155,9.983
312.185,190.711,10
780.486,200.59,8.918
306,201.083,9.689
796.462,210.349,9.864
282.894,213.6,10.244
300.173,214.522,9.211
808.413,218.677,9.771
277.809,229.505,10.236
816.332,243.474,9.577
269.405,242.892,10.306
826.283,248.64,10.475
277.002,254.261,9.785
813.609,256.965,9.66
823.281,264.244,10.218
272.462,268.622,10.185
818.082,276.075,9.614
813.989,289.866,10.197
299.381,295.511,10.315
322.884,303.097,8.88
307.483,306.098,9.909
796.443,308.422,9.843
332.305,318.169,9.89
755.062,318.895,9.766
777.745,320.935,10.109
766.622,324.859,10.147
742.422,327.198,9.783
755.284,333.503,10.4
365.255,335.129,9.98
731.717,337.327,9.933
381.135,339.596,10.192
395.421,341.389,8.758
419.789,347.662,9.432
717.684,345.397,10.055
674.58,348.718,9.551
690.665,348.377,9.53
