X,Y,Z
373.444,135.723,4.885
360.096,137.008,4.708
324.567,139.48,4.839
347.496,140.084,4.651
406.767,139.308,4.202
417.737,139.512,4.921
431.416,142.33,4.686
334.963,145.755,4.865
312.171,146.841,4.651
369.203,147.911,4.458
381.187,148.374,4.626
394.807,149.251,4.811
358.184,150.949,4.667
442.291,151.483,4.722
454.787,151.866,4.323
478.591,151.454,4.556
346.512,153.219,4.467
407.282,152.953,4.284
323.429,155.141,4.618
432.045,157.933,4.736
309.327,158.775,4.82
336.053,158.947,4.527
384.084,160.36,4.62
396.838,161.938,4.447
417.957,161.701,4.383
368.474,160.884,4.44
354.656,163.986,4.729
445.371,165.111,4.512
473.831,165.394,4.806
328.898,168.312,5
406.616,168.946,4.577
317.408,168.751,4.74
375.957,170.117,4.652
430.665,169.253,4.726
459.173,170.291,4.443
303.185,169.876,4.603
418.067,173.555,5.102
362.701,173.676,4.987
335.143,179.782,4.996
350.375,180.046,4.8
425.791,183.395,5.047
339.188,117.723,5.985
402.609,119.677,5.382
459.279,120.674,5.48
379.523,122.255,5.419
327.391,125.913,5.641
349.671,126.822,5.377
366.449,126.016,4.78
291.61,125.032,5.579
411.668,127.07,5.286
424.329,128.768,4.924
449.188,128.854,5.328
436.978,131.716,5.358
338.066,132.219,5.038
471.081,132.193,5.34
313.77,133.455,5.19
385.41,135.532,4.638
458.937,135.398,4.844
396.702,135.843,4.831
482.617,137.346,5.2
300.839,138.906,5.211
447.039,140.481,4.661
289.102,141.64,4.832
274.521,142.395,5.517
466.998,145.7,5.258
492.621,146.374,5.483
258.347,147.429,5.741
421.713,150.28,4.933
297.761,153.584,5.006
270.356,153.399,5.869
508.566,152.211,5.864
283.917,154.162,5.389
463.36,159.195,5.309
498.068,157.538,5.506
486.282,160.323,5.191
261.259,161.448,5.875
289.228,165.885,5.164
274.298,165.833,5.89
343.098,168.458,4.744
496.011,169.026,5.7
388.069,172.089,5.175
483.131,174.122,5.39
397.81,179.449,5.14
279.575,176.655,5.783
470.45,178.436,5.427
293.462,179.063,5.252
437.964,179.277,5.255
320.613,180.033,5.325
305.548,183.045,5.366
372.929,183.727,4.85
409.934,183.544,4.916
385.608,184.197,4.99
459.651,185.278,5.367
360.803,186.598,5.155
328.608,190.447,5.763
315.609,191.228,5.948
341.468,191.08,5.653
393.617,192.95,5.386
416.541,193.835,5.549
380.867,195.709,5.65
407.491,107.649,6.429
313.074,108.669,6.21
286.71,111.237,6.339
326.787,112.533,6.096
300.396,112.038,6.293
370.231,114.168,5.685
417.874,114.656,5.639
472.634,116.918,5.658
445.028,118.028,5.698
495.502,117.774,6.353
356.947,118.657,5.693
430.424,118.899,5.124
316.585,120.858,6.079
278.509,121.933,6.327
303.758,125.11,5.864
483.683,123.894,5.839
505.608,124.89,6.277
392.372,126.067,5.106
266.085,131.72,5.751
494.822,132.833,5.558
281.369,132.908,5.722
251.973,134.908,6.336
236.676,134.471,6.475
505.267,139.612,5.728
520.377,144.882,6.403
243.286,147.204,5.852
229.248,146.842,6.559
532.163,153.636,6.713
520.633,158.84,6.066
237.07,158.619,6.29
250.118,162.643,6.355
508.736,166.408,6.159
240.077,172.213,6.501
262.107,174.748,6.038
519.217,173.998,6.361
448.379,178.384,5.32
496.798,179.572,6.149
249.815,179.692,6.248
509.809,181.31,6.475
482.715,186.364,6.044
259.488,187.949,6.409
271.571,186.323,6.314
285.422,188.291,6.215
439.203,192.067,5.547
470.368,192.233,5.735
449.527,193.274,5.668
297.389,194.229,6.144
428.24,195.39,5.649
352.648,195.449,5.843
368.462,195.682,5.844
405.98,195.662,5.666
459.01,199,6.048
