X,Y,Z
405.623,139.521,6.517
390.623,145.687,5.455
418.689,145.654,5.049
376.216,146.559,5.841
477.235,153.166,5.608
405.545,163.278,5.843
435.901,175.368,5.321
407.351,124.972,6.58
418.274,131.989,5.759
396.318,132.367,6.99
384.059,134.55,6.744
372.495,134.964,6.143
463.432,136.406,6.778
350.839,136.273,6.318
363.111,142.195,5.926
352.438,150.155,5.982
445.206,150.152,5.848
404.107,151.109,6.47
462.582,150.255,6.718
430.065,152.5,6.117
364.914,157.61,6.066
392.635,158.739,5.896
527.642,157.344,6.038
417.019,158.831,6.376
439.44,161.978,6.055
466.547,163.171,5.972
453.695,161.717,7.184
425.573,166.859,6.202
479.451,165.511,6.615
514.392,167.061,7.1
359.738,170.854,6.416
372.008,169.087,5.917
448.353,171.221,6.267
459.723,175.502,5.73
472.225,174.416,6.96
503.474,176.399,6.223
326.1,178.56,6.476
482.293,180.176,6.656
423.813,180.675,6.743
402.324,183.919,5.707
469.751,185.887,6.392
435.34,188.221,4.865
447.034,185.102,6.677
458.066,190.268,6.814
365.472,193.288,7.061
376.41,192.498,5.911
408.664,197.328,6.24
469.029,199.553,6.452
384.917,198.076,6.887
388.696,120.488,6.828
375.854,122.934,7.248
459.523,123.423,6.527
431.944,126.16,6.553
363.134,126.558,7.327
446.427,126.857,6.84
472.26,126.365,7.174
350.28,125.544,7.642
485.306,129.896,7.509
451.867,138.942,7.633
426.8,140.07,6.81
475.085,140.779,6.982
511.869,140.951,7.337
526.776,143.553,6.758
341.028,146.126,7.285
553.3,147.342,7.36
301.682,149.182,6.455
317.874,150.988,7.123
514.911,153.27,7.485
490.088,158.268,7.775
380.071,157.139,7.178
296.66,161.432,7.221
502.231,161.729,6.441
309.879,161.043,7.796
348.294,161.632,7.284
323.303,164.264,7.377
270.822,164.841,7.776
336.38,168.951,7.216
383.639,171.91,6.687
491.323,172.534,6.934
314.89,173.817,7.254
412.104,173.155,7.102
525.245,172.727,7.04
347.592,174.638,6.984
303.701,175.197,7.381
396.317,173.456,6.395
370.129,180.801,6.159
515.689,180.18,6.799
536.484,179.826,7.866
387.912,183.926,6.794
314.549,186.078,7.076
355.322,184.727,6.302
339.317,184.496,7.797
413.337,185.993,6.793
492.358,187.431,6.995
549.48,186.388,7.96
326.017,193.06,6.554
481.162,194.323,6.569
513.323,193.929,7.662
422.472,195.82,6.978
395.958,196.132,6.551
347.087,194.513,7.049
356.706,199.982,7.078
445.86,198.384,7.018
434.848,199.471,6.669
460.883,101.554,8.603
397.351,102.5,6.946
472.874,102.23,8.446
322.899,105.574,7.661
349.089,102.774,8.184
382.134,109.823,7.746
428.883,112.442,8.018
367.648,113.023,7.897
440.415,114.199,8.042
342.052,116.33,7.805
492.075,116.124,7.789
402.286,114.214,6.964
479.267,116.507,8.421
528.536,118.723,8.072
282.313,116.339,7.911
330.452,118.414,8.386
318.361,120.514,8.622
419,120.734,7.536
498.039,125.207,7.919
292.474,127.315,8.286
337.824,131.187,7.789
532.481,131.772,8.136
543.202,137.576,8.445
291.337,139.455,7.967
315.165,139.911,8.452
328.642,141.729,7.349
497.833,137.86,8.195
439.04,140.466,7.301
486.613,145.73,8.467
268.251,152.788,7.437
501.646,150.686,7.878
539.27,152.554,8.135
566.124,154.16,7.793
332.773,156.003,7.682
282.986,161.214,8.249
577.909,163.777,8.135
536.864,164.451,7.848
566.344,166.767,8.644
547.478,171.615,7.9
288.943,172.189,8.036
261.343,174.017,7.309
275.297,176.168,7.557
558.787,175.837,8.523
571.409,178.098,8.091
284.329,184.297,8.05
252.197,183.756,8.393
295.287,183.935,7.984
266.06,187.459,8.727
503.974,187.573,8.305
525.528,186.354,8.267
304.241,192.173,7.916
276.525,193.087,8.746
537.839,194.418,7.835
525.155,197.034,8.147
290.737,195.024,8.413
314.597,198.686,8.027
550.473,197.949,8.901
336.727,201.192,7.652
490.793,203.036,7.27
502.917,202.352,7.677
455.994,203.777,8.353
516.361,205.986,8.596
374.893,205.371,7.471
415.144,208.461,7.114
402.041,206.008,8.294
478.43,206.52,7.861
529.733,207.312,9.142
427.194,209.152,7.841
362.121,210.9,7.779
390.362,209.826,7.918
441.445,213.476,7.445
466.736,212.349,8.077
453.385,216.883,8.117
433.609,98.711,8.436
503.66,96.919,9.161
362.46,100.438,8.587
373.803,101.212,9.271
445.828,103.087,9.079
489.861,102.818,8.234
409.25,106.558,7.346
309.667,110.848,8.649
296.814,113.88,8.358
355.493,114.914,8.87
452.272,114.642,8.648
517.548,116.94,8.867
556.382,119.913,9.588
307.212,125.218,9.163
265.397,126.99,9.429
279.581,130.386,8.952
325.114,130.996,8.585
557.018,133.602,8.314
520.332,133.491,8.927
242.277,136.974,8.812
303.015,137.519,7.857
567.845,140.966,8.577
279.471,142.754,8.138
226.483,147.468,9.301
608.038,145.672,9.418
252.648,148.272,8.228
290.331,151.554,8.752
587.641,153.139,8.664
551.989,160.355,9.153
245.058,160.612,8.783
203.862,160.652,9.895
593.009,167.061,9.4
226.353,170.274,8.826
239.586,174.945,9.135
583.638,177.005,9.44
597.386,179.549,9.068
215.431,180.38,9.526
229.165,183.552,9.679
577.012,189.018,8.837
563.44,189.765,9.027
242.291,188.78,9.638
232.021,195.036,9.945
254.972,196.074,9.034
267.053,201.033,9.603
571.217,201.704,9.151
245.479,203.381,10.184
302.962,205.126,9.27
542.649,207.29,8.351
277.643,206.839,9.302
326.276,208.92,8.333
349.263,210.485,8.313
486.83,214.537,8.778
380.325,218.11,7.86
498.383,215.007,8.957
404.117,218.531,8.846
522.667,217.92,9.619
369.786,220.512,8.169
432.865,222.498,8.891
477.054,221.763,9.183
391.982,221.974,9.119
462.077,223.409,8.923
446.764,226.259,8.832
431.936,80.743,9.601
393.098,80.878,9.423
408.247,85.157,9.918
466.108,88.261,9.428
441.877,89.858,9.365
326.814,93.174,9.888
342.604,89.218,9.04
356.323,91.081,9.288
453.933,93.106,9.8
398.101,91.838,8.253
422.515,93.255,9.571
491.384,91.114,10.004
299.038,97.489,9.321
289.413,101.256,9.05
335.809,105.548,9.794
420.527,104.198,8.756
255.312,104.465,10.124
466.253,114.425,9.264
503.568,113.391,9.124
269.207,115.341,10.03
256.726,117.946,10.47
539.42,122.442,9.775
249.082,126.048,9.529
566.622,125.871,9.529
589.911,126.627,9.898
508.957,129.277,9.697
579.749,135.226,9.906
614.682,134.177,9.709
255.579,135.895,9.378
269.037,138.278,8.611
592.76,140.862,9.313
239.723,148.768,9.738
577.297,149.141,9.734
597.433,153.919,10.169
617.729,156.212,10.642
190.974,155.946,10.606
218.796,158.519,9.144
234.164,160.669,9.942
260.053,160.737,9.817
214.805,168.772,9.867
193.563,169.359,10.302
203.725,174.698,10.473
606.823,174.4,9.873
203.166,187.779,10.048
587.936,189.114,10.148
608.067,187.96,9.623
217.042,191.83,9.903
598,198.157,9.472
584.227,202.096,9.231
560.322,204.336,9.123
