X,Y,Z
653.971,148.003,5.515
328.987,154.578,5.797
626.7,154.18,5.985
648.586,157.763,4.864
365.94,162.214,5.523
666.931,164.244,4.632
305.54,164.35,6.134
628.654,165.167,5.158
687.45,166.458,4.624
329.2,165.796,5.937
656.047,166.87,5.09
341.756,167.541,5.926
555.414,167.937,5.081
617.891,169.881,4.319
676.827,170.916,4.047
643.674,170.134,4.789
259.098,172.942,4.612
281.764,173.019,5.117
317.305,170.559,5.944
228.102,173.165,5.712
270.328,174.742,5.004
303.282,174.547,5.923
348.538,176.288,5.806
358.7,173.831,5.792
239.956,177.002,4.866
336.635,175.956,6.145
443.362,175.888,5.109
631.205,176.232,4.724
292.116,177.94,5.06
664.022,176.769,4.474
685.354,179.381,4.427
325.996,178.178,5.507
653.258,180,4.287
569.664,179.551,4.967
594.094,180.617,4.758
559.513,178.286,5.677
314.963,181.682,5.405
674.083,183.353,4.152
642.49,182.372,4.869
262.45,183.268,5.441
274.862,184.825,5.281
251.762,185.352,5.792
604.662,185.06,5.093
363.325,184.795,6.06
632.861,186.543,4.765
338.634,186.547,5.805
240.028,187.189,6.164
662.855,188.835,4.596
696.223,188.696,4.482
325.496,189.777,5.938
310.914,191.943,5.175
612.823,192.777,4.076
264.342,193.209,5.379
641.629,193.8,4.869
201.584,193.189,5.514
653.076,193.747,4.771
275.991,195.848,5.362
367.052,195.47,5.927
673.3,195.076,4.357
287.094,197.07,4.576
243.19,198.402,4.804
334.101,197.431,5.23
320.917,199.006,5.641
345.954,197.748,5.435
356.719,197.418,5.192
630.117,198.211,4.866
254.962,199.88,5.166
193.611,201.754,4.984
306.398,202.173,5.788
665.021,201.937,3.989
208.008,204.174,4.921
222.222,204.683,4.909
654.059,205.718,4.607
704.409,206.055,5.33
233.702,208.224,5.38
314.844,209.786,5.408
634.525,145.874,5.522
643.928,145.811,5.845
672.321,144.925,5.731
318.558,150.01,6.447
596.549,150.517,6.073
663.021,153.252,5.482
699.313,151.416,6.037
307.669,153.739,6.815
560.474,157.321,6.064
571.411,157.636,6.435
583.523,157.986,5.715
637.526,158.565,5.641
549.985,158.253,5.245
616.008,159.268,5.627
282.472,160.287,5.957
318.632,160.544,5.912
523.561,160.931,6.069
593.039,160.058,5.855
605.849,161.533,5.853
698.938,163.283,5.487
272.599,164.352,5.526
352.536,163.77,5.168
238.098,164.838,5.928
387.027,163.889,6.269
532.651,166.189,5.731
576.512,168.418,5.908
293.237,167.575,5.722
505.255,168.093,5.532
376.902,168.019,6.751
565.884,167.847,6.075
598.137,169.648,4.984
249.778,170.89,6.216
587.76,170.727,5.418
214.698,172.36,5.387
367.979,174.348,6.406
386.741,175.024,6.221
525.708,173.321,5.66
608.021,175.031,5.121
696.032,176.173,4.882
536.816,175.639,5.411
706.844,176.325,5.159
417.875,176.357,5.725
548.8,177.787,5.81
406.895,179.965,6.342
461.761,179.759,6.216
581.16,179.618,5.803
377.319,179.971,6.275
396.609,182.095,5.909
209.237,182.983,5.618
426.455,183.293,5.462
530.547,183.251,6.196
728.39,183.726,6.101
300.886,184.692,5.647
225.628,184.148,6.087
386.774,186.393,5.203
541.156,185.071,5.797
716.081,184.497,5.792
285.812,186.41,6.167
351.08,186.992,6.057
482.632,187.706,6.101
492.228,188.937,6.053
503.284,188.959,6.425
575.006,189.324,5.302
586.371,189.197,5.276
684.171,191.623,4.541
564.119,190.357,5.493
216.493,193.442,6.015
433.322,192.515,5.726
546.404,193.17,5.088
706.713,193.478,5.056
231.549,195.514,6.158
298.263,194.325,6.331
596.725,193.206,5.309
506.543,197.723,5.168
484.627,198.949,5.336
605.057,199.484,5.744
581.622,199.081,5.11
617.625,202.068,5.068
374.281,202.959,6.44
267.183,203.892,5.262
293.578,204.558,5.711
590.695,203.107,5.518
715.975,201.023,5.704
279.397,206.453,5.263
394.259,205.387,5.842
641.801,205.909,4.871
247.372,208.987,5.562
329.524,207.182,6.332
628.184,207.57,5.574
678.161,207.45,4.604
352.36,207.796,6.122
599.201,208.415,5.338
581.096,210.134,5.374
301.945,213.625,5.233
608.552,211.011,5.383
258.442,212.095,6.018
619.767,213.985,5.129
269.137,214.197,5.682
571.761,217.443,5.261
700.411,216.586,5.586
656.843,218.418,5.334
240.095,218.607,6.112
277.761,218.869,5.843
252.677,222.019,5.755
601.809,221.242,5.906
647.39,227.359,5.251
679.598,133.217,6.127
635.946,134.366,6.211
649.407,136.103,6.359
324.075,139.175,5.788
661.578,139.377,5.541
694.442,138.223,6.377
310.361,140.879,6.538
625.17,140.541,5.985
684.44,143.733,5.955
297.575,143.963,6.138
336.014,145.116,6.172
588.692,143.194,6.869
606.852,147.784,6.466
617.953,147.354,6.072
708.88,146.46,6.578
565.586,147.332,5.932
578.48,147.782,6.461
368.44,148.656,6.719
525.307,147.089,6.911
466.167,149.241,6.688
258.878,151.983,6.645
721.35,150.616,6.005
217.571,153.536,6.706
286.298,149.828,7.149
516.778,151.67,6.198
233.591,152.92,6.388
273.03,153.543,6.215
388.276,153.076,7.352
532.424,154.488,6.323
686.798,154.806,5.754
294.842,156.451,6.58
475.87,154.993,6.799
676.086,157.101,5.401
340.75,157.289,6.414
376.921,156.782,6.948
248.126,159.154,6.734
439.262,158.129,6.77
540.635,158.653,6.283
397.425,160.329,7.026
467.149,160.678,6.534
710.85,160.972,6.148
725.176,161.745,6.259
206.17,162.711,6.403
496.119,160.852,6.033
513.281,161.486,6.562
224.673,163.372,6.777
