X,Y,Z
765.675,184.329,5.143
416.824,194.515,6.126
694.424,201.989,5.503
716.881,203.598,5.513
621.73,210.423,4.912
609.608,215.134,5.091
995.733,251.933,10.5
694.795,179.175,5.287
706.745,181.356,5.926
441.772,182.096,6.357
664.292,181.682,5.446
675.153,183.102,5.749
419.806,183.358,6.23
653.086,183.029,5.702
718.297,182.507,5.338
744.916,184.716,5.566
755.383,184.339,5.588
504.908,184.523,6.023
542.425,183.778,5.99
407.418,186.418,6.247
360.964,188.006,6.579
451.394,188.876,6.058
325.656,190.406,6.184
733.703,189.083,5.985
711.231,192.042,5.317
336.921,191.738,6.257
374.188,192.334,6.473
397.173,191.962,6.067
439.672,193.668,6.472
560.704,192.517,5.804
669.959,192.029,5.654
690.328,191.71,5.376
660.06,194.714,5.838
611.482,193.614,5.831
679.839,192.969,5.354
506.323,195.378,5.753
525.326,195.247,5.718
740.494,196.535,5.806
385.155,197.717,6.293
496.01,197.265,6.233
362.51,199.393,6.022
429.049,199.327,5.604
566.853,199.92,5.154
763.956,196.647,5.956
786.298,198.522,6.23
457.116,200.26,6.386
577.974,198.766,4.766
705.432,200.707,4.981
728.625,201.152,5.134
329.204,201.375,5.952
405.994,201.557,5.53
394.781,203.115,5.726
446.038,202.227,5.476
535.569,203.996,5.346
642.012,203.787,5.151
417.356,205.804,5.631
749.148,201.802,5.431
524.061,205.874,5.481
583.877,206.723,5.491
736.934,206.934,4.875
491.065,208.32,5.743
659.097,207.562,5.584
767.713,207.161,5.71
349.201,209.33,5.685
756.817,210.057,5.158
360.239,211.173,5.668
439.193,208.674,5.935
320.4,210.099,6.274
385.555,211.202,6.134
565.099,211.032,5.552
426.996,210.697,5.5
468.067,211.851,5.781
505.16,207.945,5.893
550.875,211.327,5.916
709.588,212.064,5.82
726.043,212.851,4.933
397.168,214.23,5.772
408.727,213.399,5.584
480.32,213.916,6.181
576.58,214.757,5.797
666.487,213.698,5.571
528.981,216.454,5.496
588.299,215.633,5.25
639.637,214.973,5.799
498.802,216.152,5.997
340.178,218.732,5.499
376.926,218.195,6.299
736.014,217.431,5.648
767.26,217.59,5.746
420.007,218.682,5.441
458.085,219.39,5.943
787.845,218.616,5.388
365.456,221.139,6.07
656.426,219.343,5.451
352.978,221.211,5.661
434.524,219.732,5.782
488.843,221.604,5.412
324.71,223.762,5.37
508.941,221.359,5.739
674.026,221.905,5.922
716.323,221.14,5.25
469.223,222.594,5.273
707.068,223.308,5.718
778.801,222.801,5.136
798.934,221.44,6.166
387.948,224.524,6.039
646.453,224.483,5.537
726.651,224.06,5.023
759.588,224.453,5.262
401.816,224.054,6.33
602.099,225.181,5.72
534.068,225.938,5.53
582.847,225.117,5.144
664.636,227.062,5.587
301.319,227.094,6.064
426.162,228.553,6.183
413.187,228.497,5.942
636.056,227.718,5.242
313.655,228.903,5.472
345.437,229.251,5.796
436.893,229.32,5.238
625.3,228.738,5.253
717.923,231.251,5.293
333.154,231.605,5.893
686.66,229.68,4.856
361.105,231.836,5.641
458.268,231.066,5.808
770.245,229.883,5.352
543.308,233.156,5.572
675.486,231.714,5.861
287.895,233.933,6.13
574.19,233.92,5.61
398.902,233.43,6.531
447.135,233.782,5.915
598.106,233.827,5.958
728.821,234.67,5.711
482.625,236.095,5.945
323.508,236.59,5.669
506.275,234.121,6
643.633,236.988,5.976
753.646,235.823,5.268
762.747,236.418,5.213
385.252,237.288,6.397
620.18,236.5,5.646
742.858,237.753,5.39
493.676,236.728,6.318
586.789,236.85,5.75
411.303,239.396,5.704
553.536,240.123,5.163
352.415,240.002,6.209
