X,Y,Z
468.911,186.817,8.745
505.693,190.509,8.876
576.777,193.533,8.692
427.194,198.021,8.619
518.768,197.194,8.273
588.029,196.989,8.892
540.775,197.934,8.726
600.061,197.649,8.579
354.467,201.688,8.851
403.563,205.18,8.988
554.078,203.246,8.484
415.552,204.971,8.295
484.573,205.435,8.534
576.458,205.107,8.693
390.098,208.063,8.562
428.823,209.894,8.366
460.592,209.468,8.362
543.104,209.62,8.678
564.626,210.712,8.58
376.002,210.552,8.208
590.877,209.673,8.529
665.495,211.064,8.444
518.953,213.254,8.256
603.215,211.525,8.123
363.892,212.479,8.568
494.083,212.141,8.639
677.182,212.161,8.615
506.402,213.921,8.683
350.359,215.693,8.487
400.708,216.321,8.267
530.258,215.379,7.945
578.609,216.144,8.717
617.11,215.098,8.455
413.374,218.12,8.147
452.17,218.079,8.547
386.264,218.976,8.17
700.333,219.924,8.557
426.6,220.89,8.618
484.455,220.402,8.663
630.43,221.095,8.559
373.736,222.524,8.482
540.598,220.184,8.326
439.911,222.849,7.876
464.852,221.858,8.279
643.51,221.655,8.527
360.905,224.172,8.619
568.537,224.17,8.445
497.027,223.415,8.62
511.77,224.403,8.42
594.294,222.531,8.388
607.569,224.446,8.769
396.805,226.722,8.327
525.855,226.859,8.755
582.177,226.71,8.437
620.53,227.54,8.587
475.831,228.904,8.484
557.49,228.305,8.689
453.708,229.716,8.545
545.055,229.418,8.461
407.16,232.875,7.984
418.85,230.778,8.388
655.918,230.64,8.282
431.555,232.114,8.784
693.074,232.603,8.121
384.429,232.215,8.356
679.85,231.729,8.865
487.971,233.097,8.319
640.119,233.391,8.359
327.737,234.331,8.86
443.066,235.484,8.473
465.047,234.773,8.706
502.029,233.324,8.482
602.739,236.452,8.466
514.489,235.784,8.406
536.226,235.984,8.815
590.449,236.359,8.695
615.049,237.949,8.241
666.713,236.872,8.17
577.385,237.648,8.607
629.316,238.314,7.964
525.458,239.943,8.646
563.823,238.385,8.485
549.826,239.694,8.624
476.381,241.488,8.365
428.329,242.91,8.736
452.531,242.411,8.627
649.953,241.822,8.666
415.877,244.31,8.041
678.559,243.903,8.378
368.059,246.211,8.493
491.858,244.528,8.266
504.052,245.681,8.24
404.291,247.298,7.982
463.43,247.013,8.516
539.998,247.279,8.532
596.27,248.059,8.257
690.275,247.52,8.482
439.717,247.425,8.527
571.416,247.82,8.576
515.579,248.57,8.541
608.888,249.691,8.548
622.76,248.537,8.577
637.271,248.507,8.741
664.741,248.158,8.817
556.821,249.132,8.729
584.04,250.347,8.374
391.767,251.622,8.261
527.436,252.115,8.817
706.074,251.736,8.583
651.916,253.575,8.605
426.423,254.517,8.651
470.1,255.479,8.743
481.805,252.236,8.705
451.083,254.865,8.256
377.829,257.195,8.206
414.412,258.31,8.512
493.496,256.107,8.677
677.983,256.816,8.486
506.474,258.2,8.227
402.199,259.83,8.607
628.221,260.26,8.444
438.298,260.58,8.309
664.397,260.857,8.472
519.852,260.801,8.74
603.643,261.264,8.711
639.965,261.569,8.781
460.064,262.576,8.381
578.194,261.468,8.628
590.649,261.418,8.597
389.087,264.204,8.289
426.404,267.166,8.402
472.47,267.136,8.767
484.303,265.122,8.803
652.465,265.571,8.907
448.455,268.193,8.369
510.693,269.305,8.739
371.864,268.649,8.782
544.62,270.628,8.782
684.243,268.811,8.297
437.849,274.008,8.622
642.616,273.606,8.472
461.266,274.069,8.983
559.185,276.616,8.91
450.685,280.81,8.803
472.228,174.176,8.632
459.796,177.987,9.248
508.019,177.029,8.91
528.445,179.44,8.948
446.844,179.827,8.961
651.5,180.229,9.051
482.442,181.257,8.727
497.116,180.535,8.75
