X,Y,Z
360.456,188.049,5.27
429.791,192.153,5.601
452.917,194.59,5.386
385.825,195.821,5.314
342.703,197.622,5.185
397.534,201.466,5.208
421.766,200.547,6
486.8,206.301,5.51
388.743,208.608,5.833
445.481,210.442,6.108
383.146,158.456,4.912
406.332,158.708,5.924
371.384,162.632,5.517
343.629,167.048,6.101
331.46,170.414,5.686
453.322,170.019,5.893
403.473,171.329,5.356
415.732,170.912,5.471
367.663,173.505,5.65
321.103,175.625,6.397
356.266,176.747,5.747
394.156,177.71,5.147
461.008,178.136,5.625
435.14,180.878,6.024
408.092,181.397,6.024
372.695,183.775,5.82
384.17,185.268,5.533
332.934,185.472,6.248
471.467,184.835,6.202
460.305,187.559,5.668
483.574,187.426,5.802
414.518,189.497,5.164
441.634,189.778,5.545
371.597,194.321,5.614
407.299,198.158,5.076
318.07,196.701,6.442
330.044,198.044,5.903
444.557,200.132,5.477
433.411,204.278,5.736
376.565,204.922,6.018
322.702,208.095,6.421
337.03,208.054,6.519
350.878,209.301,6.387
401.814,213.217,5.418
424.661,212.875,5.87
465.073,214.296,5.535
379.403,216.697,6.079
438.281,217.416,6.39
392.732,219.814,6.215
367.419,221.357,6.254
427.951,223.398,5.482
442.775,227.705,6.288
314.587,153.175,6.15
435.398,151.673,6.071
360.513,155.635,6.279
348.107,156.59,6.164
331.864,158.763,6.158
445.939,160.32,5.608
317.996,164.085,6.269
357.392,165.279,5.569
391.826,166.731,5.525
470.027,172.142,5.923
440.563,171.08,5.759
380.457,173.267,6.16
427.308,172.291,5.994
481.516,176.437,6.13
530.69,176.076,7.287
308.17,179.94,6.158
342.54,177.897,5.793
422.283,180.799,5.478
449.113,182.188,6.214
287.824,185.09,6.784
319.173,186.656,6.82
346.673,187.646,5.602
527.933,186.094,7.202
303.947,190.082,7.049
397.731,189.128,5.926
501.235,191.894,5.765
465.942,196.321,6.127
479.546,196.473,6.191
491.108,195.772,6.548
356.984,199.061,6.196
509.765,201.354,6.434
308.486,203.028,6.769
498.398,205.207,6.491
456.879,206.083,6.475
471.6,205.555,6.626
522.205,204.718,6.612
365.442,209.551,6.277
412.285,208.382,5.826
516.061,213.178,6.939
309.323,214.465,6.915
481.682,215.014,6.267
452.422,219.747,6.213
354.71,219.873,6.987
415.074,220.066,6.213
475.308,221.154,6.308
463.386,224.503,6.349
512.923,224.157,7.227
403.769,226.536,6.315
487.142,226.673,7.171
388.223,229.165,6.532
375.261,230.402,6.814
419.288,229.609,6.354
361.552,231.557,6.825
457.195,232.662,6.944
434.508,234.437,6.598
398.097,237.008,7.135
382.926,239.096,7.203
446.818,238.03,7.442
372.158,131.433,7.3
333.282,136.43,6.705
347.336,137.004,7.324
310.7,142.282,7.113
430.627,142.889,6.167
440.628,138.311,7.087
386.869,146.985,6.323
354.735,147.019,6.559
326.035,148.573,6.671
341.443,148.532,6.946
465.266,146.234,6.628
409.169,147.39,5.373
421.195,148.5,6.232
371.933,151.606,6.476
453.305,153.111,6.305
396.926,152.588,5.882
473.144,155.918,6.351
419.118,160.336,6.983
497.711,158.644,6.964
485.887,160.075,6.559
432.191,161.919,6.387
462.319,162.819,6.425
508.809,162.599,6.752
285.392,160.696,7.628
476.283,165.486,6.319
306.292,168.628,6.708
493.956,170.862,6.943
519.56,169.473,6.886
506.274,173.719,6.708
296.439,177.543,7.018
516.947,179.958,6.804
506.676,182.113,6.085
494.629,182.577,6.371
541.17,181.497,7.048
549.995,189.564,8.376
514.759,191.509,6.522
279.544,192.903,8.132
537.097,193.345,7.439
292.247,195.231,7.48
525.645,196.088,7.202
269.081,198.826,7.671
533.895,204.331,7.311
297.91,205.151,7.554
293.306,214.359,7.636
275.283,214.145,7.403
529.047,213.991,7.755
493.739,215.864,6.962
503.958,215.676,6.833
340.463,219.062,7.183
324.41,219.593,6.964
287.315,223.176,7.931
526.321,224.209,7.421
302.191,224.9,7.896
500.92,225.327,7.578
315.821,226.236,7.406
332.888,228.199,7.465
348.155,229.318,7.347
474.638,231.77,6.706
497.552,236.248,7.335
323.416,236.917,7.767
337.716,237.912,7.699
410.459,237.626,7.753
424.518,238.226,7.253
356.289,242.109,7.729
369.978,241.725,7.182
457.987,243.258,7.809
392.279,246.646,7.571
435.166,245.463,8
361.75,133.276,6.474
389.212,134.115,6.423
298.108,136.249,7.789
320.804,133.457,7.457
421.279,136.369,7.911
409.579,139.032,7.211
489.165,139.78,7.101
453.493,141.328,6.672
370.647,141.135,6.714
475.539,142.861,6.957
398.39,138.074,7.154
300.96,147.564,7.01
287.894,147.508,8.162
520.818,147.086,8.16
487.686,150.703,6.949
509.078,152.217,7.14
530.736,155.806,8.516
301.508,156.525,6.115
521.426,159.481,7.357
273.984,163.132,8.338
536.007,164.547,7.601
267.006,171.458,7.916
281.476,173.859,7.312
542.232,172.697,7.542
257.882,179.87,8.659
272.889,182.182,8.16
561.932,187.258,8.248
260.98,189.71,8.675
556.659,198.052,8.09
568.737,197.013,9.023
544.678,200.557,7.879
283.106,204.734,8.405
544.388,211.918,7.214
539.607,224.122,7.818
275.619,226.236,8.716
522.729,232.94,8.299
308.183,236.309,7.778
510.362,233.868,8.22
536.418,233.645,8.591
291.922,235.027,8.521
483.959,237.443,7.709
470.854,240.455,7.863
519.566,242.728,8.623
346.396,246.124,7.704
420.042,245.82,8.007
331.275,246.917,8.579
404.833,248.388,8.11
447.946,249.544,8.1
379.801,251.718,8.584
469.919,251.063,8.589
414.185,254.804,7.942
428.18,256.084,8.063
353.857,115.021,9.376
378.446,117.239,8.098
393.839,121.645,8.306
366.545,121.748,8.78
410.434,123.964,7.627
440.667,124.131,8
337.904,125.957,8.078
351.99,126.52,8
382.064,128.103,7.782
462.592,125.367,7.633
427.696,127.152,8.359
306.488,127.22,8.524
488.129,130.328,8.567
450.596,130.532,7.043
475.039,133.632,7.355
499.802,135.382,8.611
285.442,136.92,8.841
464.217,137.7,7.633
524.168,135.897,8.85
272.164,143.023,8.968
510.706,142.882,7.735
534.493,143.565,9.039
497.812,147.837,7.819
265.796,151.982,9.144
249.608,153.972,9.629
555.808,158.85,8.275
259.941,161.11,8.871
563.246,167.179,8.918
550.882,167.759,8.545
251.502,169.696,8.947
567.758,177.369,8.724
243.48,177.224,9.734
553.932,178.35,8.451
580.203,179.765,9.215
245.708,188.184,9.785
574.496,188.283,9.221
253.402,197.953,8.979
592.481,201.385,9.366
245.797,205.694,9.182
565.125,207.079,8.725
262.383,207.387,8.254
577.704,206.66,9.075
552.739,209.134,7.993
561.18,217,8.654
259.335,217.49,8.77
