X,Y,Z
428.593,185.21,9.197
441.613,189.462,9.201
480.618,190.443,9.274
372.467,195.291,9.326
422.151,196.097,9.053
504.682,197.141,9.513
559.812,196.477,9.409
409.605,199.667,8.976
343.219,202.065,9.142
435.01,203.41,8.516
536.959,202.227,9.197
359.118,203.06,8.969
548.555,201.768,9.051
396.887,205.423,8.483
462.542,204.9,8.924
489.148,204.528,9.109
523.042,203.415,9.164
384.029,208.414,8.812
511.501,209.527,8.762
422.575,210.206,9.137
446.84,210.308,8.849
323.65,211.207,9.02
557.727,212.169,8.916
499.612,211.927,8.876
370.422,212.411,8.931
349.733,214.009,8.571
530.587,214.467,8.942
408.609,215.984,8.74
472.462,216.668,8.248
544.612,217.047,9.082
308.293,216.016,9.146
458.614,217.261,8.983
568.054,215.895,9.261
334.814,216.316,8.798
434.377,219.274,8.773
395.78,221.684,8.863
519.812,220.589,8.81
485.119,220.253,8.346
358.275,224.179,8.734
383.059,224.39,8.865
590.524,223.459,9.173
417.979,225.677,8.747
450.188,227.313,8.707
508.625,226.986,8.693
576.14,225.824,9.032
318.439,227.007,8.781
496.012,225.068,8.869
535.444,228.516,8.71
549.871,229.561,8.729
345.057,230.477,8.746
474.485,231.217,8.874
563.417,229.94,8.92
462.692,231.086,8.742
301.424,231.182,9.178
369.258,231.577,8.791
404.942,233.386,8.579
428.077,233.003,8.886
440.019,234.443,9.003
523.825,234.123,8.589
330.718,233.265,9.173
584.608,235.697,9.138
393.572,239.193,8.741
494.398,237.787,8.854
381.06,239.391,8.52
482.382,239.865,8.686
573.216,241.971,8.476
545.325,241.706,8.602
318.2,242.562,8.524
414.927,243.003,8.619
558.67,243.15,8.612
452.411,242.774,8.583
338.872,244.044,8.823
353.648,244.702,8.889
504.387,242.331,8.848
515.633,242.959,8.681
366.885,245.597,8.908
467.57,246.11,8.634
531.897,245.258,8.575
303.48,246.788,9.132
427.668,247.557,8.872
588.644,247.751,9.591
441.453,250.807,8.984
403.293,252.573,8.387
478.542,253.809,8.649
377.298,253.58,8.955
390.206,254.796,8.902
491.993,253.515,8.561
456.907,254.738,8.725
539.725,255.308,8.536
565.888,255.895,8.706
416.534,257.684,8.773
519.271,255.405,8.49
553.231,256.921,8.695
505.777,256.826,8.839
578.886,257.668,8.958
329.111,256.642,8.442
346.501,257.466,8.656
363.02,259.918,8.764
431.633,260.812,8.653
467.298,262.902,8.789
529.196,262.703,8.93
446.276,264.943,9.026
378.927,266.513,8.771
394.031,266.83,8.96
480.636,267.344,8.921
494.823,267.998,8.756
543.988,268.192,8.842
507.89,271.01,8.758
519.995,272.871,8.924
556.106,272.006,8.434
339.205,270.566,9.022
407.878,269.543,8.743
421.078,273.891,9.042
355.188,271.823,8.922
435.685,273.893,8.923
456.831,272.95,8.995
368.418,276.593,8.908
469.602,278.447,8.895
531.955,276.646,9.2
382.118,279.391,8.828
483.413,280.286,9.165
458.192,287.814,9.268
421.104,173.935,9.934
375.953,176.491,9.687
390.815,178.993,9.822
455.416,178.714,9.94
524.852,178.869,10.22
513.167,178.659,10.408
410.129,182.166,9.38
361.162,187.151,9.611
545.681,188.3,9.94
341.968,188.714,9.263
398.221,190.002,9.191
494.132,190.203,9.649
530.172,190.585,9.395
385.058,191.615,9.297
465.155,190.848,8.915
516.269,192.377,9.782
327.559,195.151,9.429
451.85,195.561,9.19
571.935,199.315,9.548
297.085,200.17,9.938
314.194,200.849,9.748
584.426,199.268,9.998
475.726,203.283,9.232
581.075,211.658,9.21
293.938,215.101,9.685
614.505,220.747,10.397
281.393,221.346,10.174
603.163,222.802,9.76
622.543,231.359,10.347
598.599,236.404,9.508
288.977,238.061,9.392
611.471,238.391,9.782
601.927,251.63,8.711
290.771,253.436,9.848
313.51,258.226,9.007
592.958,261.283,9.431
298.965,265.303,9.303
324.331,270.685,9.248
605.455,268.71,10.027
583.441,271.004,9.682
569.363,271.363,8.699
595.28,276.063,9.625
309.086,275.379,9.621
399.022,279.732,8.813
497.656,280.447,9.34
544.055,282.299,8.861
444.527,283.066,9.05
346.146,284.083,9.561
575.818,281.142,9.855
564.43,284.923,9.523
413.091,287.16,9.293
510.869,285.181,9.561
331.876,285.233,9.558
427.93,286.976,9.223
318.811,287.713,9.794
524.3,287.998,9.735
359.473,288.049,9.778
387.723,290.665,9.445
474.117,292.467,9.403
374.605,293.183,9.347
400.918,294.127,9.652
502.439,294.86,9.695
437.565,295.956,9.388
449.277,298.92,10.049
425.316,301.068,10
393.543,165.021,10.5
448.475,165.141,10.91
407.962,166.786,10.308
504.339,165.813,10.992
464.366,167.69,10.091
479.676,168.578,10.609
439.841,175.708,10.151
353.229,176.213,9.863
487.518,177.425,10.166
336.166,178.333,10.061
537.595,178.969,10.692
501.772,178.959,10.443
556.031,179.492,10.501
471.12,179.907,9.807
317.791,181.22,10.745
579.527,185.797,10.823
566.705,186.701,10.671
305.738,188.875,10.548
280.199,205.145,10.647
618.785,206.227,11.184
605.151,207.647,10.395
594.025,209.454,9.641
627.444,216.215,10.62
266.122,223.94,10.993
636.075,227.157,10.583
275.605,235.416,10.234
261.801,239.086,10.487
622.06,246.741,9.656
275.791,252.719,10.402
612.344,255.915,9.444
638.753,254.046,10.988
260.418,254.813,10.952
627.268,260.749,10.453
270.513,268.041,10.669
284.714,269.298,10.273
618.814,270.863,10.767
293.055,281.78,10.309
612.074,282.875,10.797
585.674,288.105,9.855
599.25,287.835,10.366
552.143,290.091,9.611
305.666,290.499,10.546
489.792,292.384,9.755
537.359,292.008,9.86
572.688,295.688,10.74
344.987,298.777,10.435
517.573,300.032,10.159
329.311,298.266,10.746
362.041,301.994,10.622
546.675,302.376,10.382
461.71,303.394,9.796
387.501,306.084,10.531
483.997,304.825,10.32
400.776,306.191,10.129
414.458,307.017,10.557
472.754,306.832,10.538
494.502,306.767,10.558
437.504,312.153,10.615
404.983,153.173,11.528
419.703,158.887,10.778
379.36,159.404,11.209
491.273,162.038,10.895
434.023,165.07,10.862
344.673,165.318,11.562
364.194,166.718,10.957
518.994,165.726,11.404
534.581,164.774,11.161
326.551,167.699,10.648
547.992,170.083,11.42
569.931,174.439,11.87
297.853,178.128,11.707
591.958,180.548,11.817
286.634,189.755,11.666
270.634,191.503,12.135
596.091,194.175,10.821
611.07,195.075,11.556
264.609,210.4,11.503
639.652,212.847,11.54
251.007,227.448,11.459
648.551,226.379,11.623
644.865,240.165,11.061
632.096,242.042,10.276
247.504,244.313,11.57
655.236,244.406,11.443
245.696,260.152,12.005
648.468,263.718,11.343
636.11,270.053,10.826
256.91,270.303,11.77
275.995,282.413,11.41
628.361,282.79,11.016
620.114,293.854,11.682
286.45,295.192,11.754
559.843,299.339,10.352
591.546,299.646,10.883
605.791,298.289,11.31
531.759,301.94,10.248
316.706,304.043,11.605
506.195,308.195,10.876
374.631,309.411,10.627
333.397,311.469,11.535
348.357,311.817,11.071
425.253,315.129,11.477
453.068,314.85,11
361.342,316.935,11.595
400.826,319.098,11.189
466.081,319.681,11.31
482.529,318.376,11.474
393.658,148.103,12.906
443.706,149.49,12.426
430.754,150.029,11.822
352.553,152.715,12.442
366.394,152.016,11.922
337.323,152.777,12.702
499.786,151.086,12.187
458.758,154.821,11.409
474.205,156.712,11.707
561.282,163.757,12.302
312.186,167.303,11.957
583.317,171.662,12.584
615.215,179.522,12.838
602.737,185.372,12.227
624.507,191.563,12.299
259.148,196.536,12.394
633.764,200.446,12.407
647.499,204.051,12.798
250.002,211.687,12.267
655.664,214.162,12.771
661.024,230.058,12.331
235.851,237.385,12.734
668.873,242.635,12.706
234.266,252.445,12.919
663.218,255.171,12.507
660.505,268.837,12.601
243.857,275.128,12.511
652.774,279.038,12.131
641.544,282.673,12.141
257.74,284.573,12.551
268.895,293.379,12.469
633.049,294.703,12.269
300.5,303.936,11.28
581.349,308.219,11.509
568.573,310.662,11.342
556.198,311.791,11.962
538.335,314.536,11.258
526.722,313.054,11.337
309.167,315.68,12.846
515.424,314.428,11.665
495.261,319.868,12.081
388.562,323.662,11.924
414.437,323.138,12.079
374.809,322.285,11.981
507.173,323.299,12.749
445.899,324.675,11.84
382.454,140.915,13.007
419.454,144.755,12.816
467.627,144.882,12.794
486.652,149.797,12.315
513.618,150.553,12.244
525.282,153.117,12.955
536.935,153.098,12.554
324.51,155.51,12.53
551.181,156.57,13.052
576.631,161.908,13.137
298.763,163.255,13.536
286.529,170.253,13.056
603.685,171.212,13.128
273.946,177.362,12.751
245.637,197.859,13.398
657.397,197.69,13.921
234.529,204.244,13.786
669.004,213.958,13.48
236.654,221.205,12.604
674.06,228.661,12.946
223.482,231.571,13.516
683.402,239.605,13.689
220.918,246.579,13.523
678.635,253.842,13.245
228.074,264.8,13.626
672.813,267.302,13.293
662.962,288.443,12.872
651.76,295.073,13.057
257.275,300.956,13.869
641.109,303.309,13.4
273.768,307.222,12.911
614.367,307.992,12.226
627.164,307.448,13.1
595.701,310.536,12.256
291.389,311.294,12.993
606.059,317.202,13.491
323.788,321.987,13.141
548.694,321.923,12.347
585.25,319.078,13.078
338.265,324.867,12.306
430.922,328.039,12.469
560.412,324.622,13.163
519.638,326.476,13
531.07,324.209,12.777
351.045,327.429,12.803
457.416,329.273,12.66
402.368,330.766,12.606
474.267,329.328,12.412
363.348,332.839,13.706
376.611,334.777,13.759
446.446,132.654,14.728
356.292,137.457,14.554
492.056,137.276,14.568
433.258,136.182,13.667
369.988,138.218,13.523
407.672,138.551,13.506
454.74,141.568,13.296
478.873,139.441,13.546
310.411,151.975,14.041
569.351,152.179,13.893
585.416,152.711,14.813
591.925,163.819,13.864
270.796,164.629,14.164
625.918,173.344,14.245
260.204,176.308,14.332
634.745,182.303,13.693
248.591,184.228,14.446
645.107,189.447,13.355
669.088,200.447,14.643
225.054,214.388,14.084
682.003,220.355,14.011
690.926,254.405,14.09
214.667,258.285,14.479
685.798,271.297,14.266
231.513,277.969,13.784
675.504,281.552,13.258
243.871,292.371,13.381
653.834,307.731,14.142
573.496,323.444,12.722
597.405,324.358,13.717
617.267,320.246,13.684
486.502,331.576,13.342
539.118,331.849,13.894
499.574,333.971,13.775
417.368,336.995,13.132
442.278,338.711,13.467
467.619,339.237,13.508
390.277,338.614,13.932
422.035,129.767,14.757
397.735,132.336,14.723
469.284,132.621,14.503
342.447,138.053,14.145
504.349,138.093,13.605
531.205,140.114,14.557
517.417,140.369,13.571
327.632,143.259,14.629
545.389,143.465,14.314
560.332,143.027,14.602
285.948,155.11,14.888
606.188,159.649,14.493
617.959,163.971,14.388
652.055,178.804,14.808
234.351,186.423,14.731
665.907,185.598,15.313
221.911,197.013,14.972
681.484,204.112,15.105
691.582,213.586,15.242
693.151,227.924,14.812
210.923,229.488,14.787
697.302,242.222,15.095
206.688,243.908,14.94
703.172,255.756,15.356
697.137,269.87,14.897
216.248,275.989,14.523
685.322,288.163,14.476
228.192,291.108,14.948
671.928,294.394,14.653
666.206,307.215,14.962
265.386,316.206,14.399
641.112,316.532,14.955
281.168,319.74,14.449
629.859,322.736,14.189
295.175,323.931,14.166
311.472,331.236,14.198
587.594,332.48,14.852
548.76,335.45,14.503
574.763,335.677,14.462
348.638,338.655,13.819
514.74,338.192,13.962
528.509,336.699,14.282
561.721,338.319,14.559
428.315,341.224,14.315
403.609,341.99,14.357
478.046,343.177,15.374
362.555,344.917,14.768
455.99,346.99,14.212
436.096,124.397,15.441
374.344,124.813,15.943
457.273,125.689,15.317
386.02,127.784,15.482
480.634,127.549,15.457
509.964,129.324,15.523
310.382,139.511,16.138
577.614,143.214,15.233
298.292,144.449,15.31
599.074,149.677,15.272
630.734,160.169,15.955
256.433,159.623,16.06
245.404,170.182,15.926
640.677,170.992,15.163
662.254,173.478,16.04
677.78,189.745,16.132
210.899,210.114,15.193
704.864,216.377,16.497
200.197,220.597,15.919
706.967,229.933,15.803
711.007,242.381,16.185
195.824,251.253,15.943
202.895,264.685,15.931
710.786,269.939,16.092
701.958,282.239,15.806
214.351,291.631,16.248
237.177,303.416,14.841
682.692,303.746,15.121
248.263,312.526,15.441
677.288,316.058,16.652
664.74,321.438,16.438
654.64,320.189,15.256
608.179,331.032,15.335
621.439,331.848,15.359
299.442,334.901,15.616
333.098,339.459,14.459
490.22,342.395,14.642
321.157,340.939,16.144
509.128,344.943,15.436
380.099,348.22,15.162
