X,Y,Z
436.147,152.303,7.322
446.565,158.925,7.705
376.45,163.842,7.827
435.233,165.767,7.922
342.298,170.028,6.893
402.68,173.158,7.063
380.41,174.817,6.868
355.862,130.517,8.135
427.552,131.571,8.36
390.628,140.617,7.992
350.59,141.637,7.856
377.205,139.741,8.524
336.087,143.596,7.133
404.011,144.533,8.091
425.454,145.52,8.919
451.227,146.339,8.674
358.428,151.371,8.24
370.031,150.892,7.486
466.42,148.409,9.238
383.317,152.98,8.403
415.062,151.955,8.484
343.828,152.974,7.126
395.993,153.057,8.487
481.655,154.865,8.685
458.86,156.607,7.822
309.629,157.227,7.057
322.759,160.299,8.843
406.868,160.59,8.146
353.36,162.489,7.975
470.085,161.022,8.442
291.026,166.014,8.374
390.857,163.565,8.857
277.87,167.73,8.903
481.91,167.24,9.07
414.788,170.885,8
315.237,171.172,7.785
447.43,172.211,8.784
355.695,172.911,8.265
425.646,171.793,8.831
436.53,178.389,7.441
478.77,180.043,8.916
360.193,184.297,8.605
410.252,183.772,8.16
346.945,183.803,8.093
422.97,183.619,8.674
447.396,186.484,9.05
354.39,195.904,7.84
329.893,193.565,8.278
341.452,196.415,8.379
378.178,206.631,7.497
345.81,119.607,8.413
414.655,126.231,8.964
381.488,128.887,8.615
393.149,127.202,8.214
438.061,127.245,9.195
369.092,129.283,9.331
342.406,132.629,8.524
488.877,134.093,8.461
522.254,133.566,10.166
450.221,134.24,9.547
462.969,137.381,9.529
268.992,136.131,8.824
415.569,138.557,8.474
364.609,139.983,8.587
478.438,141.791,8.846
438.757,141.218,9.364
501.785,142.049,8.895
578.933,139.625,9.45
532.404,143.569,8.462
290.352,145.525,8.551
245.707,146.724,9.72
321.552,148.078,7.591
492.288,148.924,9.477
268.534,150.06,9.534
508.723,152.047,8.841
572.68,152.932,9.141
255.183,155.498,9.067
299.087,155.038,8.549
282.135,155.878,8.94
333.904,158.139,8.373
423.237,160.087,9.214
266.841,161.909,9.435
494.551,161.487,9.449
532.601,159.578,8.733
363.962,162.409,10.148
519.602,163.295,9.972
506.716,163.106,10.407
253.298,167.585,9.68
457.945,168.104,8.64
328.94,171.203,8.316
303.431,169.873,9.564
469.285,171.986,9.335
391.606,174.543,9.431
265.226,174.14,9.953
490.269,174.734,8.706
251.719,180.094,8.534
538.601,179.639,8.519
291.12,178.304,8.906
456.714,180.533,9.167
321.831,180.079,9.32
335.949,181.282,9.404
276.796,180.496,9.897
305.381,183.029,7.514
372.01,183.492,8.257
466.223,183.74,9.32
508.253,182.605,8.727
397.137,185.76,8.593
496.556,186.078,9.44
434.302,189.672,8.272
297.436,190.913,8.135
487.103,190.524,8.586
317.635,190.729,8.785
379.025,194.357,9.364
460.411,194.683,9.124
473.935,193.337,7.799
540.858,192.652,9.501
