X,Y,Z
451.812,189.394,5.309
431.906,190.994,5.094
419.582,193.284,5.23
442.11,195.723,4.958
383.939,195.71,5.268
407.213,196.384,5.042
395.438,200.969,4.958
457.157,201.662,5.102
418.577,205.343,4.986
380.428,207.782,5.516
440.414,207.774,5
405.333,209.724,5.003
429.483,209.467,4.914
391.057,213.388,4.998
369.986,213.536,5.394
451.61,213.243,5.226
417.346,217.736,4.974
438.303,222.029,4.874
461.601,223.211,5.35
405.957,222.087,5.134
393.902,225.408,5.417
429.511,159.391,6.104
409.974,164.795,6.003
440.494,165.732,5.805
422.008,168.51,5.953
368.799,172.176,6.355
383.805,175.751,5.898
397.519,176.004,5.561
435.164,176.541,5.593
447.915,175.94,5.671
414.247,176.778,5.815
460.204,179.272,5.364
473.054,179.621,5.636
521.125,179.82,5.993
423.536,182.174,5.161
351.852,183.179,6.164
364.59,183.468,5.841
406.673,184.211,5.105
506.646,182.303,6.064
485.471,184.218,5.339
376.287,185.972,5.54
393.492,187.409,5.163
496.74,188.387,5.789
464.547,190.043,5.444
477.524,193.298,5.555
360.246,195.586,5.822
489.139,197.754,5.62
347.034,196.422,5.98
370.781,198.778,5.285
502.873,199.697,5.65
514.589,202.551,5.817
470.184,202.402,5.474
353.97,205.376,5.904
527.51,204.653,6.209
480.366,208.264,5.245
494.277,209.321,5.516
467.901,213.449,5.484
505.919,213.914,5.682
518.611,213.976,5.877
357.698,216.177,5.765
487.884,219.274,5.373
380.386,224.655,5.51
427.641,223.79,5.6
475.46,223.902,5.589
365.728,225.921,5.634
449.669,224.967,5.498
348.614,224.266,6.257
513.709,224.736,6.261
499.573,225.18,6.04
415.599,230.548,5.284
402.46,234.401,5.588
487.475,230.812,5.838
443.149,235.193,5.76
428.787,236.071,5.445
456.597,236,5.661
387.369,237.818,5.772
414.723,242.726,5.913
399.703,246.177,5.952
388.296,153.507,7.017
460.458,154.875,6.612
471.429,155.992,6.929
493.571,159.839,7.017
362.327,160.163,7.073
450.585,160.66,6.573
482.191,159.438,6.481
376.811,162.684,6.311
398.584,163.939,6.183
388.054,165.356,6.638
459.826,167.842,6.158
471.956,167.895,6.142
526.344,168.693,6.53
355.954,171.196,6.542
512.644,171.378,6.404
484.488,171.274,5.708
496.494,174.913,6.045
341.58,174.131,6.678
536.675,180.054,6.699
552.386,182.417,7.131
329.694,184.748,6.858
341.05,186.661,6.649
514.63,191.543,6.106
526.899,190.014,6.078
546.734,192.953,6.749
535.504,194.942,6.354
560.348,194.111,7.05
573.518,196.825,7.687
322.81,199.613,6.79
334.803,199.311,6.468
542.193,203.14,6.844
553.503,206.065,6.861
566.063,206.34,7.194
342.254,211.066,6.465
328.559,211.525,6.593
313.215,211.551,7.236
537.743,213.654,6.318
527.787,220.241,6.395
556.056,217.52,6.924
335.356,222.884,6.552
321.24,223.174,7.046
544.636,222.12,6.796
535.513,230.777,6.771
523.033,233.555,6.928
355.843,234.956,6.395
330.955,234.687,6.986
343.405,235.921,6.759
373.653,235.625,5.801
475.481,236.339,5.776
511.273,237.448,6.645
499.153,238.381,6.271
465.554,242.951,6.521
487.186,243.465,6.699
532.232,242.624,7.242
364.773,243.681,6.632
434.879,245.95,6.071
377.071,246.238,6.233
446.368,248.109,6.398
477.199,247.882,6.317
387.839,251.671,6.59
457.132,251.181,6.709
422.36,252.258,6.292
410.516,255.044,6.33
436.294,257.046,6.766
419.325,138.2,7.957
383.784,142.066,7.98
438.845,141.609,7.477
396.251,142.116,7.812
468.068,144.332,7.412
408.528,145.272,7.604
428.241,147.128,7.345
450.916,145.753,7.268
491.284,146.312,7.762
362.336,147.192,8.044
514.277,146.547,7.966
480.126,148.247,7.325
