X,Y,Z
630.012,166.324,7.234
341.574,166.742,7.073
390.029,167.807,7.115
326.936,167.984,7.189
734.594,169.369,6.829
364.071,171.708,6.973
427.118,171.854,7.456
724.145,173.714,7.697
347.684,177.236,7.115
652.675,176.594,7.564
381.522,178.218,7.147
683.872,177.938,6.905
334.245,177.37,7.338
545.104,178.868,7.314
714.709,178.925,7.577
418.04,179.166,7.56
501.221,178.434,7.699
369.485,183.315,6.735
694.295,185.196,7.77
661.691,186.286,7.348
407.906,185.644,6.829
448.373,188.51,7.386
487.689,187.519,7.348
724.011,188.709,7.36
766.186,188.761,7.193
596.88,190.364,7.152
649.873,188.973,6.832
345.996,189.717,7.341
417.753,192.173,7.173
682.527,191.957,7.278
778.268,191.616,7.371
357.866,195.858,6.959
439.084,195.913,7.15
615.841,196.431,6.453
692.374,196.811,7.116
756.591,198.278,7.245
333.969,198.992,7.369
491.232,198.697,7.112
768.383,200.42,6.926
278.374,200.219,7.168
291.867,200.027,7.575
593.845,201.997,6.798
391.576,203.451,7.081
781.564,204.775,7.229
734.061,204.003,6.601
312.334,205.745,7.402
546.634,206.164,6.899
461.465,206.749,7.573
615.606,208.76,7.629
485.98,209.572,7.594
637.065,211,7.541
552.62,144.461,7.861
686.996,149.598,7.738
736.015,149.202,7.653
485.415,150.604,8.699
526.412,151.219,7.495
407.75,152.111,7.139
701.994,154.744,7.78
768.575,154.099,7.832
475.312,155.875,7.536
506.686,155.77,7.452
616.006,156.377,7.233
557.52,156.875,7.484
578.958,157.915,7.363
755.525,157.906,7.592
422.031,159.44,7.171
536.448,158.978,7.19
568.201,159.288,7.639
606.85,160.129,7.17
692.135,160.379,7.327
727.953,159.65,7.56
356.811,161.817,7.8
368.416,160.531,7.191
519.061,159.397,7.559
741.959,161.786,7.83
436.196,162.96,7.049
466.698,162.194,7.674
487.656,162.442,7.909
257.977,164.13,8.116
315.436,162.451,7.049
401.202,163.679,7.646
597.104,162.276,7.301
717.403,163.963,7.547
271.837,165.241,7.437
650.021,164.368,7.017
660.657,164.94,7.678
284.251,165.627,8.11
377.887,166.095,6.807
499.846,166.071,7.727
527.192,164.783,7.254
545.84,166.14,7.151
585.76,166.403,7.058
705.794,165.313,7.477
231.24,167.236,7.606
414.348,166.121,6.821
478.084,167.153,7.564
510.156,167.142,7.801
683.512,166.833,8.217
763.408,166.303,7.434
446.709,166.862,7.64
555.459,167.293,7.282
618.423,166.542,6.736
457.894,168.801,7.086
573.866,167.625,7.411
775.331,167.9,8.031
304.423,170.165,7.781
640.407,169.416,7.327
751.402,169.503,7.422
519.23,171.094,7.628
673.586,171.189,7.056
536.898,171.658,7.492
564.695,171.548,7.577
595.987,171.945,7.084
608.756,172.153,7.686
693.623,172.669,7.566
404.207,173.628,6.921
798.404,173.383,7.509
246.739,174.322,7.654
316.749,174.804,7.956
468.973,174.216,7.169
490.638,174.605,7.629
199.807,174.725,7.914
293.442,176.662,7.673
663.721,175.091,7.423
703.312,175.518,7.128
263.634,176.201,7.407
280.126,177.285,7.204
579.209,175.651,7.284
744.114,177.319,7.257
217.178,176.608,7.97
447.647,176.979,7.284
527.935,177.523,7.003
631.436,177.878,7.238
761.413,177.396,7.226
785.326,178.214,7.537
437.477,179.373,6.906
479.954,178.655,6.665
556.189,179.639,7.874
621.145,177.923,7
773.776,178.955,7.195
232.107,180.749,7.719
394.695,180.411,6.752
512.305,179.588,7.438
589.691,179.985,6.741
602.873,180.652,6.977
642.398,180.756,7.107
459.558,181.747,7.361
567.359,181.745,7.428
733.81,181.839,7.213
306.715,182.638,7.489
673.856,183.685,7.231
809.174,182.275,8.094
358.645,184.037,7.098
613.89,183.978,7.48
795.886,184.703,7.246
322.912,184.871,8.143
754.127,185.558,7.312
190.572,184.854,8.206
256.503,187.204,7.505
428.461,186.597,7.318
535.058,186.275,7.27
576.77,186.45,7.316
706.129,186.522,7.321
271.451,188.151,7.821
472.116,187.01,7.674
522.152,186.92,8.191
242.771,188.134,8.064
287.594,188.713,7.135
548.752,189.045,7.229
207.5,188.211,8.028
334.107,188.062,8.345
386.292,190.445,6.642
498.858,189.366,7.973
509.744,190.093,7.842
635.781,189.241,6.741
560.987,190.977,7.33
625.081,190.713,7.785
586.721,190.789,6.936
606.855,191.57,6.776
745.603,190.775,6.748
223.088,190.961,7.89
398.444,192.116,6.887
302.758,194.13,7.565
315.407,193.445,7.789
459.319,193.681,7.467
713.804,193.618,6.938
734.861,193.157,7.278
789.261,194.602,7.582
816.568,193.086,7.905
572.398,195.711,7.157
672.422,194.796,7.13
702.187,195.606,6.502
802.773,194.976,7.354
540.73,196.355,7.54
250.181,198.824,8.024
377.406,197.592,6.986
480.476,197.423,8.04
528.678,196.837,7.186
642.698,198.516,7.195
663.321,197.612,7.138
