X,Y,Z
626.723,157.998,6.468
634.236,166.347,5.71
645.898,242.551,7.65
656.552,172.607,6.3
624.62,176.525,6.193
729.765,178.377,6.496
663.791,182.865,6.387
719.298,184.94,6.52
616.167,184.977,6.405
580.479,187.798,7.072
686.32,190.591,6.415
622.357,193.799,6.146
612.126,194.975,6.881
679.218,199.678,6.567
612.552,214.98,6.868
638.254,142.996,6.582
625.043,147.002,7.256
668.851,148.516,6.578
647.682,149.891,7.038
615.804,155.036,6.324
637.842,155.355,6.954
658.253,154.965,7.1
673.65,159.78,6.884
491.221,160.643,7.205
699.83,160.548,6.52
518.971,162.694,7.862
608.85,163.486,6.601
648.589,162.473,6.262
662.732,164.747,6.572
596.909,165.548,6.576
620.175,165.853,6.699
498.253,168.58,7.434
680.66,168.48,6.696
691.172,169.329,6.845
765.873,167.249,7.005
738.332,168.676,6.704
644.614,172.179,6.27
525.432,172.248,7.142
670.547,174.011,6.606
703.086,173.022,6.767
613.659,174.99,6.971
715.907,174.621,6.41
536.431,173.123,7.816
603.676,174.389,6.389
331.618,174.406,7.447
406.198,171.881,6.955
442.97,177.371,6.48
582.029,177.41,7.355
593.132,176.228,6.673
759.84,177.112,6.365
771.579,176.779,6.899
558.694,177.859,7.49
635.64,178.957,6.611
680.195,180.589,6.49
694.243,181.309,6.642
743.104,179.277,6.599
484.749,181.12,6.64
651.125,181.792,6.559
707.341,183.283,6.415
529.061,182.04,7.184
570.83,183.582,7.149
603.253,183.965,6.921
591.926,187.456,7.27
642.547,186.907,6.581
753.966,186.255,7.025
443.171,187.358,7.621
475.965,187.043,7.103
560.749,187.161,7.241
632.034,189.5,6.065
729.876,190.306,6.626
454.241,190.603,6.94
533.091,190.913,6.665
670.433,191.596,6.696
741.272,190.383,6.911
656.576,192.852,6.561
699.379,192.643,6.913
601.749,193.549,6.798
570.99,195.072,7.197
714.424,194.524,6.853
644.984,197.602,6.277
753.651,196.807,6.484
496.689,196.917,7.45
692.014,201.51,6.366
486.846,201.328,7.181
705.071,203.351,7.17
737.718,202.069,7.32
606.989,205.079,6.562
654.743,204.794,6.653
620.453,206.283,7.205
669.096,204.643,6.802
642.568,206.575,6.793
683.864,209.33,6.676
588.485,210.331,6.909
635.733,222.72,7.539
616.181,134.335,7.191
628.523,136.42,6.792
649.315,137.523,7.149
702.038,138.634,7.799
407.44,141.091,7.234
581.887,140.735,6.978
485.987,142.516,7.391
592.38,145.688,7.639
725.519,145.371,7.823
377.812,145.339,7.826
660.199,142.932,6.728
443.06,144.616,7.88
452.154,146.905,7.403
540.824,146.176,7.278
611.52,146.624,7.226
494.236,148.068,7.335
560.649,147.59,7.779
572.763,147.336,7.18
695.911,149.642,7.226
707.212,149.781,7.135
680.768,149.299,6.757
582.504,153.08,7.204
472.225,152.553,8.261
602.618,153.725,7.745
436.037,153.164,7.373
459.939,153.458,7.355
484.218,153.38,7.321
534.599,154.669,7.76
719.032,154.992,7.439
295.238,155.538,8.046
501.884,155.338,7.958
383.697,156.579,8.152
592.359,156.481,7.329
374.121,158.293,7.586
448.929,157.248,7.646
687.847,157.81,6.786
743.868,158.522,7.476
757.883,158.261,7.441
555.736,158.249,7.788
314.415,159.99,8.451
469.146,161.166,7.396
710.642,163.25,7.527
411.677,161.94,8.383
575.271,162.503,7.534
778.949,163.435,7.2
302.823,163.99,7.921
441.179,163.429,7.213
530.34,163.7,7.829
542.734,163.857,7.594
421.075,163.37,8.144
507.326,164.191,7.323
585.243,165.486,6.848
458.33,163.71,8.178
725.235,166.364,6.585
322.528,167.217,7.717
365.859,166.616,8.047
389.539,166.64,7.683
563.507,166.402,6.936
552.697,168.142,7.347
751.854,168.822,7.127
340.748,169.356,7.009
449.616,169.197,7.721
487.744,170.81,7.923
434.905,171.365,6.672
468.758,170.581,7.597
794.766,168.678,7.944
425.827,172.905,6.671
395.245,173.798,7.798
513.635,172.328,7.415
570.975,172.779,6.926
459.231,174.11,7.132
783.937,174.434,7.48
310.147,172.568,8.212
477.255,174.664,7.243
297.523,173.805,8.073
363.204,177.091,7.55
347.541,176.97,7.654
547.021,176.575,7.442
383.899,178.923,7.01
321.921,179.747,7.286
433.661,182.537,7.394
452.896,181.333,6.974
466.128,181.796,7.607
796.464,180.836,7.403
289.289,182.313,8.065
412.384,182.944,7.237
540.524,183.77,7.409
423.026,185.368,7.87
782.378,185.207,7.052
299.637,184.445,7.939
332.903,185.81,7.817
374.971,186.27,7.805
392.819,185.941,7
807.38,187.637,7.42
500.515,187.882,8.105
550.316,189.44,7.195
344.835,186.87,8.165
487.578,190.211,7.688
404.649,190.815,6.884
510.927,191.278,7.356
767.407,190.376,7.295
522.176,192.11,6.802
285.41,192.67,7.939
466.026,192.31,7.588
795.097,193.949,7.367
415.06,194.451,7.496
432.316,193.159,7.484
558.397,196.358,7.071
782.463,195.778,7.142
443.804,196.979,7.274
