X,Y,Z
400.379,137.189,5.73
427.955,137.975,4.877
445.115,139.832,4.572
420.383,148.331,5.331
421.232,172.459,5.238
412.645,136.605,6.18
517.838,143.077,6.171
383.394,151.79,5.421
444.145,155.342,6.094
496.847,157.618,5.823
407.829,160.829,5.927
420.004,159.729,6.187
456.973,163.414,6.547
487.599,165.779,5.701
376.867,166.44,6.387
445.023,168.917,5.915
366.482,174.917,5.728
392.824,185.39,5.338
443.712,182.879,5.95
429.922,188.816,5.897
454.881,191.646,6.393
372.553,116.646,6.422
440.576,116.534,7.093
403.882,124.542,5.764
512.164,122.63,7.004
419.01,125.599,5.571
446.01,125.588,5.299
536.312,124.32,6.98
482.668,128.147,5.671
377.359,130.635,5.886
433.661,128.43,6.881
391.707,128.453,7.02
361.434,135.186,5.257
536.5,135.536,6.526
386.834,140.161,6.557
549.27,137.941,6.77
474.034,142.375,6.049
299.535,140.992,6.739
530.117,146.047,6.462
407.214,147.382,6.579
432.876,148.62,6.674
454.849,149.983,5.5
542.166,149.244,6.936
345.213,150.99,6.994
396.433,152.227,6.49
333.054,150.722,6.435
365.403,152.895,6.178
466.04,153.359,6.644
509.524,152.416,7.54
523.616,156.63,6.025
321.321,155.46,6.831
432.151,163.134,6.296
349.429,162.703,7.579
558.928,163.727,7.149
341.129,171.978,5.745
546.435,169.789,6.841
466.875,173.665,6.037
302.159,173.748,6.572
354.301,174.827,6.047
389.511,173.347,5.884
456.054,177.51,6.176
405.64,178.062,6.241
492.723,177.895,7.093
533.015,178.459,6.528
516.933,178.734,6.485
378.761,180.577,7.072
323.328,185.731,6.533
466.384,186.624,6.607
505.36,184.6,7.48
364.22,187.503,5.264
405.263,189.843,6.494
522.836,190.186,7.442
441.439,196.558,6.364
464.399,198.878,6.297
393.21,198.478,6.723
367.118,198.962,6.909
420.775,207.17,6.837
415.901,92.85,7.942
427.81,94.774,7.887
450.375,105.407,6.852
419.813,106.872,7.84
517.202,108.148,7.77
383.07,106.081,7.11
433.237,107.072,7.81
531.781,110.081,7.117
410.161,113.165,6.727
457.053,116.46,7.058
351.378,117.571,7.359
383.945,120.015,7.767
524.41,120.86,8.035
339.375,123.038,7.684
328.193,125.175,6.532
495.94,128.524,7.552
350.127,129.168,7.48
299.574,128.657,7.201
468.751,130.964,7.738
288.385,130.954,7.571
312.532,133.704,6.646
509.633,134.927,7.336
338.9,137.38,7.351
486.745,140.45,7.426
561.443,140.249,7.931
325.704,140.787,7.304
351.847,140.514,7.355
499.463,143.134,6.933
575.135,141.335,7.63
374.247,142.852,7.066
312.348,145.882,7.611
554.165,153.169,6.734
305.176,154.253,7.977
482.184,153.689,8.111
582.213,154.57,6.983
474.312,163.497,7.335
537.366,162.213,8.021
511.64,164.89,5.685
573.952,164.731,7.954
325.593,170.14,7.372
524.617,169.285,7.664
287.069,170.341,7.22
502.862,170.443,6.904
566.669,173.701,7.299
433.62,176.142,7.624
478.958,178.48,7.144
556.137,178.238,7.268
333.939,180.231,7.407
292.075,181.177,8.113
417.771,183.07,7.052
346.461,186.237,7.118
303.645,186.956,7.996
490.382,189.373,7.749
292.227,193.6,7.423
312.939,192.627,7.928
379.857,192.917,7.432
477.876,193.096,7.917
417.739,194.652,7.366
533.186,194.279,7.971
356.619,194.916,6.432
322.944,198.231,6.944
345.697,199.578,7.045
502.073,197.692,6.885
407.312,202.666,7.412
430.767,201.147,8.071
488.407,202.443,7.951
376.866,205.491,6.877
452.447,205.199,6.621
476.665,208.069,6.95
330.483,207.272,8.051
387.532,210.472,6.887
399.35,212.076,7.35
412.198,215.095,7.381
427.981,216.235,8.158
452.306,216.106,7.872
435.331,84.36,8.535
480.649,93,7.742
467.851,93.095,8.296
492.652,96.487,7.896
359.049,97.442,8.215
394.26,100.819,7.936
312.439,99.025,8.353
371.621,101.285,8.427
506.106,101.481,8.127
406.125,103.168,8.005
464.222,106.497,8.503
350.277,105,8.926
477.202,105.457,8.893
362.32,109.677,8.193
312.515,110.205,7.915
396.594,113.434,7.39
501.165,114.169,7.945
543.575,114.441,8.047
318.173,118.562,7.303
426.938,118.466,7.912
568.165,125.661,7.548
583.004,130.333,8.374
524.245,132.711,8.641
280.606,139.507,8.094
459.472,140.133,7.574
254.415,144.527,9.211
606.364,145.205,8.13
291.667,149.209,8.596
260.917,153.628,9.389
335.389,162.261,7.823
389.81,162.732,7.07
603.349,161.457,8.532
363.142,163.165,7.698
589.548,163.367,8.081
249.785,165.548,8.906
313.399,164.83,8.788
399.53,168.193,7.828
597.771,174.891,8.718
275.199,174.678,8.254
241.617,175.646,8.139
258.257,176.617,9.053
314.882,177.617,8.657
252.462,185.876,8.705
543.632,184.086,8.34
281.025,186.992,9.47
334.713,193.191,8.361
556.435,191.183,8.683
302.531,201.794,8.783
524.068,205.197,8.561
355.446,206.692,7.605
314.885,207.06,8.088
535.667,209.081,8.375
440.571,207.878,8.729
341.676,210.611,9.095
464.041,210.811,7.828
568.301,209.522,8.664
512.874,213.767,8.861
353.292,218.086,8.461
487.906,217.157,8.167
475.641,219.193,8.566
439.513,219.912,8.812
332.349,219.762,8.394
422.629,80.681,8.684
449.699,74.831,9.823
410.568,81.473,9.655
460.103,82.176,9.35
402.435,90.357,8.797
502.969,88.456,10.128
342.044,91.232,9.802
443.296,95.664,8.24
526.726,99.956,8.734
552.429,97.897,9.504
300.856,103.541,10.047
325.524,103.371,9.361
491.278,108.265,9.288
339.507,110.701,9.352
297.591,114.943,9.391
328.692,114.617,8.248
284.893,117.937,8.385
470.421,118.168,7.96
483.961,117.883,8.047
263.905,117.181,9.286
362.377,124.27,7.877
553.842,124.541,8.377
274.112,126.827,8.244
238.086,129.261,9.437
248.743,133.212,9.106
261.199,130.457,8.638
454.964,130.375,7.286
227.618,138.637,9.618
267.951,139.992,9.207
619.369,147.798,9.266
593.533,150.205,9.149
274.744,149.797,8.836
228.778,151.739,9.692
245.333,151.278,8.097
565.048,153.322,8.89
217.525,156.154,9.78
615.34,158.705,9.675
272.377,161.366,8.663
298.389,162.395,9.088
235.969,164.66,9.18
197.282,163.693,9.881
261.915,165.933,9.799
611.762,173.103,8.946
580.736,175.613,9.278
199.742,175.91,10.094
215.13,179.834,9.826
267.617,186.335,8.527
