X,Y,Z
298.5,199.028,6.749
345.385,207.135,7.306
309.595,209.246,7.078
321.588,217.974,6.554
284.355,156.399,7.507
394.935,167.485,8.222
304.713,170.73,6.983
316.934,176.266,7.784
331.044,179.053,7.526
343.086,183.506,7.839
371.168,185.871,7.803
357.92,186.237,7.59
392.037,185.278,8.113
305.458,186.498,8.307
289.309,190.696,7.381
273.897,190.936,7.251
323.052,190.25,7.51
334.433,195.046,7.267
346.676,195.505,8.273
367.569,197.069,7.303
392.638,197.017,7.386
407.471,198.857,7.508
266.765,201.755,7.755
322.55,203.554,7.528
356.525,203.314,7.589
435.756,202.657,7.512
283.206,203.408,7.931
231.354,208.476,7.922
384.831,209.595,7.128
332.408,210.519,7.756
252.173,209.311,8.257
369.002,209.58,8.504
422.384,210.718,7.772
297.739,212.257,7.909
262.021,215.366,7.554
274.886,215.219,7.744
340.677,220.323,7.288
354.803,217.307,8.077
374.952,219.783,8.182
308.64,222.766,7.56
268.635,228.147,7.862
281.439,227.964,8.203
388.158,145.306,8.854
324.099,154.17,8.99
338.054,156.379,8.439
409.672,156.308,7.911
353.436,160.504,7.897
368.505,160.534,7.795
248.891,163.677,8.949
419.11,164.462,8.209
327.342,165.731,8.135
289.205,168.579,8.607
339.854,169.893,8.891
223.34,171.592,8.12
257.674,173.296,8.584
352.431,174.285,8.004
366.222,174.11,8.866
437.225,176.269,7.859
238.939,174.551,9.239
280.694,179.171,8.538
403.051,185.566,8.406
414.316,186.46,8.763
246.555,184.768,8.908
260.431,188.393,8.458
429.191,188.25,7.919
442.804,189.367,7.272
312.552,196.009,8.424
240.13,198.013,8.346
224.732,196.347,7.837
379.262,197.672,8.91
419.997,198.976,8.464
397.557,207.952,8.883
218.137,210.694,8.335
444.188,214.614,8.897
410.115,212.939,9.719
240.752,217.176,8.112
432.623,216.272,9.086
285.72,216.277,9.451
396.159,219.046,7.87
227.678,223.251,8.805
363.455,223.401,8.991
252.963,225.758,7.834
295.069,225.314,8.665
331.38,227.658,8.289
384.087,226.165,9.506
237.879,230.576,8.4
395.008,232.421,8.542
317.272,232.712,7.579
360.22,235.271,8.017
373,234.493,8.468
304.497,236.22,8.087
291.206,237.684,8.102
405.704,237.992,9.203
249.668,237.804,8.81
276.659,241.948,8.255
325.724,241.164,7.62
350.659,243.491,8.147
379.355,136.159,8.798
421.487,137.292,8.682
318.127,143.349,9.427
334.263,142.967,9.383
224.859,144.504,8.986
239.925,146.311,8.918
347.547,148.016,9.003
295.346,148.191,8.986
362.11,149.903,8.89
276.155,150.146,9.7
399.762,148.551,10.124
253.659,150.911,9.662
310.078,153.427,9.838
423.237,152.654,9.447
462.964,156.623,9.972
232.96,159.953,8.998
300.121,159.728,8.263
430.098,164.957,9.548
314.429,164.355,9.808
379.478,167.244,9.259
455.183,168.871,9.419
406.862,173.421,9.623
421.818,177.222,9.778
460.967,178.879,9.366
268.434,179.462,9.441
381.774,179.416,8.671
294.057,180.319,9.342
218.006,186.119,9.432
455.021,192.475,8.947
252.69,198.027,10.032
195.851,200.81,9.918
463.699,202.781,10.004
449.806,204.053,9.079
