X,Y,Z
420.974,154.254,5.254
468.905,154.798,5.155
402.645,159.355,4.893
593.529,162.775,5.225
356.468,164.313,5.484
550.092,163.903,5.134
562.737,164.176,4.86
369.923,164.459,5.097
437.888,166.211,5.136
580.38,167.677,5.215
450.947,169.126,4.927
537.714,170.146,4.765
398.893,170.74,5.183
592.055,173.539,5.525
418.855,174.448,4.642
407.753,176.497,4.874
431.692,176.97,4.929
526.766,175.288,5
374.669,178.074,5.09
506.037,179.445,4.856
580.66,179.4,5.006
470.989,180.61,5.011
536.523,181.247,5.016
518.303,183.517,4.911
592.668,184.154,5.246
624.449,183.579,5.19
342.586,183.378,5
353.523,187.945,5.132
440.293,187.485,5.221
372.93,190.299,4.968
517.223,194.955,5.172
468.171,203.922,5.377
419.547,131,5.67
409.128,137.586,5.604
418.882,142.693,5.601
497.943,143.017,5.511
430.023,142.272,5.268
469.678,142.517,5.698
522.924,142.987,5.246
543.388,146.745,5.226
398.411,147.487,5.393
441.358,147.2,5.371
577.064,146.752,5.416
478.428,149.288,5.201
409.482,150.285,5.424
352.863,151.471,5.409
490.023,151.785,5.201
532.409,151.534,5.367
553.559,152.518,5.064
595.86,151.026,5.806
625.353,152.714,6.024
656.276,151.883,6.336
363.973,153.404,5.253
386.095,151.997,5.293
520.252,153.252,5.174
564.673,151.842,5.488
375.663,154.475,5.431
433.917,155.392,4.997
585.115,154.967,5.506
501.991,155.974,5.482
605.835,157.488,5.325
446.851,157.911,5.486
540.109,158.716,5.088
574.013,158.886,5.539
481.007,160.308,5.064
346.052,161.101,5.475
458.925,160.358,5.25
633.141,161.159,5.85
391.968,162,5.101
513.076,161.427,5.092
618.144,162.309,5.63
526.572,163.623,5.054
660.375,162.333,5.844
412.592,163.688,5.139
492.007,163.914,5.385
380.574,165.453,4.815
426.051,165.237,5.357
686.111,166.187,6.007
472.533,166.895,5.575
502.657,168.976,5.162
604.408,169.838,5.583
339.33,171.327,5.538
462.364,170.673,5.187
641.225,169.107,6.076
627.595,171.071,5.635
652.319,171.328,5.693
515.653,172.595,5.168
665.289,172.003,5.8
364.038,173.107,5.585
386.756,174.797,5.034
480.696,174.013,5.166
553.354,173.371,5.082
568.931,174.529,5.17
616.36,174.214,5.748
352.673,175.595,5.383
443.251,176.658,5.538
492.25,176.153,5.363
635.673,178.267,5.28
331.675,180.245,5.729
606.689,180.714,5.231
684.55,178.262,6.251
458.534,180.326,5.236
395.232,181.973,5.643
559.943,182.027,5.327
648.063,182.655,5.683
660.716,180.85,5.984
363.691,184.229,5.226
673.567,182.898,6.514
384.075,186.518,5.301
422.274,184.402,5.363
482.219,185.209,5.051
548.761,185.36,5.123
496.518,186.834,5.333
570.522,187.534,5.212
403.598,188.463,4.904
451.027,188.524,5.284
528.076,190.843,5.323
637.135,189.139,5.668
413.545,191.316,5.153
429.924,190.974,5.517
461.624,191.637,5.051
507.499,191.755,5.642
540.329,192.323,5.199
581.444,191.602,5.293
602.721,191.432,5.222
392.9,194.151,4.817
614.868,190.473,5.674
473.497,193.303,5.364
488.374,194.781,5.666
561.584,194.197,5.265
627.974,196.366,5.892
650.022,193.713,6.205
551.169,197.878,5.356
592.6,197.108,5.713
435.979,199.036,5.2
346.579,197.27,5.484
359.866,198.457,5.903
370.952,200.741,5.235
447.003,199.269,5.328
423.663,199.312,5.281
499.846,200.782,5.537
572.824,199.837,5.672
639.657,199.871,6.332
382.805,200.49,5.626
479.478,204.333,5.379
522.405,203.255,5.604
617.546,202.105,5.887
414.08,205.447,5.286
393.787,206.098,5.229
490.858,205.94,5.527
585.516,205.238,5.568
560.604,206.374,5.687
424.01,211.066,5.251
375.62,211.507,5.528
461.152,214.311,5.765
472.813,216.256,5.799
408.799,122.756,6.241
450.389,127.247,6.573
430.47,129.014,6.072
388.705,129.989,5.779
472.869,131.871,6.174
494.52,130.948,6.066
526.202,129.671,6.148
563.706,129.859,6.076
365.765,131.584,5.892
440.509,134.227,5.921
515.707,133.288,5.935
546.238,133.787,5.773
399.165,134.282,5.585
378.594,133.964,5.954
459.915,135.353,5.661
505.933,136.227,5.718
555.243,139.639,5.692
484.179,138.904,5.571
534.342,139.677,5.629
449.564,141.226,5.912
566.58,140.942,5.682
589.189,141.086,6.242
620.477,141.173,6.52
388.618,141.364,5.5
372.71,143.71,5.614
604.478,143.158,6.587
316.279,143.952,6.613
510.815,148.035,6.115
457.245,148.911,5.599
635.335,148.568,6.311
646.372,147.744,6.447
342.007,149.241,5.936
614.185,149.989,5.932
328.004,149.895,6.261
309.395,152.475,6.158
667.824,152.257,6.191
678.114,156.711,6.158
319.929,157.796,6.265
334.961,159.344,5.546
646.364,158.557,5.492
301.463,160.756,6.384
697.396,163.471,6.331
312.422,167.013,5.785
326.129,166.888,5.771
674.331,167.146,6.138
708.412,166.445,6.657
304.521,173.066,6.233
696.767,174.959,6.423
292.111,172.853,6.93
320.095,176.632,5.848
283.722,181.016,6.524
708.672,180.077,6.713
310.763,183.398,6.074
295.838,183.618,6.931
697.545,185.349,6.328
322.135,189.053,5.75
684.432,189.209,6.607
662.205,190.807,6.035
710.716,190.689,6.97
335.64,193.716,5.482
301.628,193.297,6.088
287.545,192.937,6.527
312.552,196.591,6.031
673.296,196,6.56
695.108,196.149,6.376
404.791,199.36,5.387
326.532,199.521,5.915
457.302,201.614,5.661
535.054,201.971,5.489
605.299,200.809,6.442
661.564,202.073,6.252
684.111,201.327,6.628
509.795,206.31,5.591
649.947,205.113,6.12
340.162,206.674,6.249
