X,Y,Z
458.348,167.735,5.052
532.442,175.638,5.342
414.162,179.752,5.175
405.698,190.529,5.353
447.942,191.112,5.369
481.541,205.391,5.607
484.723,144.629,6.94
427.297,154.576,6.108
492.752,155.352,6.663
481.203,157.279,6.357
528.373,162.968,6.416
504.057,162.533,6.214
473.224,166.79,5.957
367.985,169.146,6.192
393.324,168.441,6.061
407.174,167.888,5.773
420.327,166.877,5.298
514.8,169.523,5.842
543.709,169.8,5.835
485.39,169.956,6.355
380.818,169.286,6.229
564.463,170.635,6.325
501.069,174.261,5.574
441.438,177.228,5.461
399.497,179.713,6.05
427.048,177.652,5.982
467.889,179.062,5.597
346.866,180.799,6.037
360.135,181.24,6.193
373.911,181.212,6.153
387.01,182.238,5.575
454.511,179.169,6.441
488.673,181.137,5.939
521.18,180.242,6.444
510.882,184.592,5.928
476.479,187.15,6.2
433.745,188.977,6.008
531.891,190.516,6.02
461.711,191.909,6.099
380.274,194.315,6.05
419.348,191.918,6.582
366.444,193.581,6.247
551.688,194.31,6.738
394.096,195.486,6.124
487.645,194.861,6.174
507.817,199.138,5.44
563.11,199.344,6.305
520.23,198.703,6.106
408.008,202.167,5.799
385.488,205.877,5.974
426.62,202.388,6.529
439.723,200.489,5.848
497.729,204.949,6.539
453.473,203.782,6.067
344.493,207.38,5.6
372.553,205.778,6.479
525.751,209.564,6.264
463.605,212.854,6.228
427.676,216.795,6.267
398.445,211.659,6.154
476.538,219.62,6.069
438.481,225.861,6.556
447.023,137.664,6.575
431.331,140.135,6.776
460.513,141.218,6.662
394.238,145.331,7.169
407.819,144.941,6.868
419.571,145.28,6.694
504.149,148.094,6.576
527.83,149.016,6.199
473.882,148.177,6.837
451.276,152.446,6.337
439.632,152.461,6.922
362.702,152.356,6.812
463.182,155.79,6.491
515.126,155.016,6.656
350.133,154.898,7.044
400.406,156.556,6.625
539.828,156.679,6.895
413.905,156.524,6.185
433.751,166.156,6.996
446.688,165.826,6.491
553.057,163.966,7.119
311.834,167.263,6.958
355.412,167.947,6.665
342.396,168.15,6.088
299.347,172.799,6.503
321.464,177.62,6.569
577.879,175.212,7.002
592.168,175.729,7.755
333.572,179.881,7.144
554.912,179.605,7.598
542.925,185.048,6.451
566.574,185.96,6.693
583.84,186.162,6.973
500.471,186.765,5.471
323.826,191.431,6.487
352.968,193.591,6.983
497.026,192,5.385
576.059,197.601,6.678
591.269,196.535,6.976
299.684,197.791,7.205
310.072,200.131,6.719
470.378,201.302,7.083
537.876,201.065,7.022
332.639,204.647,6.493
319.989,205.323,6.639
549.896,207.318,6.885
358.549,206.098,7.074
415.839,210.863,6.537
440.399,211.347,6.219
491.092,215.7,5.683
560.326,215.232,7.27
451.769,217.303,6.691
536.413,216.061,6.465
326.642,216.152,7.293
352.544,218.017,7.07
365.035,218.908,6.722
389.565,219.671,6.93
406.439,220.233,6.876
376.904,220.706,6.661
520.932,224.116,6.89
418.069,226.613,6.852
465.904,228.109,6.52
489.223,226.852,7.433
449.73,230.99,6.661
534.663,229.178,6.791
457.125,240.018,7.165
484.179,130.988,7.258
415.622,133.959,7.909
507.344,134.977,7.674
495.174,136.882,6.927
528.529,134.316,7.762
518.117,135.05,6.65
473.12,136.375,7.663
551.996,137.911,8.337
371.964,140.55,7.748
382.333,143.949,7.08
593.465,149.514,8.467
550.61,150.174,7.236
605.104,148.853,8.125
317.141,154.298,7.556
387.026,156.702,6.535
561.817,154.226,7.285
375.251,156.988,7.444
337.513,156.892,7.753
574.172,160.681,7.345
613.568,160.794,8.196
585.905,163.571,8.237
598.404,162.917,8.015
326.284,165.25,7.615
605.547,175.114,7.806
617.232,174.032,8.03
270.816,175.849,7.887
309.866,185.252,7.577
626.482,182.451,8.407
293.802,184.711,7.733
599.965,186.427,8.162
339.214,192.016,7.596
636.238,190.67,8.43
286.488,197.524,7.235
607.411,199.83,7.226
273.151,201.432,7.267
583.303,207.23,7.704
618.044,206.069,8.544
596.796,208.878,7.234
298.247,212.015,7.519
513.088,212.151,7.057
570.569,211.713,7.663
284.936,212.965,8.115
607.198,215.976,8.277
310.563,216.548,7.37
580.927,220.839,7.428
338.545,217.624,7.683
547.311,222.092,7.194
318.425,226.547,7.851
559.7,229.708,6.98
