X,Y,Z
744.886,76.909,2.795
115.667,308.611,1.861
228.1,330.15,3.175
218.266,148.832,6.244
226.578,162.154,6.105
660.102,176.738,5.574
528.032,125.91,6.388
662.574,131.258,6.289
374.212,136.092,6.846
253.608,135.841,6.139
264.916,139.689,6.853
275.518,142.101,5.83
536.912,144.376,5.478
244.711,144.618,6.561
497.339,142.881,5.982
692.055,143.172,6.117
353.533,146.139,7.36
289.517,147.652,6.53
366.941,146.235,7.07
514.004,145.091,6.478
558.817,147.763,5.855
257.565,150.739,6.535
268.611,151.647,5.132
664.788,154.147,5.396
441.57,153.616,6.913
404.079,159.025,6.074
417.081,160.915,6.946
643.736,158.945,5.644
628.407,161.473,6.71
263.947,162.329,6.591
479.543,164.042,6.482
524.143,160.863,6.74
215.54,163.936,7.185
511.514,164.098,5.89
312.367,166.791,5.942
243.731,168.175,6.623
353.955,166.341,5.909
437.116,164.802,6.442
256.745,171.766,6.221
462.811,168.841,6.762
560.208,170.234,6.506
233.82,173.384,7.02
221.977,176.457,6.603
645.62,174.316,6.012
156.113,175.472,6.618
293.537,175,6.351
246.756,180.357,7.08
680.007,183.026,6.698
638.293,183.545,6.788
235.118,184.675,6.711
572.142,186.184,6.566
190.189,188.575,6.805
206.174,189.4,6.513
165.476,188.742,6.387
458.003,192.26,6.953
633.413,196.003,6.647
236.116,195.911,6.079
183.451,201.137,7.064
587.98,214.74,7.536
641.427,218.543,6.988
555.989,112.889,7.575
378.022,111.604,7.304
492.934,113.672,7.64
368.376,117.656,6.667
248.826,122.085,7.227
678,121.557,7.654
341.43,122.062,7.094
262.82,124.426,6.011
273.151,127.011,7.05
378.742,127.864,6.624
604.969,126.021,7
240.398,132.889,7.168
463.921,129.185,6.961
438.234,131.04,7.711
484.3,131.456,7.6
508.859,133.487,7.048
335.206,132.944,8.067
539.193,128.621,8.374
386.346,133.958,7.215
359.251,135.526,6.532
526.576,136.471,7.471
651.781,134.161,7.155
673.607,133.436,6.872
568.013,138.34,7.684
592.007,136.655,7.26
412.206,137.566,7.088
540.605,136.132,5.763
610.268,138.61,6.823
229.681,138.964,7.332
307.673,138.5,6.096
474.797,139.839,6.644
546.962,140.547,7.255
628.222,140.254,7.153
447.062,141.262,7.21
331.828,143.533,7.837
505.87,144.384,6.493
658.384,145.652,8.392
717.161,140.007,8.215
149.831,145.958,8.191
524.747,146.84,6.047
193.844,146.136,7.091
433.496,145.095,7.656
382.038,147.542,6.8
485.647,149.867,6.22
169.598,152.174,7.134
299.604,147.327,7.709
410.199,151.229,7.678
