X,Y,Z
514.65,158.744,5.896
533.434,162.592,5.938
544.314,164.184,5.626
523.273,166.395,5.503
509.158,170.496,5.324
478.224,172.083,5.552
587.549,173.628,5.366
447.286,175.446,5.578
545.68,176.796,5.492
435.897,178.307,5.607
522.28,178.594,5.264
457,180.347,5.618
398.524,181.878,5.548
577.443,183.373,5.536
408.688,183.261,5.724
477.977,184.859,5.771
553.242,183.984,5.333
541.97,186.631,4.94
586.829,188.554,5.394
463.899,192.085,5.437
517.614,190.987,5.521
560.307,192.26,5.247
398.817,194.192,5.808
443.56,198.197,5.144
422.643,199.582,5.471
375.721,198.915,5.789
591.81,201.57,5.168
579.348,201.905,5.607
403.665,203.84,5.491
451.449,206.446,5.353
490.567,204.899,5.422
470.436,207.671,5.532
415.652,207.74,6.013
547.072,209.088,5.372
430.3,210.075,5.818
535.047,210.313,5.194
371.068,211.085,5.724
513.631,212.483,5.538
500.239,213.584,5.432
569.727,212.247,5.881
595.376,214.045,5.698
403.883,214.672,5.483
524.904,213.782,5.531
582.889,214.333,5.865
423.128,217.241,5.326
557.766,218.358,5.291
471.519,218.736,5.157
491.873,218.709,4.995
438.969,219.709,5.463
507.631,221.576,5.369
537.069,222.375,5.161
516.933,225.117,5.371
574.746,224.832,5.632
431.086,225.282,5.639
587.778,226.822,5.742
421.705,229.83,5.949
454.067,229.54,5.527
481.529,233.244,5.351
508.924,234.351,6.053
542.111,235.922,5.58
555.584,233.351,6.018
462.65,237.494,5.697
577.069,237.697,5.886
485.899,148.946,6.431
542.359,152.423,6.321
474.986,151.944,6.42
528.187,152.318,6.847
459.157,157.098,5.876
422.217,159.292,6.239
503.331,159.554,5.618
554.567,157.916,6.319
587.499,160.762,6.288
399.798,159.986,6.436
470.251,161.581,6.26
482.354,161.899,6.226
453.809,165.335,5.335
492.537,168.086,5.352
428.34,169.021,5.804
574.348,170.971,6.043
416.016,172.089,6.089
556.452,171.117,6.012
405.939,172.043,6.523
386.824,175.082,5.692
356.684,176.15,6.547
424.511,177.868,5.474
598.809,179.663,6.257
367.556,179.55,6.683
487.766,181.994,6.252
387.986,187.177,5.156
418.224,188.015,6.533
443.429,187.823,5.991
529.355,188.874,6.049
357.904,188.295,6.822
370.148,190.109,6.201
599.665,191.495,5.887
571.19,195.176,6.166
364.098,197.483,5.868
386.914,197.154,5.726
353.759,199.414,6.736
433.404,200.304,5.996
603.772,203.343,6.031
615.315,206.872,6.203
480.738,208.149,5.746
360.785,208.69,6.362
394.81,208.385,5.849
383.014,208.637,6.562
459.659,214.548,5.774
387.99,218.121,6.673
413.601,218.744,5.5
377.582,218.575,6.407
607.894,218.995,6.291
463.577,225.178,5.779
526.452,225.992,5.72
599.003,226.09,6.137
499.444,226.639,5.594
564.46,227.208,5.763
444.467,230.837,6.452
490.265,231.603,5.72
363.484,232.303,6.314
353.507,232.948,6.895
412.7,236.172,5.517
433.409,235.453,6.328
530.662,235.582,6.114
402.746,237.29,6.237
599.532,237.96,6.431
499.398,238.893,6.194
519.995,240.506,6.153
565.143,240.39,6.8
474.218,241.591,6.052
550.479,243.11,6.29
420.727,243.282,6.58
430.816,245.96,5.771
442.277,245.043,5.17
533.761,246.523,6.234
464.661,248.678,5.923
575.992,249.387,6.847
476.244,251.943,6.167
461.243,132.41,7.129
514.267,134.429,7.008
547.145,137.091,7.016
479.412,139.729,6.863
536.572,139.703,6.707
441.183,138.923,7.494
496.312,144.551,6.341
452.151,142.049,7.196
465.114,146.107,7.439
507.177,146.9,6.381
555.108,146.215,6.323
518.905,147.106,6.201
438.719,149.08,7.161
564.891,148.86,7.272
405.867,150.399,6.783
447.644,156,6.571
432.309,158.326,7
494.312,157.234,5.992
410.201,159.431,6.069
566.181,160.581,5.638
598.943,164.257,6.847
439.839,165.766,6.624
383.589,165.405,6.899
395.424,169.089,6.665
619.537,167.245,7.638
363.638,167.672,7.175
375.601,170.267,7.196
608.378,173.303,7.395
347.007,178.377,7.433
315.534,181.658,7.696
611.011,189.661,6.155
343.42,189.881,6.469
622.647,193.43,6.826
334.603,197.449,7.137
323.804,198.389,7.9
637.182,199.104,7.879
343.156,204.429,6.156
313.502,204.264,7.473
627.016,207.101,7.197
351.451,212.678,6.792
642.389,211.484,7.572
316.899,216.953,7.537
362.411,221.243,7.237
327.664,220.697,7.552
546.374,222.553,6.106
619.242,221.795,6.944
348.547,223.568,6.812
397.954,223.366,6.964
408.034,225.568,6.076
373.309,228.366,6.611
321.394,229.466,7.043
384,230.369,5.69
472.083,230.841,6.739
612.257,234.046,6.765
333.476,232.564,7.412
343.438,234.103,7.15
392.121,235.797,6.72
452.607,241.464,7.246
586.503,242.432,6.848
369.397,241.578,7.638
357.983,244.106,7.169
485.465,243.361,6.697
509.471,246.176,5.824
387.94,246.053,7.239
410.342,245.527,6.616
607.816,247.065,7.294
376.645,249.916,7.541
495.396,249.503,6.527
596.483,249.814,6.895
543.259,251.663,6.642
555.327,253.332,7.513
565.591,255.793,7.767
425.403,254.312,6.805
486.258,255.676,7.006
514.868,254.091,6.479
525.677,254.839,6.787
403.854,256.924,6.646
505.292,256.74,7.104
466.798,259.81,6.779
533.34,260.518,7.028
545.25,261.972,7.205
495.333,261.237,7.269
522.879,265.896,7.879
491.129,135.007,7.521
525.329,136.434,7.237
416.394,136.687,7.081
406.031,138.812,8.194
578.227,142.07,7.355
373.243,143.867,7.628
395.76,143.325,7.99
428.186,145.353,7.096
383.75,144.694,7.417
588.358,148.514,7.72
600.372,150.974,7.621
416.333,150.833,7.869
391.017,155.709,7.536
326.84,155.172,8.609
358.418,156.934,7.806
369.791,158.384,7.635
575.361,158.12,6.614
609.683,158.819,7.955
630.296,159.557,8.362
340.386,163.912,7.31
351.216,165.83,7.583
332.648,169.466,8.305
632.183,173.337,7.634
325.844,177.376,7.395
619.11,181.717,7.092
336.978,181.1,7.433
379.557,184.271,6.671
303.559,187.274,8.407
630.776,186.776,7.765
327.532,188.805,7.945
313.887,192.601,8.055
651.496,200.871,8.138
291.71,206.051,9.191
326.678,209.128,7.597
305.253,210.446,8.052
337.208,211.858,7.236
652.598,218.705,8.244
630.863,220.721,7.093
305.375,221.926,7.93
338.484,222.812,7.901
641.917,225.739,7.889
296.278,228.722,8.384
633.77,234.674,8.462
622.974,236.694,7.731
379.817,237.463,6.939
316.01,241.045,8.264
325.896,243.239,7.736
338.166,243.177,8.309
349.302,245.322,7.551
397.939,246.868,7.035
618.621,248.246,7.98
328.485,256.49,8.288
363.793,253.716,8.101
445.635,253.5,6.703
416.156,256.974,7.411
455.271,257.5,6.438
436.149,258.432,6.689
589.458,259.405,7.796
383.28,258.573,8.194
602.039,258.431,7.876
576.623,261.254,7.512
371.06,260.966,8.266
511.767,264.383,7.783
408.374,265.472,7.638
477.8,265.65,6.95
461.229,267.843,7.855
490.858,269.316,7.505
543.444,272.79,8.27
492.342,117.768,8.921
528.113,122.202,8.702
549.877,125.795,8.497
481.909,127.743,8.786
420.546,127.638,8.346
499.845,128.247,8.031
537.768,126.97,8.222
446.469,128.874,8.259
472.302,132.009,8
572.085,131.958,8.206
429.966,133.851,7.973
560.366,133.683,7.195
586.537,134.447,8.285
503.792,135.125,7.521
609.984,142.203,8.649
363.374,147.229,8.496
620.913,150.694,8.092
346.669,153.318,8.49
379.922,156.722,7.991
319.534,167.865,8.602
643.526,168.578,8.474
277.285,174.444,9.824
305.947,174.068,8.167
655.971,174.482,8.927
293.548,180.276,9.303
268.424,182.576,9.502
644.826,184.886,7.853
282.043,185.535,9.686
292.576,192.283,8.693
301.799,198.497,8.107
282.894,198.657,9.272
268.078,205.554,9.332
660.144,211,9.163
278.521,212.26,9.207
296.681,216.855,8.79
264.609,216.831,9.928
287.117,220.437,8.869
274.686,224.859,9.055
661.891,227.626,9.554
262.71,229.067,9.254
312.085,230.34,8.099
285.804,232.204,9.264
651.204,233.558,8.738
304.752,238.782,9.081
294.938,239.867,9.249
644.074,243.576,8.659
308.322,250.548,9.525
631.605,250.701,8.874
319.591,251.392,8.545
341.541,253.385,8.141
393.648,255.085,8.197
353.043,257.723,7.915
613.763,261.346,8.382
625.396,261.96,8.891
450.371,264.114,7.571
427.47,265.363,8.161
397.852,266.25,8.38
437.95,266.433,7.917
389.289,267.566,8.803
417.548,269.355,8.543
557.089,269.127,8.229
566.383,269.687,8.458
601.879,269.61,8.98
501.65,271.049,8.042
589.064,271.176,8.492
469.804,272.979,8.063
532.921,272.892,8.237
577.764,273.384,8.563
481.24,273.942,8.192
445.057,274.5,8.68
454.735,276.568,8.318
511.963,276.973,8.516
406.4,277.912,8.464
423.498,278.218,9.237
522.985,279.447,8.752
493.943,280.029,8.703
552.563,280.908,9.163
562.512,284.132,9.398
499.561,107.013,9.95
574.634,114.455,9.689
414.347,116.766,9.593
449.133,119.055,9.679
504.832,119.04,9.064
540.078,118.033,9.267
470.532,122.12,9.127
437.561,123.807,9.579
458.576,122.635,8.459
515.463,122.854,8.829
562.625,124.531,8.719
594.076,124.183,9.26
581.391,125.312,9.625
605.597,128.143,9.896
618.327,128.879,9.996
410.695,129.732,8.646
369.389,131.126,9.726
400.305,131.314,9.352
390.644,133.271,8.797
349.747,133.289,10.048
379.951,136.279,8.705
599.513,136.748,8.73
623.833,138.875,9.696
341.77,143.64,9.496
352.219,145.938,9.238
632.947,145.223,9.298
336.354,153.431,8.662
315.293,153.627,9.027
309.806,163.543,9.669
298,168.5,9.256
287.099,169.993,9.61
665.67,182.378,9.722
257.478,184.032,10.844
654.985,188.585,9.096
236.497,193.534,10.444
249.236,194.425,10.449
260.191,194.913,9.805
272.833,194.713,10.097
663.51,198.069,9.252
677.02,206.163,9.817
239.44,216.023,10.864
251.014,220.167,9.945
671.66,219.64,10.157
273.266,236.365,9.626
670.109,237.18,10.122
284.731,245.024,9.567
656.38,244.086,9.738
253.282,246.39,10.492
668.078,250.247,10.24
273.892,250.034,9.868
295.565,253.252,9.878
642.735,255.403,9.901
300.987,263.333,9.604
336.991,262.798,9.037
359.697,266.468,8.761
635.381,265.667,9.891
375.182,272.641,9.904
434.286,274.866,9.294
395.276,278.366,9.138
383.97,279.182,9.354
596.491,278.292,9.745
463.708,280.642,9.526
502.922,283.365,9.542
584.003,287.71,10.225
542.646,285.171,9.343
411.117,290.849,10.28
532.138,284.181,9.074
573.319,284.518,9.723
450.243,286.297,9.818
473.01,285.455,9.297
514.171,288.703,9.117
451.044,106.461,10.456
509.123,104.72,10.911
421.052,106.698,11.052
469.956,107.433,10.478
488.85,107.014,10.957
441.965,108.514,10.768
460.433,109.212,10.755
530.677,111.131,10.054
393.622,112.517,10.664
431.037,112.073,10.329
519.95,112.42,10.042
481.135,113.899,9.539
552.215,113.444,10.03
587.155,115.215,10.968
402.766,116.887,9.935
384.807,117.193,10.673
426.211,119.479,9.394
367.188,119.318,10.87
379.677,126.78,9.984
393.261,125.337,10.337
338.49,129.748,10.918
361.027,138.28,9.44
332.775,140.242,10.534
642.45,154.721,9.605
303.358,157.082,9.985
291.19,159.953,10.332
655.208,159.978,10.317
665.519,169.228,10.278
263.523,171.078,10.248
677.371,177.994,10.497
230.377,181.98,10.967
244.084,182.131,11.105
675.368,193.066,10.191
225.147,192.965,11.291
686.718,198.548,10.91
220.337,203.503,11.82
244.506,205.629,11.208
256.212,207.378,10.874
684.033,216.717,10.773
230.796,225.658,10.617
241.598,228.863,10.689
252.39,233.043,10.581
243.86,240.548,11.114
263.716,241.303,10.639
264.401,253.528,10.99
657.063,256.68,10.233
285.139,256.09,10.27
314.424,261.525,10.266
347.925,264.1,9.025
323.904,274.488,10.635
339.362,272.926,10.235
616.508,274.11,9.907
350.721,273.023,10.244
628.931,276.868,10.25
342.384,283.311,11.028
484.375,283.875,9.146
353.578,283.946,11.072
608.481,285.399,10.601
402.182,285.455,10.182
429.602,286.018,10.765
440.564,288.974,10.026
491.159,289.646,10.085
458.917,292.071,10.609
525.68,292.679,10.359
537.367,293.284,10.486
550.876,293.619,10.283
478.646,298.177,10.941
494.265,95.439,12.154
532.338,100.871,11.331
519.373,101.619,11.271
543.411,103.435,11.071
479.352,104.986,10.648
410.605,107.25,11.185
376.308,111.754,11.682
563.947,112.118,10.421
601.411,113.291,11.312
612.876,117.26,11.734
345.954,121.517,11.47
358.258,127.153,10.927
325.116,127.497,11.48
312.785,132.115,11.79
631.43,131.202,11.386
301.715,135.945,11.759
320.584,140.784,11.096
642.571,138.571,10.732
293.846,145.94,10.889
309.226,145.452,10.758
651.797,146.345,11.13
270.813,149.607,12.579
281.628,150.398,11.327
665.75,154.971,10.588
279.132,162.89,10.626
679.277,163.588,11.458
251.211,171.585,11.15
689.667,187.341,11.785
232.065,204.637,12.241
691.748,207.526,11.834
211.638,211.87,11.554
225.949,215.891,12.507
682.904,231.248,11.112
209.079,238.096,12.868
231.726,238.93,11.441
679.35,246.229,10.936
230.402,250.568,11.744
242.669,253.278,11.887
253.545,258.336,11.618
276.958,261.887,11.095
289.645,264.345,11.458
243.73,264.823,12.16
264.086,267.767,11.313
650.422,268.881,10.954
298.037,272.459,11.229
310.736,272.429,10.824
361.294,276.529,10
332.736,281.379,11.333
619.564,285.371,11.079
381.132,287.17,10.528
392.636,287.509,10.636
595.564,291.47,10.675
468.685,294.75,10.609
571.432,293.541,10.991
509.833,296.319,10.347
498.555,297.609,11.127
559.751,299.254,11.483
518.615,305.338,12.496
488.736,309.179,13.481
474.486,87.35,13.185
503.859,89.153,12.825
483.978,94.692,12.242
430.929,98.69,11.952
442.875,98.925,12.288
557,103.944,11.382
582.63,103.253,12.358
400.269,104.769,12.131
593.113,102.911,12.661
569.778,104.407,11.778
364.033,102.69,14.146
386.252,105.89,12.189
355.534,115.125,11.795
627.236,117.171,12.114
336.366,121.423,12.282
639.282,125.682,12.071
649.873,132.127,11.556
287.341,136.411,11.992
663.007,144.007,11.951
258.782,148.101,12.287
677.736,151.009,12.075
249.115,151.067,13.379
689.03,156.459,12.414
269.962,160.925,12.15
242.771,162.928,12.209
222.958,170.238,12.077
690.325,172.137,11.65
238.359,173.784,12.562
217.836,182.148,12.115
212.159,192.736,12.61
702.342,194.406,12.045
192.593,201.498,13.129
206.363,202.606,12.686
709.554,205.701,13.007
198.31,213.209,12.975
698.529,218.668,12.005
213.106,224.566,12.69
203.096,226.444,13.086
222.104,231.674,12.306
701.62,231.308,12.827
692.662,239.932,12.449
222.401,243.543,12.71
693.129,252.434,13.07
221.463,258.037,12.575
676.825,260.418,12.232
663.719,265.548,12.126
276.422,272.98,12.422
656.211,275.579,12.421
286.333,277.867,12.545
641.946,281.13,11.826
308.107,280.804,11.768
296.155,281.892,12.574
363.867,284.378,11.044
372.523,287.233,11.593
631.626,287.159,12.075
315.668,288.224,12.403
325.246,291.653,12.059
420.179,292.284,11.705
357.264,294.207,11.85
365.797,295.246,12.37
447.948,295.979,11.646
384.743,296.31,11.973
399.429,296.411,11.429
613.811,296.34,12.208
438.691,297.418,11.545
428.835,298.901,11.758
528.969,304.992,12.698
603.471,299.561,12.344
591.367,301.128,12.468
549.309,304.044,12.162
539.354,305.688,12.562
498.387,314.763,14.219
462.719,86.742,13.888
512.251,82.959,14.189
452.802,85.074,14.327
527.108,90.701,13.115
538.371,92.314,12.619
549.906,92.962,12.66
398.263,93.575,13.225
408.526,95.398,13.647
561.909,94.727,12.922
387.722,96.089,13.456
420.886,97.455,12.023
616.707,106.226,13.348
331.922,108.478,13.95
344.033,109.355,13.839
638.18,114.44,13.393
325.376,117.129,13.119
653,121.126,13.468
316.243,123.226,13.226
293.012,124.704,13.198
303.579,124.252,13.598
664.857,129.665,13.936
265.625,134.772,13.163
254.554,137.078,13.762
674.204,140.226,13.153
279.059,141.686,12.882
237.41,152.429,13.329
232.152,162.366,13.621
258.242,163.53,12.424
213.123,170.702,13.386
704.162,174.162,13.761
206.947,181.711,13.158
193.689,181.759,14.378
722.139,201.108,13.816
722.194,214.727,13.842
711.025,220.68,13.015
179.745,222.624,14.872
716.594,234.313,14.48
193.632,235.538,13.231
213.128,248.969,13.578
208.496,261.6,14.089
232.781,261.367,13.078
688.661,264.844,13.092
254.706,268.341,12.776
234.445,270.808,13.644
674.223,273.214,13.102
247.651,278.285,13.188
223.066,280.956,13.949
304.42,290.296,13.21
266.318,290.473,14.431
290.698,291.969,13.975
336.431,293.707,12.362
346.674,297.083,13.139
624.815,298.087,13.109
637.993,296.625,13.243
392.738,299.619,12.452
375.02,300.592,12.857
420.071,301.847,13.245
581.967,305.587,13.474
460.774,308.815,13.445
436.973,305.514,12.838
508.879,307.485,12.561
569.913,308,12.826
469.899,311.302,13.651
429.596,313.097,13.936
560.77,309.936,13.032
495.349,79.964,14.193
534.95,81.554,14.661
415.922,85.513,14.157
485.467,84.733,14.24
428.5,90.561,13.817
440.667,89.444,13.593
573.048,93.097,13.782
595.964,92.759,14.145
353.201,93.111,15.652
583.56,94.52,13.54
375.88,101.86,14.16
604.784,104.162,13.054
353.511,105.822,13.267
629.017,105.643,14.035
309.388,114.522,14.03
257.628,124.164,15.635
278.754,132.033,13.574
682.552,132.954,14.713
235.743,139.735,14.588
687.093,144.475,13.814
699.571,151.513,14.279
207.945,158.413,14.872
712.356,158.648,15.273
220,160.143,13.968
695.921,166.132,12.921
202,172.575,14.442
714.672,175.511,14.362
187.463,191.066,15.119
712.963,190.293,13.378
179.646,200.062,14.646
731.956,207.744,14.975
187.544,211.772,14.754
192.536,223.656,14.464
171.126,232.749,15.056
183.594,233.16,14.217
177.676,243.13,15.403
708.62,246.834,14.278
199.858,249.326,13.745
194.603,259.953,14.776
219.11,268.441,14.199
687.026,275.346,14.45
263.404,278.019,13.442
274.121,280.818,13.5
662.51,287.462,13.572
676.629,285.959,14.196
280.052,289.304,13.609
648.552,288.086,13.034
249.206,288.397,14.411
256.548,297.565,15.113
321.298,298.872,13.766
331.344,299,13.639
650.922,299.995,14.995
275.371,299.986,14.909
361.097,302.226,13.516
342.543,305.643,14.349
636.849,305.754,14.452
382.391,309.945,14.735
612.023,306.466,14
401.429,309.254,13.46
371.57,311.042,14.507
452.152,309.533,14.076
600.41,309.393,14.043
411.022,312.836,14.455
479.854,311.915,13.854
391.475,314.033,14.164
550.674,316.799,14.069
523.906,79,14.984
570.398,81.227,15.664
547.814,83.884,14.616
583.885,79.027,16.811
393.614,85.509,14.649
558.385,84.462,14.481
607.882,90.622,15.551
372.416,94.104,15.182
620.29,97.298,15.328
333.515,97.914,16.092
642.56,101.849,15.042
321.44,109.24,14.02
301.703,111.281,15.578
653.102,111.565,15.213
292.286,116.571,14.408
281.907,120.347,14.814
270.623,122.645,15.37
234.074,129.636,15.835
245.702,133.081,15.669
224.043,136.721,16.14
699.367,138.179,16.005
228.096,149.973,14.493
728.481,173.854,15.689
726.24,186.075,15.144
174.234,189.426,16.301
202.139,193.736,14.431
734.553,195.208,15.667
175.068,211.068,15.034
155.697,216.046,15.987
740.256,216.459,15.962
166.54,222.148,15.165
728.967,225.63,15.227
164.9,243.45,15.944
191.496,244.568,15.281
720.739,248.964,15
183.55,256.785,15.242
712.709,260.716,15.022
699.981,267.865,14.365
186.171,268.636,16.118
200.673,271.764,15.409
211.685,276.379,15.105
698.497,280.705,15.743
232.399,289.918,15.186
690.056,287.697,15.449
663.131,297.623,14.969
297.93,299.744,15.047
286.787,301.607,14.91
310.061,302.96,14.737
351.8,309.53,15.32
624.356,310.494,15.253
311.592,314.484,16.952
362.473,313.108,15.387
536.617,320.243,15.664
420.795,315.744,14.205
441.629,316.705,14.933
508.532,315.581,14.548
569.753,316.871,14.729
611,315.431,15.813
400.259,323.483,16.422
449.958,322.779,15.632
519.022,326.532,16.12
558.904,323.511,15.659
516.647,73.529,15.902
418.78,75.242,16.121
443.652,74.069,17.27
484.8,75.818,16.164
558.363,76.324,16.02
463.864,77.576,16.034
384.641,78.41,17.058
594.173,80.537,16.543
433.923,81.519,15.212
424.405,82.649,15.189
404.233,85.767,15.283
343.115,91.071,16.738
381,91.047,15.163
630.343,96.714,15.4
653.082,98.064,17.416
298.291,98.037,17.957
