X,Y,Z
408.909,182.105,5.436
542.337,182.124,6.328
457.065,186.257,5.327
402.594,190.07,6.065
649.198,190.482,6.299
670.968,195.414,5.661
589.413,202.229,6.251
459.504,204.102,6.286
669.84,213.16,6.389
674.663,224.767,5.579
396.164,156.596,6.603
543.325,160.355,6.53
506.156,165.834,6.497
371.55,169.093,6.683
542.441,170.397,6.235
685.546,172.969,7.23
397.087,175.506,6.861
441.063,175.692,6.398
509.877,175.377,5.604
325.417,178.775,7.049
491.891,175.866,6.158
589.978,178.252,6.531
607.139,175.884,6.519
500.917,177.439,6.322
571.004,180.29,6.375
345.357,179.551,6.78
474.371,180.063,6.916
625.141,179.12,6.88
424.814,183.349,6.55
434.893,184.198,6.321
484.432,183.432,6.729
581.517,183.106,5.628
559.523,184.008,6.879
599.407,183.81,6.707
337.308,185.218,6.708
374.039,185.767,6.952
445.348,185.27,6.289
494.274,185.726,6.879
468.714,188.156,6.383
591.229,188.833,5.445
308.145,189.156,7.231
417.859,189.424,6.109
528.618,190.181,6.827
548.658,191.075,7.048
626.979,189.99,6.43
350.182,190.373,6.401
363.656,194.244,5.609
429.066,192.766,6.324
598.49,194.621,5.868
337.693,195.428,6.183
452.826,194.372,6.696
462.895,194.971,6.228
583.573,196.514,6.679
375.379,196.824,6.655
679.896,197.53,6.767
534.096,198.91,5.756
543.389,199.742,5.832
552.337,200.964,5.614
412.869,199.306,6.262
642.71,199.034,6.546
471.928,200.559,5.842
654.009,200.466,6.498
423.402,201.845,6.619
497.969,198.989,6.395
434.084,202.935,5.871
664.226,203.708,6.59
382.226,204.561,6.448
402.205,203.505,6.082
369.782,206.152,6.542
359.799,205.163,6.837
600.413,204.66,6.573
617.469,205.727,6.818
675.478,205.629,6.927
394.638,208.346,5.802
514.299,205.956,6.97
645.705,208.378,6.651
440.334,211.442,6.98
609.656,210.89,6.696
656.231,209.331,6.065
548.595,211.214,6.289
558.655,211.122,6.708
590.964,211.006,7.592
479.302,211.495,6.13
577.048,215.473,5.432
422.264,214.841,6.444
463,215.228,6.706
599.047,215.67,5.491
638.387,215.288,6.807
363.962,216.879,7.346
619.695,217.986,6.264
414.17,219.656,6.383
446.494,220.108,7.048
610.087,220.807,6.353
629.05,219.775,5.692
565.12,219.385,5.658
322.554,221.646,6.995
699.105,222.624,6.854
593.844,221.615,5.927
655.947,225.94,6.41
373.245,226.5,6.101
405.637,226.149,6.86
575.74,226.758,6.128
525.668,227.228,6.328
623.626,227.904,5.73
536.676,229.413,6.183
595.261,232.35,6.905
394.711,232.997,6.669
676.765,234.568,6.79
695.309,232.785,6.842
517.293,234.209,6.756
568.356,235.804,5.939
580.168,237.062,6.336
633.378,237.906,6.089
684.631,239.646,6.742
552.593,241.366,5.744
451.157,149.126,7.48
475.065,147.441,8.126
423.242,152.104,7.401
542.208,151.52,6.952
483.648,155.345,7.44
615.09,154.726,8.052
408.107,155.635,6.702
433,156.356,7.759
532.899,155.101,7.176
664.379,158.502,7.108
674.027,158.141,7.459
500.385,157.271,6.104
331.417,156.861,7.439
456.451,160.133,7.416
572.106,162.604,7.716
477.426,162.482,7.223
524.358,161.761,7.097
353.304,164.27,8.231
424.429,163.636,6.675
389.067,165.74,6.427
533.2,162.578,5.978
402.732,165.812,7.364
436.518,166.784,7.176
678.906,165.287,7.398
296.475,166.609,7.483
327.189,167.122,7.579
343.035,168.369,7.812
518.038,169.437,6.535
552.232,167.76,6.656
583.011,163.386,7.168
415.085,167.11,6.958
450.543,168.397,6.629
705.131,171.932,7.233
335.091,172.436,6.886
479.977,171.458,6.527
527.223,173.062,8.023
380.035,173.681,6.962
417.761,174.074,6.506
429.859,174.158,7.158
580.832,173.191,6.458
407.64,173.924,6.994
561.473,173.71,6.054
617.036,174.676,7.88
292.173,176.941,6.991
304.528,174.874,6.622
354.81,176.074,7.413
695.962,176.46,7.668
715.385,174.578,7.681
551.429,177.781,6.324
282.789,178.962,7.655
313.942,179.45,6.727
367.327,178.632,7.431
387.728,180.372,7.488
452.982,178.604,6.902
463.777,178.782,6.575
520.815,179.677,6.226
532.925,180.707,6.887
359.921,183.693,6.45
670.571,185.536,7.018
718.907,184.361,6.831
273.59,186.408,7.784
506.255,186.794,6.245
680.33,188.172,6.577
696.39,186.364,6.89
260.032,188.035,7.841
286.788,189.463,6.922
296.783,188.574,7.303
566.719,188.78,6.695
607.943,189.732,6.557
659.758,190.32,6.807
327.036,190.589,7.363
576.732,190.079,6.811
636.041,191.954,6.933
385.162,190.101,7.074
538.468,191.88,6.405
714.872,191.545,6.936
440.962,193.726,5.915
478.335,191.851,6.931
558.253,193.644,6.712
727.481,191.548,6.74
517.139,194.711,6.133
688.604,194.674,7.653
486.709,198.098,6.742
617.599,195.007,6.905
268.438,196.511,7.671
390.726,197.496,5.987
279.648,197.795,7.487
291.895,199.207,7.344
722.236,197.745,5.673
524.136,200.169,6.797
699.967,198.9,6.3
709.633,200.733,6.971
314.995,198.393,7.526
574.043,199.518,7.893
609.329,201.125,6.88
627.597,201.295,6.347
258.985,201.607,7.463
563.989,200.577,7.423
732.503,199.23,7.168
348.822,202.115,7.026
447.83,204.038,6.434
328.539,203.434,7.556
635.665,204.575,7.167
687.173,206.992,7.096
728.868,207.106,6.583
339.7,207.076,7.821
413.378,209.116,6.285
469.778,208.718,6.402
737.917,209.535,6.908
285.5,208.68,7.187
310.398,210.031,6.672
452.293,210.899,5.879
569.259,210.16,6.568
350.793,211.394,6.812
713.413,210.327,6.01
331.596,213.839,6.975
499.374,212.168,7.453
701.486,212.4,7.664
403.352,214.958,6.655
430.89,215.197,6.528
487.978,213.378,5.889
686.826,215.541,7.305
720.365,214.103,6.262
377.598,215.663,6.774
386.298,215.047,7.255
628.418,212.299,7.082
508.99,216.503,6.959
519.822,216.689,6.867
533.792,217.453,7.015
743.911,216.645,7.172
342.41,218.69,7.507
290.539,220.328,7.363
546.135,218.486,6.041
661.138,217.869,6.792
484.23,219.23,7.265
583.536,220.562,6.179
646.43,220.127,6.038
555.676,222.203,6.754
